timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-07T15:56:53.649107,Optuna,optuna_20260607_155651,0,1,35,671,-3.1439635038745912,-3.1439635038745912,-3.1439635038745912,0.8653908529816616,3097.22,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:56:55.705055,Optuna,optuna_20260607_155651,0,2,35,671,-1.1891751153076622,-4.333138619182254,-2.166569309591127,0.8450038583656799,3098.37,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:56:57.814927,Optuna,optuna_20260607_155651,0,3,35,671,-2.327116541200757,-6.660255160383011,-2.2200850534610037,0.8246168637496982,3099.5,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:56:59.922161,Optuna,optuna_20260607_155651,0,4,35,671,-1.1369475951958024,-7.797202755578813,-1.9493006888947033,0.8042298691337165,3100.4,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:57:02.142181,Optuna,optuna_20260607_155651,0,5,35,671,-2.9513948417640785,-10.748597597342892,-2.1497195194685785,0.7838428745177348,3101.29,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:57:04.218824,Optuna,optuna_20260607_155651,0,6,35,671,-3.2231209781933208,-13.971718575536212,-2.3286197625893688,0.7634558799017531,3102.18,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:57:06.460056,Optuna,optuna_20260607_155651,0,7,35,671,-1.8970335789349595,-15.86875215447117,-2.2669645934958815,0.7430688852857714,3103.0,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:57:08.719321,Optuna,optuna_20260607_155651,0,8,35,671,-1.736819009224207,-17.605571163695377,-2.200696395461922,0.7226818906697897,3103.82,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:57:11.173960,Optuna,optuna_20260607_155651,0,9,35,671,-1.4737702963367854,-19.07934146003216,-2.119926828892462,0.702294896053808,3104.7,1,ok,,DQN\dqn_model_optuna_trial_0
2026-06-07T15:57:13.294330,Optuna,optuna_20260607_155651,0,10,35,671,-0.21002285911563728,-19.289364319147797,-1.9289364319147797,0.6819079014378263,3105.64,1,ok,,DQN\dqn_model_optuna_trial_0
