timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-07T15:24:04.871114,Learning_DQN,dqn_train_20260607_152402,,1,10,335,7.060179187122959,7.060179187122959,7.060179187122959,0.7917081573865881,673.89,1,ok,,DQN\dqn_model
2026-06-07T15:24:06.862713,Learning_DQN,dqn_train_20260607_152402,,2,10,335,6.765082111688816,13.825261298811771,6.912630649405886,0.7660678059587245,674.33,1,ok,,DQN\dqn_model
2026-06-07T15:24:08.775974,Learning_DQN,dqn_train_20260607_152402,,3,10,335,17.253560080624386,31.07882137943621,10.359607126478737,0.7404274545308609,674.77,1,ok,,DQN\dqn_model
2026-06-07T15:24:10.791238,Learning_DQN,dqn_train_20260607_152402,,4,10,335,7.829478664578684,38.9083000440149,9.727075011003725,0.7147871031029973,675.2,1,ok,,DQN\dqn_model
2026-06-07T15:24:12.686804,Learning_DQN,dqn_train_20260607_152402,,5,10,335,6.300852960273642,45.20915300428857,9.041830600857713,0.6891467516751337,675.66,1,ok,,DQN\dqn_model
2026-06-07T15:24:14.616028,Learning_DQN,dqn_train_20260607_152402,,6,10,335,10.308507826790153,55.51766083107865,9.252943471846441,0.6635064002472701,676.1,1,ok,,DQN\dqn_model
2026-06-07T15:24:16.731155,Learning_DQN,dqn_train_20260607_152402,,7,10,335,9.04007914539236,64.55773997647097,9.222534282352996,0.6378660488194066,676.48,1,ok,,DQN\dqn_model
2026-06-07T15:24:18.657440,Learning_DQN,dqn_train_20260607_152402,,8,10,335,48.0455323393857,112.60327231585667,14.075409039482084,0.612225697391543,676.91,1,ok,,DQN\dqn_model
2026-06-07T15:24:20.732655,Learning_DQN,dqn_train_20260607_152402,,9,10,335,31.372917842420655,143.97619015827735,15.997354462030817,0.5865853459636794,677.35,1,ok,,DQN\dqn_model
2026-06-07T15:24:22.694789,Learning_DQN,dqn_train_20260607_152402,,10,10,335,8.12365884168439,152.09984899996175,15.209984899996176,0.5609449945358158,677.79,1,ok,,DQN\dqn_model
