timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-05-31T17:28:24.517122,Learning_DQN,dqn_train_20260531_172822,,1,10,335,-0.781655418184475,-0.781655418184475,-0.781655418184475,1.0,689.2,1,ok,,DQN\dqn_model
2026-05-31T17:28:26.346818,Learning_DQN,dqn_train_20260531_172822,,2,10,335,-1.1233413790680913,-1.904996797252567,-0.9524983986262835,1.0,689.57,1,ok,,DQN\dqn_model
2026-05-31T17:28:28.132882,Learning_DQN,dqn_train_20260531_172822,,3,10,335,-1.7525274484886477,-3.6575242457412176,-1.2191747485804059,1.0,690.01,1,ok,,DQN\dqn_model
2026-05-31T17:28:29.997236,Learning_DQN,dqn_train_20260531_172822,,4,10,335,-1.2103165904756876,-4.867840836216905,-1.2169602090542262,1.0,690.45,1,ok,,DQN\dqn_model
2026-05-31T17:28:31.796385,Learning_DQN,dqn_train_20260531_172822,,5,10,335,-1.3758901018327185,-6.243730938049624,-1.2487461876099248,1.0,690.82,1,ok,,DQN\dqn_model
2026-05-31T17:28:33.646286,Learning_DQN,dqn_train_20260531_172822,,6,10,335,-1.3479944142327747,-7.591725352282403,-1.2652875587137338,1.0,691.32,1,ok,,DQN\dqn_model
2026-05-31T17:28:35.428143,Learning_DQN,dqn_train_20260531_172822,,7,10,335,-1.276427226299616,-8.868152578582018,-1.2668789397974312,1.0,691.7,1,ok,,DQN\dqn_model
2026-05-31T17:28:37.210290,Learning_DQN,dqn_train_20260531_172822,,8,10,335,-0.7710339920349931,-9.639186570617017,-1.2048983213271272,1.0,692.13,1,ok,,DQN\dqn_model
2026-05-31T17:28:39.025187,Learning_DQN,dqn_train_20260531_172822,,9,10,335,-2.5555274227357847,-12.194713993352796,-1.354968221483644,1.0,692.57,1,ok,,DQN\dqn_model
2026-05-31T17:28:40.885098,Learning_DQN,dqn_train_20260531_172822,,10,10,335,-1.1129948741397135,-13.307708867492511,-1.3307708867492511,1.0,692.95,1,ok,,DQN\dqn_model
