user_id,cluster,dist_to_centroid,rank_in_cluster
user_2,0,0.5807422590709148,1
user_193,0,0.6019467702520782,2
user_298,0,0.6161505476499902,3
user_101,0,0.6559621559199912,4
user_259,0,0.6702472295577165,5
user_152,0,0.7203140440250456,6
user_138,0,0.7739890526105434,7
user_83,0,0.8053909940643087,8
user_262,0,0.8219183078841297,9
user_147,0,0.8283709345346992,10
user_55,0,0.8303497422593704,11
user_132,0,0.8512944924004165,12
user_153,0,0.8782045262997772,13
user_176,0,0.8870910526490012,14
user_129,0,0.8973403714101678,15
user_295,0,0.9008714518731965,16
user_139,0,0.9058802883132274,17
user_113,0,0.9436991333029835,18
user_51,0,0.9541272956222422,19
user_94,0,1.019953949884792,20
user_174,0,1.0362930249543516,21
user_282,0,1.063647102002766,22
user_284,0,1.0774369414989984,23
user_20,0,1.082372116269683,24
user_115,0,1.143994187180119,25
user_159,0,1.1559185064852295,26
user_58,0,1.6793602654471924,27
user_28,1,0.5784027418988041,1
user_127,1,0.6229402797614145,2
user_19,1,0.6296219856919244,3
user_23,1,0.6358134184223956,4
user_265,1,0.6446583634779992,5
user_172,1,0.6647059966729163,6
user_299,1,0.7250844735385663,7
user_204,1,0.738835401914868,8
user_92,1,0.7475217921105514,9
user_202,1,0.7545353849960681,10
user_59,1,0.7615876121591438,11
user_4,1,0.776096856074509,12
user_171,1,0.7863633728605778,13
user_120,1,0.7914468485962927,14
user_238,1,0.7959206372152873,15
user_69,1,0.8110166482458367,16
user_70,1,0.8208014359272451,17
user_279,1,0.8281195824966274,18
user_114,1,0.843262900254971,19
user_13,1,0.8636855923037068,20
user_47,1,0.8646326524918426,21
user_143,1,0.8715455627025277,22
user_225,1,0.8923696718047383,23
user_122,1,0.8923998927700545,24
user_273,1,0.9062299324953722,25
user_203,1,0.9109914875649202,26
user_96,1,0.9778863226358684,27
user_162,1,0.9897243193827943,28
user_277,1,0.9899976224852787,29
user_270,1,1.0010864463974771,30
user_14,1,1.026160744530941,31
user_80,1,1.100891782573526,32
user_39,1,1.1392595131202368,33
user_37,1,1.1561374284055288,34
user_239,1,1.1735961627435956,35
user_260,1,1.2219645036700924,36
user_300,1,1.242274099395671,37
user_296,1,1.2443517126108805,38
user_149,1,1.300505479971822,39
user_102,1,1.3934782394030645,40
user_228,1,1.494423015351887,41
user_91,1,1.5252500240720355,42
user_274,2,0.46994441118584207,1
user_31,2,0.5476767818468521,2
user_65,2,0.581324561202549,3
user_216,2,0.6136028152109938,4
user_24,2,0.6716894976945648,5
user_89,2,0.6906668235023623,6
user_173,2,0.715131892931541,7
user_196,2,0.71813669176928,8
user_111,2,0.7609242978920998,9
user_201,2,0.7615024764621572,10
user_6,2,0.7631878758876284,11
user_190,2,0.7660406080493395,12
user_7,2,0.7675623903280353,13
user_272,2,0.7765648837176192,14
user_42,2,0.7860114419886739,15
user_60,2,0.8070094633165096,16
user_77,2,0.84751255748501,17
user_151,2,0.8586217858981857,18
user_217,2,0.8697459237721842,19
user_100,2,0.8782699022302387,20
user_27,2,0.9013313986321076,21
user_182,2,0.9157397677643463,22
user_15,2,0.9191168756997774,23
user_74,2,0.928435982073493,24
user_256,2,0.9403664725158016,25
user_99,2,0.9459057169248438,26
user_297,2,1.0122909798828077,27
user_134,2,1.0127482939197963,28
user_220,2,1.0186308116477267,29
user_50,2,1.053274938311864,30
user_46,2,1.05571983382291,31
user_150,2,1.1363265995135878,32
user_79,2,1.1386278284551363,33
user_205,2,1.1859166195768236,34
user_293,2,1.2345407286964891,35
user_180,2,1.438726362135823,36
user_76,2,1.453811685089887,37
user_175,2,1.5509345166146962,38
user_112,2,1.5870374183293472,39
user_158,2,1.983326894062459,40
user_121,3,0.9515961022039205,1
user_248,3,1.0315471266265221,2
user_104,3,1.1773345417619128,3
user_130,3,1.2629803243630904,4
user_85,3,1.3430910792680784,5
user_124,3,1.3817310586407583,6
user_156,3,1.4547646649225272,7
user_52,3,1.5483632564399539,8
user_75,3,1.548962552972372,9
user_62,3,1.932755072228573,10
user_195,4,0.5124340575205768,1
user_230,4,0.5355227294682351,2
user_243,4,0.5501369864673815,3
user_168,4,0.5631915017905548,4
user_257,4,0.6027854290491544,5
user_222,4,0.637019141231444,6
user_286,4,0.6463648087623262,7
user_49,4,0.6717126416040002,8
user_154,4,0.686926546449501,9
user_244,4,0.7132039685610646,10
user_186,4,0.7889212772084314,11
user_45,4,0.8068703039357081,12
user_17,4,0.8409967871773669,13
user_34,4,0.8476044773198967,14
user_157,4,0.8670461654753471,15
user_135,4,0.8679710674958,16
user_67,4,0.8697498016081006,17
user_12,4,0.9653122937626067,18
user_93,4,0.9934049071680154,19
user_63,4,0.9958370226709614,20
user_187,4,1.0224661454753448,21
user_233,4,1.0748226503689364,22
user_72,4,1.0902548574484274,23
user_84,4,1.1081827450478205,24
user_164,4,1.1885324414112617,25
user_66,5,0.4362824099787017,1
user_18,5,0.5122507145054477,2
user_169,5,0.5710182114843524,3
user_210,5,0.5831877413126216,4
user_144,5,0.5972690908160553,5
user_5,5,0.6102403161845734,6
user_221,5,0.6137242106855266,7
user_105,5,0.6159483354109594,8
user_283,5,0.6160607862393513,9
user_41,5,0.626779855110123,10
user_184,5,0.6368333099455203,11
user_73,5,0.6582531109285265,12
user_108,5,0.6749258524475135,13
user_64,5,0.6834077397926583,14
user_163,5,0.6970063060740129,15
user_110,5,0.6975157138760351,16
user_218,5,0.7048528674041438,17
user_97,5,0.7147846266768634,18
user_183,5,0.7157911702884993,19
user_271,5,0.7280036837800643,20
user_11,5,0.7648926964776844,21
user_288,5,0.7728054623982341,22
user_117,5,0.7843082973121913,23
user_142,5,0.7871015514462082,24
user_189,5,0.7970669480356083,25
user_71,5,0.806868601924944,26
user_32,5,0.8101248987765527,27
user_133,5,0.8144290633615979,28
user_119,5,0.814730016013049,29
user_140,5,0.8242760674007013,30
user_188,5,0.8329529430811251,31
user_212,5,0.8392457769010644,32
user_95,5,0.9027536704929116,33
user_155,5,0.9034021241265033,34
user_275,5,0.9166302003873998,35
user_209,5,0.9176945169027931,36
user_29,5,0.9316099365073445,37
user_33,5,0.9360134403389432,38
user_146,5,0.9545380826888744,39
user_197,5,0.966772584860025,40
user_227,5,0.9834895152153348,41
user_181,5,0.9866153745482495,42
user_8,5,1.017307552513846,43
user_235,5,1.0400575662052047,44
user_287,5,1.046284926026215,45
user_194,5,1.0682828512167486,46
user_30,5,1.0706541018081128,47
user_38,5,1.1259939148193807,48
user_165,5,1.1687880083347741,49
user_53,5,1.2645708465124077,50
user_126,5,1.2646422710009773,51
user_198,5,1.271981539181313,52
user_268,5,1.5761938426258804,53
user_266,5,1.5871423574226338,54
user_21,6,0.49298328571176314,1
user_226,6,0.5731701431190097,2
user_160,6,0.5920611070048394,3
user_44,6,0.6411363755271269,4
user_109,6,0.6712581146369734,5
user_229,6,0.6773917778735785,6
user_35,6,0.7185973167464909,7
user_200,6,0.7221963458440157,8
user_16,6,0.7326439024281033,9
user_232,6,0.7619887002250273,10
user_247,6,0.7925865227876763,11
user_3,6,0.7991533905520223,12
user_61,6,0.8132319170452199,13
user_131,6,0.8327414414658616,14
user_103,6,0.8412605401953738,15
user_294,6,0.842851216033991,16
user_36,6,0.9578630811813973,17
user_170,6,0.9598867949514808,18
user_87,6,1.0079223521306746,19
user_191,6,1.0889566003780464,20
user_148,6,1.2558190356065648,21
user_48,6,1.2794878108058911,22
user_26,7,1.0783795090108552,1
user_145,7,1.1182706467864634,2
user_1,7,1.1937069219788574,3
user_68,7,1.1973446314256355,4
user_281,7,1.2067481627481322,5
user_206,7,1.223188432819101,6
user_98,8,0.6108606806952315,1
user_211,8,0.6483753964805096,2
user_78,8,0.6515265522537915,3
user_199,8,0.7664087872048225,4
user_213,8,0.7698691241222626,5
user_242,8,0.8037510158512922,6
user_207,8,0.8542247041721239,7
user_118,8,0.8998174733941071,8
user_258,8,0.9403370280993147,9
user_88,8,0.953989742508569,10
user_90,8,0.9673796063628862,11
user_219,8,0.9810989557788633,12
user_255,8,1.000389933708639,13
user_116,8,1.0059001411418345,14
