user_id,cluster,dist_to_centroid,rank_in_cluster
user_193,0,0.5280084511910152,1
user_5,0,0.5727737130661242,2
user_138,0,0.6107933961604326,3
user_274,0,0.6201056470971184,4
user_16,0,0.6323300389645825,5
user_2,0,0.6441146277545604,6
user_298,0,0.6538369060547977,7
user_89,0,0.6783607539066422,8
user_259,0,0.6932872136940748,9
user_151,0,0.6943188704732725,10
user_83,0,0.8229812947762285,11
user_20,0,0.8560876145480482,12
user_143,0,0.9051528217961335,13
user_79,0,0.9914304804294619,14
user_293,0,1.181456031084209,15
user_300,0,1.247753610390274,16
user_58,0,1.590757894993956,17
user_299,1,0.5471230238446022,1
user_127,1,0.6539744376032185,2
user_202,1,0.6656064056685025,3
user_120,1,0.7340074597876858,4
user_132,1,0.769467673865131,5
user_96,1,0.8442249094715396,6
user_93,1,0.8924475819713725,7
user_129,1,0.8956987349635509,8
user_80,1,0.9037565918789575,9
user_220,1,0.9414949495426709,10
user_225,1,0.9439909589580805,11
user_176,1,0.9790812538303687,12
user_149,1,1.2588598380595475,13
user_228,1,1.280542008431497,14
user_91,1,1.300523200806839,15
user_31,2,0.5642062250290052,1
user_6,2,0.6114969940749497,2
user_65,2,0.631270742370759,3
user_7,2,0.664459673703716,4
user_190,2,0.7078379483466997,5
user_24,2,0.7226382023478334,6
user_45,2,0.7301239265886247,7
user_77,2,0.7539144857200188,8
user_272,2,0.7584739825597716,9
user_15,2,0.7603257802405037,10
user_100,2,0.8039529647173786,11
user_42,2,0.8123698860524864,12
user_46,2,0.882713564000427,13
user_297,2,0.8851574674817235,14
user_74,2,0.8970740061726823,15
user_134,2,0.9236524252780962,16
user_150,2,0.9600728742860904,17
user_166,2,1.084236150538615,18
user_48,2,1.1342351482408026,19
user_175,2,1.4329420809771944,20
user_180,2,1.4973613666452945,21
user_252,3,0.8523520762195671,1
user_287,3,0.8566709796611136,2
user_99,3,0.8804292280960477,3
user_14,3,0.9526535799651461,4
user_126,3,0.9565661684648207,5
user_43,3,1.0031819313932828,6
user_130,3,1.1737615213802615,7
user_76,3,1.4912766499761103,8
user_156,3,1.6091519997257013,9
user_62,3,1.8181115796364566,10
user_195,4,0.4292060824577744,1
user_168,4,0.496988067767504,2
user_230,4,0.5018847807006045,3
user_243,4,0.5808190337050024,4
user_257,4,0.6254066948518914,5
user_154,4,0.669432396815955,6
user_222,4,0.6851241075078341,7
user_49,4,0.731263482727911,8
user_244,4,0.7374046895243681,9
user_157,4,0.7647331080030471,10
user_34,4,0.8483193953881076,11
user_72,4,0.9677054645829745,12
user_233,4,1.0315124795240578,13
user_191,4,1.0986549944530593,14
user_90,4,1.1246137466336237,15
user_164,4,1.1833991579100052,16
user_66,5,0.4830898465420243,1
user_163,5,0.5127527490387306,2
user_245,5,0.5665020219082855,3
user_184,5,0.6152140893791386,4
user_18,5,0.6195844987552828,5
user_29,5,0.6256590252706595,6
user_64,5,0.6349308075077409,7
user_97,5,0.6430907336056764,8
user_119,5,0.6499883721163711,9
user_41,5,0.6605295734643774,10
user_265,5,0.6824850887583037,11
user_32,5,0.6846870335158614,12
user_283,5,0.6894283865354552,13
user_110,5,0.6916993026191456,14
user_210,5,0.7167707601096319,15
user_47,5,0.716991351446477,16
user_212,5,0.7323612897203912,17
user_108,5,0.7337420064863589,18
user_140,5,0.7344822992137463,19
user_288,5,0.7451549873039754,20
user_275,5,0.7646127131264167,21
user_71,5,0.7729221111791754,22
user_105,5,0.7777382280044466,23
user_13,5,0.7785069205617886,24
user_95,5,0.8014116727154406,25
user_179,5,0.808583502105207,26
user_273,5,0.8137293921639333,27
user_189,5,0.820690421297511,28
user_208,5,0.8504818163738305,29
user_146,5,0.8612329243414153,30
user_133,5,0.8894907202782883,31
user_197,5,0.9044758394499403,32
user_181,5,0.9053601688913476,33
user_162,5,0.9071925018846917,34
user_194,5,0.9148963556054882,35
user_203,5,0.920130699201011,36
user_106,5,0.9391864995182546,37
user_8,5,0.9404920853793343,38
user_10,5,0.9568180093451932,39
user_155,5,0.9659804452969875,40
user_39,5,1.0203994855573673,41
user_231,5,1.02635003395155,42
user_30,5,1.0462286521665738,43
user_292,5,1.0740595332285472,44
user_25,5,1.0766672559554504,45
user_260,5,1.1120843263328937,46
user_296,5,1.3056976574408243,47
user_21,6,0.5403339228255817,1
user_44,6,0.5831334117900909,2
user_226,6,0.6032397293653874,3
user_160,6,0.6340574658361521,4
user_229,6,0.6357692762753985,5
user_109,6,0.6484468314626006,6
user_35,6,0.6871584234310886,7
user_103,6,0.7200961388160605,8
user_232,6,0.7789105144385278,9
user_61,6,0.8119853435622232,10
user_294,6,0.8357662241287367,11
user_170,6,0.8961885807154294,12
user_87,6,0.953907969673723,13
user_148,6,1.2019282011355041,14
user_26,7,0.8357272073654534,1
user_1,7,1.0982651014328262,2
user_68,7,1.1124607589305056,3
user_145,7,1.1642586880581018,4
user_213,8,0.5549708054353317,1
user_116,8,0.6004772521130264,2
user_78,8,0.7053213024508188,3
user_211,8,0.7228273009414115,4
user_131,8,0.7839251532050515,5
user_242,8,0.8130122485566104,6
user_247,8,0.894835944532977,7
user_219,8,1.0028722519344944,8
user_254,8,1.139730830774556,9
user_255,8,1.2548237793659751,10
user_206,8,1.4617005360351747,11
user_280,9,0.69588133105739,1
user_86,9,0.7057461015394576,2
user_82,9,0.7154455804139263,3
user_214,9,0.7298947826439646,4
user_249,9,0.9154585600890031,5
user_161,9,0.9813680769018238,6
user_57,9,0.991453816964259,7
user_241,9,1.0790766067714224,8
user_56,9,1.3282952484634079,9
user_125,9,1.680499681038696,10
user_278,10,0.4712884671611315,1
user_128,10,0.4857428468776814,2
user_107,10,0.7715785236264755,3
user_98,10,0.7960964307181521,4
user_207,10,0.8795824911884726,5
user_177,10,0.9224484218515541,6
user_88,10,0.9526158380997684,7
user_118,10,1.0454982492046518,8
user_258,10,1.1833641088270976,9
user_141,10,1.4779034869165046,10
user_250,10,1.6784626847348163,11
user_237,11,0.5814704796763852,1
user_236,11,0.8837147908372446,2
user_167,11,0.9008827525854192,3
user_123,11,0.9700735412020884,4
user_178,11,0.9922694425855527,5
user_40,11,0.9992384752622547,6
user_264,11,1.0867251358343628,7
user_276,11,1.2104270989363628,8
user_215,11,1.2290574319925376,9
user_224,11,1.3573261126777236,10
user_223,11,1.4105402046116395,11
user_9,11,1.5205503340257212,12
user_22,11,1.5643114207370392,13
user_234,12,0.6827638733108029,1
user_291,12,0.6865664832028517,2
user_253,12,0.75088190295205,3
user_267,12,0.780705241716733,4
user_199,12,0.8505627800132726,5
user_289,12,1.0337782025494553,6
user_285,12,1.0942406904902255,7
user_192,12,1.1470289736509267,8
user_240,12,1.2083949540533723,9
user_246,12,1.3323949715778616,10
user_263,12,1.3367952986089704,11
user_81,13,0.616625208467307,1
user_251,13,0.9623577840393744,2
user_269,13,1.122088977610019,3
user_28,14,0.5817398452907213,1
user_238,14,0.6091616228420068,2
user_19,14,0.6130985675874995,3
user_286,14,0.6469008406242878,4
user_172,14,0.6508514490632822,5
user_204,14,0.6626026741035115,6
user_122,14,0.6842967326609299,7
user_23,14,0.7132820502040386,8
user_277,14,0.7221881053605715,9
user_4,14,0.7451191651749423,10
user_186,14,0.7638051827974376,11
user_92,14,0.7734980567368283,12
user_70,14,0.7749312122423718,13
user_114,14,0.7957387131147068,14
user_69,14,0.8314463249507988,15
user_171,14,0.8501133294343439,16
user_59,14,0.8642819354496338,17
user_279,14,0.9032162067371847,18
user_187,14,0.9071177622843216,19
user_17,14,0.9555693850759236,20
user_54,14,0.9647916651144854,21
user_84,14,0.989999363861075,22
user_37,14,1.022574181163603,23
user_270,14,1.0442357187779956,24
user_137,14,1.050054173652402,25
user_239,14,1.1054580968861065,26
user_290,14,1.2264058990046702,27
user_102,14,1.3398774272116116,28
user_185,14,1.5268327035645304,29
user_73,15,0.5696684867222876,1
user_271,15,0.5912062170279492,2
user_144,15,0.599877475434406,3
user_221,15,0.6037028595744139,4
user_227,15,0.6433365043711649,5
user_209,15,0.6653009110996146,6
user_169,15,0.6961711227956849,7
user_218,15,0.709044578645538,8
user_183,15,0.7198096205277609,9
user_196,15,0.7271062398995803,10
user_142,15,0.7425501510048906,11
user_11,15,0.7736423763579392,12
user_117,15,0.7775861571050957,13
user_147,15,0.7936773414237166,14
user_60,15,0.8492583558234263,15
user_188,15,0.8752321956797604,16
user_235,15,0.8899219343174712,17
user_33,15,0.948788766227299,18
user_198,15,0.9623626315701427,19
user_38,15,1.0394897680075121,20
user_53,15,1.0511445360040097,21
user_50,15,1.0832207512200376,22
user_165,15,1.1038682943859288,23
user_268,15,1.2883165813360038,24
user_266,15,1.4075852369127142,25
user_101,16,0.5533453548971264,1
user_55,16,0.5660562225586381,2
user_67,16,0.5977081646238003,3
user_200,16,0.5997221179735511,4
user_139,16,0.683707529526425,5
user_152,16,0.7303028907686713,6
user_94,16,0.7431609570924229,7
user_63,16,0.7709573220596223,8
user_3,16,0.7886114330595124,9
user_135,16,0.7952608985631714,10
user_261,16,0.8159664325326772,11
user_262,16,0.8374693040290697,12
user_174,16,0.852333900775672,13
user_36,16,0.9076124848183198,14
user_115,16,0.9430165687182402,15
user_12,16,0.9975506686663991,16
user_159,16,1.139137345048889,17
user_248,17,0.6325189768098026,1
user_121,17,0.811341408298801,2
user_124,17,1.1123426747860183,3
user_104,17,1.1131501193321576,4
user_281,17,1.1849480702317305,5
user_27,18,0.5249758798367327,1
user_153,18,0.571262547934728,2
user_216,18,0.5961131507913427,3
user_201,18,0.6163886959790119,4
user_173,18,0.6676785902320082,5
user_111,18,0.6779264663305075,6
user_113,18,0.711592663605216,7
user_256,18,0.7165792543890662,8
user_295,18,0.769912154167673,9
user_282,18,0.8080110956645343,10
user_182,18,0.8210416176136607,11
user_217,18,0.8258824033842506,12
user_284,18,0.9652907964775185,13
user_51,18,0.973555154301315,14
user_205,18,0.9981757174013103,15
user_85,18,1.1101591765922827,16
user_136,18,1.132903488566257,17
user_112,18,1.571209454908253,18
user_158,18,1.8496611653547337,19
user_52,19,0.9907343411883828,1
user_75,19,0.9907343411883828,2
