user_id,cluster,dist_to_centroid,rank_in_cluster
user_259,0,0.47731727827308323,1
user_144,0,0.5374575337071786,2
user_271,0,0.5554274875123821,3
user_5,0,0.5577643903529551,4
user_73,0,0.5618005702870863,5
user_216,0,0.5671114267916872,6
user_173,0,0.5704912421151642,7
user_27,0,0.5845304202045356,8
user_2,0,0.5968579274822132,9
user_147,0,0.6161660373982729,10
user_153,0,0.6520461549675987,11
user_193,0,0.6547438935509513,12
user_111,0,0.6591447534840166,13
user_298,0,0.6600876198289884,14
user_227,0,0.6759419181551356,15
user_89,0,0.6807663728088262,16
user_196,0,0.6846704471480707,17
user_201,0,0.7313321497889593,18
user_217,0,0.7332383946154001,19
user_83,0,0.7777426610441616,20
user_129,0,0.7859062789798243,21
user_295,0,0.8083987223117618,22
user_60,0,0.8191531079691783,23
user_282,0,0.8317927060666799,24
user_182,0,0.8821912871338732,25
user_256,0,0.9072262038397013,26
user_33,0,0.9391456156772169,27
user_113,0,0.9399908166479705,28
user_284,0,0.9501075428843906,29
user_51,0,0.9820035586031484,30
user_132,0,1.0984637433411548,31
user_20,0,1.1615275411850583,32
user_198,0,1.2011420232794288,33
user_85,0,1.2228167681443989,34
user_28,1,0.5909867168282522,1
user_265,1,0.5926538736594044,2
user_127,1,0.6171851940605436,3
user_19,1,0.620392377232073,4
user_23,1,0.6707969467401712,5
user_172,1,0.684912504377686,6
user_299,1,0.7043657627384281,7
user_204,1,0.7312498161141479,8
user_92,1,0.7538279957931509,9
user_4,1,0.7620600376140516,10
user_202,1,0.770117994948163,11
user_119,1,0.7709509343608936,12
user_171,1,0.7801934955926935,13
user_59,1,0.784702897003192,14
user_120,1,0.8016266807814867,15
user_143,1,0.804518390096032,16
user_69,1,0.8101688566700213,17
user_279,1,0.8138753407415681,18
user_70,1,0.8227006315022513,19
user_47,1,0.8319945749642056,20
user_13,1,0.8365746426653904,21
user_273,1,0.8763448254950005,22
user_275,1,0.8899479979941181,23
user_114,1,0.8927053803053786,24
user_203,1,0.8946699866080124,25
user_122,1,0.895223349447636,26
user_225,1,0.9229734252838021,27
user_162,1,0.9486957148747094,28
user_96,1,0.9777401035376065,29
