user_id,cluster,dist_to_centroid,rank_in_cluster
user_138,0,0.6108394828766358,1
user_298,0,0.8167008822014172,2
user_20,0,0.8613155697296015,3
user_159,0,1.0123211251810638,4
user_300,0,1.122922011799705,5
user_115,0,1.1277267930910044,6
user_58,0,1.428876937452727,7
user_299,1,0.5393690933758177,1
user_193,1,0.6306410214062372,2
user_127,1,0.6387626243723864,3
user_202,1,0.6575788092476074,4
user_132,1,0.7316127807222313,5
user_120,1,0.7636796231718682,6
user_152,1,0.8047127775338029,7
user_96,1,0.8348244297450559,8
user_129,1,0.8360332827094658,9
user_83,1,0.8588983668322961,10
user_93,1,0.8602035073114624,11
user_176,1,0.8902044656630018,12
user_80,1,0.892701354146313,13
user_143,1,0.9077257217025576,14
user_225,1,0.9327375360395027,15
user_220,1,0.9519935603552769,16
user_149,1,1.329861767026199,17
user_228,1,1.3713006897547824,18
user_91,1,1.401306730632326,19
user_31,2,0.510957006586257,1
user_274,2,0.5804632589639739,2
user_65,2,0.5814536598476381,3
user_6,2,0.617555488110133,4
user_7,2,0.6511713419450674,5
user_16,2,0.704082873853324,6
user_190,2,0.7064299103680973,7
user_24,2,0.7394073923315825,8
user_272,2,0.739815096938635,9
user_15,2,0.742957593745853,10
user_42,2,0.7617781279713285,11
user_45,2,0.7708676145136577,12
user_89,2,0.7795874889757068,13
user_77,2,0.8128769612583041,14
user_297,2,0.8148834072078768,15
user_151,2,0.8201614209742012,16
user_100,2,0.8616740774306554,17
user_150,2,0.9535906062401258,18
user_74,2,0.9649625515801704,19
user_46,2,0.9663553721118165,20
user_99,2,0.9766862448544462,21
user_79,2,0.9964745843117097,22
user_134,2,1.0125901412909337,23
user_252,2,1.1005346972173833,24
user_48,2,1.142892515209187,25
user_166,2,1.1766977563457826,26
user_293,2,1.2554480170689772,27
user_175,2,1.4430384527103364,28
user_180,2,1.5290581516589956,29
user_121,3,0.9326061087728277,1
user_104,3,1.075477443944179,2
user_248,3,1.139638098236731,3
user_130,3,1.2153519612115158,4
user_52,3,1.4262732489229324,5
user_75,3,1.4541174402318728,6
user_156,3,1.4977088869017792,7
user_62,3,1.957382596320408,8
user_195,4,0.44771353467326597,1
user_230,4,0.5171265347696198,2
user_168,4,0.5279636597184731,3
user_243,4,0.570463774591414,4
user_257,4,0.607748658732694,5
user_222,4,0.6605017623154285,6
user_154,4,0.6643630906322903,7
user_49,4,0.7097334585935032,8
user_244,4,0.7352434069339433,9
user_157,4,0.7980032407605195,10
user_34,4,0.8419424444681596,11
user_135,4,0.8514611105212321,12
user_17,4,0.9043887069357376,13
user_12,4,1.008606312935589,14
user_72,4,1.0213996156417628,15
user_233,4,1.0282201364993258,16
user_191,4,1.1269857961366923,17
user_164,4,1.1610245967155373,18
user_66,5,0.41275352830573336,1
user_18,5,0.5281119227041243,2
user_163,5,0.5640687710931509,3
user_184,5,0.5880169863869247,4
user_41,5,0.6005527681411948,5
user_245,5,0.6050825704805535,6
user_283,5,0.6162665497066185,7
user_210,5,0.6270386700595986,8
user_64,5,0.6415460886940617,9
user_97,5,0.6439007091790839,10
user_110,5,0.6455765999384159,11
user_169,5,0.6504428847683501,12
user_5,5,0.6655819213223314,13
user_119,5,0.6764044848629802,14
user_105,5,0.6775232346009189,15
user_108,5,0.6861432504533111,16
user_288,5,0.6980638405456948,17
user_32,5,0.7131584477116524,18
user_71,5,0.7321032596271955,19
user_265,5,0.7412707103383595,20
user_140,5,0.7418483032298673,21
user_29,5,0.7598965892291607,22
user_221,5,0.762047380354788,23
user_212,5,0.7646242634471664,24
user_189,5,0.7771188764933901,25
user_47,5,0.7943842801407672,26
user_275,5,0.7983994990873727,27
user_183,5,0.805944676298455,28
user_13,5,0.8187188284751403,29
user_218,5,0.8218581556255368,30
user_273,5,0.8287213646152163,31
user_95,5,0.8308092250904545,32
user_133,5,0.8323883991526412,33
user_11,5,0.8391078479540625,34
user_117,5,0.8627143404229144,35
user_146,5,0.8857533804621796,36
user_155,5,0.8968904215904214,37
user_197,5,0.9057476385292957,38
user_181,5,0.913827792906781,39
user_142,5,0.9274878673848659,40
user_8,5,0.9444600043317642,41
user_188,5,0.9485837502325675,42
user_208,5,0.9636312506125668,43
user_194,5,0.9720279776899237,44
user_162,5,0.982159985617878,45
user_33,5,0.9947162116819603,46
user_203,5,1.023078071402804,47
user_30,5,1.041611584402281,48
user_287,5,1.0861798940211735,49
user_39,5,1.1369529952719062,50
user_260,5,1.1632347540216936,51
user_38,5,1.2048224886104548,52
user_126,5,1.2298503470717166,53
user_165,5,1.259740141144149,54
user_296,5,1.4194848087650411,55
user_266,5,1.740925727882624,56
user_21,6,0.532317260402771,1
user_200,6,0.5726856976771862,2
user_226,6,0.5947758051702494,3
user_109,6,0.6329763238574092,4
user_160,6,0.6528697106991637,5
user_44,6,0.70338803147872,6
user_3,6,0.7108069883681628,7
user_101,6,0.7458213855319775,8
user_232,6,0.7674634248560583,9
user_67,6,0.7730837309111578,10
user_131,6,0.7920722874441978,11
user_229,6,0.7924312217291162,12
user_262,6,0.8183319039253083,13
user_35,6,0.8194929331261431,14
user_103,6,0.8255957710171696,15
user_55,6,0.8396763780097746,16
user_294,6,0.8523252138558643,17
user_36,6,0.861572262090347,18
user_247,6,0.867944517789232,19
