user_id,cluster,dist_to_centroid,rank_in_cluster
user_121,0,0.9850912973266494,1
user_281,0,1.0522397581281802,2
user_182,0,1.2070856660769154,3
user_248,0,1.2288458313056025,4
user_130,0,1.3244707995925773,5
user_246,0,1.3666421881210165,6
user_1,0,1.4629823447052632,7
user_251,0,1.4888907648456746,8
user_263,0,1.5093583274815483,9
user_206,0,1.5316557002335438,10
user_104,0,1.5599097513997844,11
user_26,0,1.5653881388876683,12
user_124,0,1.5842593535942415,13
user_81,0,1.5909148597839577,14
user_269,0,1.6145279789013063,15
user_68,0,1.7945385362242132,16
user_75,0,1.8221550844669332,17
user_145,0,2.0356000595768,18
user_156,0,2.123810576106836,19
user_52,0,2.165469494455779,20
user_18,1,0.5606481918354603,1
user_66,1,0.5696345100283863,2
user_5,1,0.5951738129163563,3
user_41,1,0.597407027082709,4
user_110,1,0.6161801519368107,5
user_163,1,0.634909762505135,6
user_265,1,0.6671128405513478,7
user_283,1,0.6750311951264206,8
user_97,1,0.681614931712598,9
user_144,1,0.6844626020472534,10
user_272,1,0.6871731953642475,11
user_193,1,0.6901806414393276,12
user_169,1,0.6990885564168063,13
user_212,1,0.7082478965858917,14
user_288,1,0.7210383996703114,15
user_119,1,0.7249859597377045,16
user_183,1,0.7408052519498552,17
user_31,1,0.750613570611253,18
user_133,1,0.7506494779661066,19
user_89,1,0.7548785969421371,20
user_140,1,0.7615615295103209,21
user_184,1,0.7737821204256705,22
user_73,1,0.7754821835860563,23
user_190,1,0.7773219215973057,24
user_275,1,0.7826075190153455,25
user_216,1,0.7884554471609662,26
user_13,1,0.7925429016803934,27
user_6,1,0.7970633182819723,28
user_196,1,0.8010139293714145,29
user_32,1,0.8172396865961928,30
user_245,1,0.8190668878980639,31
user_47,1,0.8238338447414796,32
user_29,1,0.8249110024735049,33
user_42,1,0.8253359790196267,34
user_273,1,0.8307565171994935,35
user_146,1,0.8364785596425116,36
user_259,1,0.8440114583194248,37
user_208,1,0.8535365615306912,38
user_95,1,0.8563798883747464,39
user_71,1,0.8583420714407201,40
user_64,1,0.862375363207299,41
user_204,1,0.8719772275364601,42
user_7,1,0.8759705519971885,43
user_151,1,0.8774690215520929,44
user_2,1,0.8791396645073091,45
user_271,1,0.879304778526424,46
user_279,1,0.8803064138029212,47
user_100,1,0.8812633264181993,48
user_274,1,0.8851870785229761,49
user_105,1,0.8952342481175144,50
user_108,1,0.8954892053095698,51
user_210,1,0.8996283557578282,52
user_19,1,0.910608135078215,53
user_221,1,0.9108980368258563,54
user_65,1,0.9143956501981386,55
user_83,1,0.9160245972618902,56
user_298,1,0.921793591640792,57
user_179,1,0.9236204819616549,58
user_11,1,0.9239318957035786,59
user_24,1,0.9322037268363309,60
user_69,1,0.9377097429907273,61
user_203,1,0.938197869606635,62
user_117,1,0.9386907342060743,63
user_99,1,0.9457648092715465,64
user_162,1,0.9461408915137948,65
user_111,1,0.9489333511372089,66
user_155,1,0.9570081863874706,67
user_60,1,0.9587024502661526,68
user_173,1,0.9661317192222671,69
user_172,1,0.9721810082647276,70
user_189,1,0.9920583186242633,71
user_59,1,0.9960810440845097,72
user_147,1,0.9962140477394203,73
user_287,1,1.0011344733818788,74
user_197,1,1.0191402465924382,75
user_129,1,1.0225080480395061,76
user_270,1,1.023969655835753,77
user_15,1,1.0240337601000136,78
user_143,1,1.0310323968409987,79
user_231,1,1.0358860564570078,80
user_181,1,1.03631292029717,81
user_28,1,1.039605664554465,82
user_74,1,1.0444027724458411,83
user_252,1,1.0470326480745813,84
user_299,1,1.0479330465746588,85
user_127,1,1.0601369922399868,86
user_194,1,1.0693070715936137,87
user_14,1,1.0701313235959642,88
user_218,1,1.0703171858088443,89
user_217,1,1.0726511673528492,90
user_297,1,1.0738708138951207,91
user_33,1,1.0739384275262747,92
user_4,1,1.0858901598855395,93
user_96,1,1.1005959233833371,94
user_188,1,1.1070435805173804,95
user_171,1,1.1110000453021962,96
user_142,1,1.1132735765010189,97
user_50,1,1.114904065040187,98
user_27,1,1.1199849483978943,99
user_153,1,1.127486124467179,100
user_201,1,1.130797513729931,101
user_120,1,1.1367286990505476,102
user_225,1,1.1446203648188011,103
user_8,1,1.1511233586808578,104
user_202,1,1.1579568434016836,105
user_126,1,1.1620301565193294,106
user_23,1,1.1705972116596208,107
user_79,1,1.1819050471746224,108
user_256,1,1.1846523361882721,109
user_30,1,1.1895973719012112,110
user_295,1,1.1956122440636956,111
user_39,1,1.1980940771878332,112
user_80,1,1.1989006597636989,113
user_220,1,1.19921739461776,114
user_10,1,1.2009713245074574,115
user_227,1,1.2012438271467467,116
user_106,1,1.2068040256738022,117
user_57,1,1.2106872943082874,118
user_92,1,1.2156700708788921,119
user_43,1,1.217019608587823,120
user_176,1,1.2409309968650526,121
user_209,1,1.2413386804285973,122
user_150,1,1.2441099999842176,123
user_235,1,1.2495269345112363,124
user_25,1,1.2606442686749275,125
user_20,1,1.2863831283145017,126
user_114,1,1.2882727962263854,127
user_237,1,1.2898385136085122,128
user_38,1,1.290863619892988,129
user_282,1,1.2926821789850362,130
user_280,1,1.2993902212225115,131
user_260,1,1.2995443026550184,132
user_300,1,1.31358807667112,133
user_167,1,1.3205804588255337,134
user_51,1,1.3289965054167783,135
user_166,1,1.3376018801890235,136
user_293,1,1.3382324749269483,137
user_132,1,1.358769621523412,138
user_292,1,1.367450034356432,139
user_165,1,1.3811844627208039,140
user_40,1,1.4019221292778732,141
user_296,1,1.410760854446521,142
user_236,1,1.426285692949577,143
user_178,1,1.4368631143210218,144
user_284,1,1.483130331038609,145
user_276,1,1.4852094870484838,146
user_85,1,1.5072964401154028,147
user_149,1,1.5105763027670263,148
user_123,1,1.516428500571236,149
user_37,1,1.5205461894908625,150
user_198,1,1.5276395402694627,151
user_161,1,1.535441380278247,152
user_53,1,1.5489886351877256,153
user_137,1,1.5733669906396894,154
user_76,1,1.5810980674686852,155
user_264,1,1.6138744640490483,156
user_86,1,1.6178434087075446,157
user_249,1,1.6325718004457617,158
