timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-05-31T17:02:45.399406,Learning_DQN,dqn_train_20260531_170244,,1,10,335,-1.4862553988769567,-1.4862553988769567,-1.4862553988769567,1.0,631.96,1,ok,,DQN\dqn_model
2026-05-31T17:02:46.818028,Learning_DQN,dqn_train_20260531_170244,,2,10,335,-1.5246162358271793,-3.010871634704135,-1.5054358173520674,1.0,632.39,1,ok,,DQN\dqn_model
2026-05-31T17:02:48.237095,Learning_DQN,dqn_train_20260531_170244,,3,10,335,-1.5819827776142465,-4.592854412318378,-1.5309514707727925,1.0,632.77,1,ok,,DQN\dqn_model
2026-05-31T17:02:49.617994,Learning_DQN,dqn_train_20260531_170244,,4,10,335,-0.9753389918927511,-5.568193404211122,-1.3920483510527806,1.0,633.27,1,ok,,DQN\dqn_model
2026-05-31T17:02:50.972187,Learning_DQN,dqn_train_20260531_170244,,5,10,335,-0.3977513951225917,-5.965944799333705,-1.1931889598667411,1.0,633.64,1,ok,,DQN\dqn_model
2026-05-31T17:02:52.389647,Learning_DQN,dqn_train_20260531_170244,,6,10,335,-1.321262852758041,-7.287207652091748,-1.214534608681958,1.0,634.14,1,ok,,DQN\dqn_model
2026-05-31T17:02:53.820040,Learning_DQN,dqn_train_20260531_170244,,7,10,335,-1.561906018528265,-8.849113670620014,-1.264159095802859,1.0,634.52,1,ok,,DQN\dqn_model
2026-05-31T17:02:55.214726,Learning_DQN,dqn_train_20260531_170244,,8,10,335,-0.9692315163646127,-9.818345186984637,-1.2272931483730796,1.0,634.95,1,ok,,DQN\dqn_model
2026-05-31T17:02:56.662275,Learning_DQN,dqn_train_20260531_170244,,9,10,335,-0.7050482017889046,-10.52339338877353,-1.1692659320859478,1.0,635.39,1,ok,,DQN\dqn_model
2026-05-31T17:02:58.066339,Learning_DQN,dqn_train_20260531_170244,,10,10,335,-1.3760305067224363,-11.899423895495966,-1.1899423895495966,1.0,635.77,1,ok,,DQN\dqn_model
