timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-07T15:17:04.665093,Learning_DQN,dqn_train_20260607_151703,,1,10,335,4.919824759407433,4.919824759407433,4.919824759407433,0.7917081573865881,575.16,1,ok,,DQN\dqn_model
2026-06-07T15:17:06.341935,Learning_DQN,dqn_train_20260607_151703,,2,10,335,46.19007155724728,51.10989631665471,25.554948158327356,0.7660678059587245,575.59,1,ok,,DQN\dqn_model
2026-06-07T15:17:07.780658,Learning_DQN,dqn_train_20260607_151703,,3,10,335,10.296624967291063,61.40652128394574,20.468840427981913,0.7404274545308609,575.96,1,ok,,DQN\dqn_model
2026-06-07T15:17:09.241351,Learning_DQN,dqn_train_20260607_151703,,4,10,335,4.155426976129733,65.56194826007544,16.39048706501886,0.7147871031029973,576.41,1,ok,,DQN\dqn_model
2026-06-07T15:17:10.953021,Learning_DQN,dqn_train_20260607_151703,,5,10,335,13.194564231725451,78.7565124918008,15.751302498360161,0.6891467516751337,576.84,1,ok,,DQN\dqn_model
2026-06-07T15:17:12.407978,Learning_DQN,dqn_train_20260607_151703,,6,10,335,14.193161094477487,92.94967358627818,15.491612264379697,0.6635064002472701,577.28,1,ok,,DQN\dqn_model
2026-06-07T15:17:13.884125,Learning_DQN,dqn_train_20260607_151703,,7,10,335,8.298323072827824,101.247996659106,14.463999522729427,0.6378660488194066,577.72,1,ok,,DQN\dqn_model
2026-06-07T15:17:15.470669,Learning_DQN,dqn_train_20260607_151703,,8,10,335,5.470902487074563,106.71889914618053,13.339862393272567,0.612225697391543,578.09,1,ok,,DQN\dqn_model
2026-06-07T15:17:17.032028,Learning_DQN,dqn_train_20260607_151703,,9,10,335,7.270036279230259,113.98893542541079,12.665437269490088,0.5865853459636794,578.59,1,ok,,DQN\dqn_model
2026-06-07T15:17:18.495168,Learning_DQN,dqn_train_20260607_151703,,10,10,335,3.86474436154383,117.8536797869546,11.78536797869546,0.5609449945358158,579.03,1,ok,,DQN\dqn_model
