,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,0.036468326503125,-0.00032966690625,-0.00032966690625,0.0,-0.00032966690625,-0.00032966690625,-0.00032966690625,0.036468326503125,-0.00032966690625,-0.00032966690625,0.0,0.0,0.0
2012-06-30 17:00:00+00:00,0.079959547490625,-0.00056821771875,-0.00056821771875,0.0,-0.00056821771875,-0.00056821771875,-0.00056821771875,0.079959547490625,-0.00056821771875,-0.00056821771875,0.0,0.0,0.04579153239375001
2012-06-30 17:30:00+00:00,0.12579842835,-0.00056821771875,-0.0019447606875,-0.00137654296875,-0.0019447606875,-0.0019447606875,-0.0019447606875,0.12579842835,-0.0019447606875,-0.0019447606875,0.0,0.0,0.094108190596875
2012-06-30 18:00:00+00:00,0.12551128485,0.051782144381250006,-0.0022319041875,-0.0664328969950658,-0.0022319041875,-0.0022319041875,-0.0022319041875,0.14307626295,-0.0022319041875,-0.0022319041875,0.0,0.0,0.149227436446875
2012-06-30 18:30:00+00:00,0.12480230516249999,0.051782144381250006,-0.0029408838750000004,-0.015112895901315801,-0.0029408838750000004,-0.0029408838750000004,-0.0029408838750000004,0.1423672832625,-0.0029408838750000004,-0.0029408838750000004,0.0,0.0,0.157285497009375
2012-06-30 19:00:00+00:00,0.12372600134999999,0.051782144381250006,-0.0040171876875,0.03071028285493419,-0.0040171876875,-0.0040171876875,-0.0040171876875,0.14129097945,-0.0040171876875,-0.0040171876875,0.0,0.0,0.15620919319687498
2012-06-30 19:30:00+00:00,0.12350289472499999,0.051782144381250006,-0.0042402943125,0.03071028285493419,-0.0042402943125,-0.0042402943125,-0.0042402943125,0.141067872825,-0.0042402943125,-0.0042402943125,0.0,0.0,0.155986086571875
2012-06-30 20:00:00+00:00,0.1227560617875,0.051782144381250006,-0.00498712725,-0.020215694819407923,-0.00498712725,-0.00498712725,-0.00498712725,0.1403210398875,-0.00498712725,-0.00498712725,0.0,0.0,0.155239253634375
2012-06-30 20:30:00+00:00,0.1360573309875,0.051782144381250006,-0.00560292675,-0.07200596800361844,-0.00560292675,-0.00560292675,-0.00560292675,0.13970524038749998,-0.00560292675,-0.00560292675,0.0,0.0,0.154623454134375
2012-06-30 21:00:00+00:00,0.1358304574875,0.051782144381250006,-0.00582980025,-0.07200596800361844,-0.00582980025,-0.00582980025,-0.00582980025,0.13947836688749998,-0.00582980025,-0.00582980025,0.0,0.0,0.154396580634375
2012-06-30 21:30:00+00:00,0.13491080955,0.051782144381250006,-0.006749448187500001,-0.07200596800361844,-0.006749448187500001,-0.006749448187500001,-0.006749448187500001,0.13855871895,-0.006749448187500001,-0.006749448187500001,0.0,0.0,0.153476932696875
2012-06-30 22:00:00+00:00,0.1346742498,0.051782144381250006,-0.006986007937500001,-0.028877746153618447,-0.006986007937500001,-0.006986007937500001,-0.006986007937500001,0.1383221592,-0.006986007937500001,-0.006986007937500001,0.0,0.0,0.153240372946875
2012-06-30 22:30:00+00:00,0.1338401253,0.051782144381250006,-0.0078201324375,-0.08957726539046054,-0.0078201324375,-0.0078201324375,-0.0078201324375,0.13748803469999998,-0.0078201324375,-0.0078201324375,0.0,0.0,0.152406248446875
