,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,0.023822017312499992,0.023822017312499992,-0.005117003718750001,0.023822017312499992,0.0,-0.005117003718750001,-0.005117003718750001,0.023822017312499992,0.023822017312499992,-0.005117003718750001,0.023822017312499992,0.023822017312499992,0.025255351687499997
2012-06-30 17:00:00+00:00,0.054458757374999986,0.023822017312499992,-0.007724023312500001,-0.03259345622861843,-0.00260701959375,-0.007724023312500001,-0.007724023312500001,0.054458757374999986,0.054458757374999986,-0.007724023312500001,0.054458757374999986,0.054458757374999986,0.029197119874999997
2012-06-30 17:30:00+00:00,0.054458757374999986,0.052821189187499985,-0.0165338983125,-0.0035942843536184363,-0.011416894593749997,-0.0165338983125,-0.0165338983125,0.08345792924999998,0.08345792924999998,-0.0165338983125,0.08345792924999998,0.08345792924999998,0.06003168237499999
2012-06-30 18:00:00+00:00,0.054458757374999986,0.04984720293749999,-0.0195078845625,0.033392533146381555,-0.014390880843749997,-0.0195078845625,-0.0195078845625,0.09446509674999998,0.09446509674999998,-0.0195078845625,0.09446509674999998,0.09446509674999998,0.099069524875
2012-06-30 18:30:00+00:00,0.08866533924999997,0.04342587262499999,-0.025929214875000002,-0.03699688927138161,-0.020812211156249996,-0.025929214875000002,-0.025929214875000002,0.08804376643749998,0.08804376643749998,-0.025929214875000002,0.08804376643749998,0.08804376643749998,0.0926481945625
2012-06-30 19:00:00+00:00,0.08967475412499998,0.03901120274999999,-0.03034388475,-0.04141155914638161,-0.020812211156249996,-0.03034388475,-0.03034388475,0.08362909656249998,0.08362909656249998,-0.03034388475,0.08362909656249998,0.08362909656249998,0.0882335246875
2012-06-30 19:30:00+00:00,0.08452736556249998,0.03386381418749999,-0.0354912733125,-0.04655894770888161,-0.020812211156249996,-0.0354912733125,-0.0354912733125,0.07848170799999998,0.07848170799999998,-0.0354912733125,0.07848170799999998,0.07848170799999998,0.083086136125
2012-06-30 20:00:00+00:00,0.07763107843749999,0.026967527062499986,-0.0423875604375,-0.04655894770888161,-0.020812211156249996,-0.0423875604375,-0.0423875604375,0.07158542087499999,0.07158542087499999,-0.0423875604375,0.07158542087499999,0.07158542087499999,0.076189849
2012-06-30 20:30:00+00:00,0.07310981368749998,0.022446262312499986,-0.0469088251875,-0.10225468614309213,-0.020812211156249996,-0.0469088251875,-0.014611761937500002,0.06706415612499998,0.06706415612499998,-0.0469088251875,0.06706415612499998,0.06706415612499998,0.07166858425
2012-06-30 21:00:00+00:00,0.06991737943749998,0.019253828062499985,-0.050101259437500004,-0.07359300064309214,-0.024004645406249997,-0.050101259437500004,0.014049923562499993,0.06387172187499998,0.06387172187499998,-0.050101259437500004,0.06387172187499998,0.06387172187499998,0.06847615
2012-06-30 21:30:00+00:00,0.06571963159374998,0.015056080218749986,-0.054299007281250006,-0.12463189980263162,-0.024004645406249997,-0.054299007281250006,0.039434184374999987,0.05967397403124998,0.05967397403124998,-0.054299007281250006,0.05967397403124998,0.05967397403124998,0.06427840215625
2012-06-30 22:00:00+00:00,0.05520961984374998,0.015056080218749986,-0.06480901903125001,-0.09953403680263162,-0.034514657156249996,-0.06480901903125001,0.028924172624999987,0.04916396228124998,0.04916396228124998,-0.06480901903125001,0.04916396228124998,0.04916396228124998,0.05376839040625
2012-06-30 22:30:00+00:00,0.04556031596874998,0.015056080218749986,-0.07445832290625001,-0.16904873541447374,-0.04416396103125,-0.07445832290625001,0.019274868749999986,0.03951465840624998,0.03951465840624998,-0.07445832290625001,0.03951465840624998,0.03951465840624998,0.04411908653125
2012-06-30 23:00:00+00:00,0.03339317134374998,0.03544794271875,-0.08662546753125001,-0.18121588003947373,-0.05633110565625,-0.08662546753125001,0.007107724124999987,0.02734751378124998,0.02734751378124998,-0.08662546753125001,0.02734751378124998,0.02734751378124998,0.031951941906249996
2012-06-30 23:30:00+00:00,0.01505761899999998,-0.04084731357236841,-0.104961019875,-0.15856715972697372,-0.074666658,-0.104961019875,-0.011227828218750012,0.00901196143749998,0.00901196143749998,-0.104961019875,0.00901196143749998,0.00901196143749998,0.013616389562499998
2012-07-01 00:00:00+00:00,-0.0032614936250000177,-0.1223212617236842,-0.1232801325,-0.2400411078782895,-0.074666658,-0.1232801325,-0.029546940843750008,-0.009307151187500019,-0.009307151187500019,-0.1232801325,-0.009307151187500019,-0.009307151187500019,-0.023649173299362496
