,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN
2020-02-01 05:00:00+00:00,0.0,0.4867647368421053,0.19987000000000002,0.0,-0.0393683333333333,-0.0393683333333333,-0.0393683333333333,-0.0393683333333333,-0.0393683333333333,0.19987000000000002,0.19987000000000002,-0.0393683333333333
2020-02-01 05:15:00+00:00,0.0,0.9553594736842106,0.38157,0.4685947368421053,-0.09084999999999994,-0.09084999999999994,-0.09084999999999994,-0.09084999999999994,-0.09084999999999994,0.14838833333333337,0.38157,-0.09084999999999994
2020-02-01 05:30:00+00:00,0.0,1.4057842105263159,0.5451,0.40499973684210533,-0.15444499999999992,-0.15444499999999992,-0.15444499999999992,-0.15444499999999992,-0.15444499999999992,0.0847933333333334,0.5451,-0.15444499999999992
2020-02-01 05:45:00+00:00,-0.0393683333333333,1.8925489473684212,0.74497,0.36563140350877205,-0.19381333333333323,-0.19381333333333323,-0.19381333333333323,-0.19381333333333323,0.045425000000000104,0.045425000000000104,0.74497,-0.19381333333333323
2020-02-01 06:00:00+00:00,-0.09385778333333328,2.365673890789474,0.9264475750000001,0.547108978508772,-0.2483027833333332,-0.2483027833333332,-0.2483027833333332,-0.2483027833333332,0.22690257500000013,-0.00906444999999987,0.9264475750000001,-0.2483027833333332
2020-02-01 06:15:00+00:00,-0.16263147333333325,2.8173724742105266,1.08649879,0.47833528850877205,-0.31707647333333316,-0.31707647333333316,-0.31707647333333316,-0.31707647333333316,0.3869537900000002,-0.07783813999999983,1.08649879,-0.31707647333333316
2020-02-01 06:30:00+00:00,-0.2038525883333332,3.213184130657895,1.2878788675000001,0.47833528850877205,-0.29117089583333317,-0.29117089583333317,-0.29117089583333317,-0.29117089583333317,0.5883338675000003,-0.1190592549999998,1.2878788675000001,-0.29117089583333317
2020-02-01 06:45:00+00:00,-0.13555606583333304,3.429248653157895,1.50394339,0.6943998110087721,-0.07510637333333314,-0.07510637333333314,-0.07510637333333314,-0.07510637333333314,0.5569023825000003,-0.07846923249999982,1.50394339,-0.07510637333333314
2020-02-01 07:00:00+00:00,0.040803846666666976,3.6056085656578953,1.6803033025,0.6496655860087721,0.10125353916666688,0.10125353916666688,0.10125353916666688,0.10125353916666688,0.5121681575000003,0.0978906800000002,1.6803033025,0.10125353916666688
2020-02-01 07:15:00+00:00,0.185385659166667,3.750190378157895,1.824885115,0.6496655860087721,0.2458353516666669,0.2458353516666669,0.2458353516666669,0.2458353516666669,0.4462485325000004,0.24247249250000022,1.824885115,0.2458353516666669
2020-02-01 07:30:00+00:00,0.276704984166667,3.8415097031578953,1.91620444,0.7409849110087721,0.3371546766666669,0.3371546766666669,0.3371546766666669,0.3371546766666669,0.39892308250000036,0.3337918175000002,1.91620444,0.3371546766666669
2020-02-01 07:45:00+00:00,0.364393746666667,3.9291984656578953,2.0038932025,0.8286736735087721,0.4248434391666669,0.4248434391666669,0.4248434391666669,0.4248434391666669,0.4866118450000004,0.4214805800000002,2.0038932025,0.4248434391666669
2020-02-01 08:00:00+00:00,0.428746364166667,3.9935510831578953,2.06824582,0.7151199185087721,0.4891960566666669,0.4891960566666669,0.4891960566666669,0.4891960566666669,0.5509644625000004,0.4858331975000002,2.06824582,0.4891960566666669
2020-02-01 08:15:00+00:00,0.456496629166667,4.021301348157896,2.095996085,0.7428701835087721,0.5169463216666669,0.5169463216666669,0.5169463216666669,0.5169463216666669,0.5787147275000004,0.5135834625000002,2.095996085,0.5169463216666669
2020-02-01 08:30:00+00:00,0.48045902416666697,4.0452637431578955,2.1199584799999998,1.0268694206140352,0.5409087166666668,0.5409087166666668,0.5409087166666668,0.5409087166666668,0.6026771225000004,0.5375458575000002,2.1199584799999998,0.5409087166666668
2020-02-01 08:45:00+00:00,0.485852621666667,4.050657340657896,2.1253520774999997,1.2922998602192983,0.5463023141666669,0.5463023141666669,0.5463023141666669,0.5463023141666669,0.6080707200000004,0.5429394550000002,2.1253520774999997,0.5463023141666669
2020-02-01 09:00:00+00:00,0.485852621666667,3.844691880657896,2.0740846174999996,1.0863344002192983,0.49503485416666687,0.49503485416666687,0.49503485416666687,0.49503485416666687,0.5568032600000004,0.4916719950000002,2.1253520774999997,0.49503485416666687
2020-02-01 09:15:00+00:00,0.485852621666667,3.9946996601315803,2.0026792774999995,0.8602310602192983,0.4236295141666669,0.4236295141666669,0.4236295141666669,0.4236295141666669,0.48539792000000037,0.4202666550000002,2.1253520774999997,0.4236295141666669
2020-02-01 09:30:00+00:00,0.485852621666667,3.8920019001315804,1.8999815174999994,0.8602310602192983,0.32093175416666686,0.32093175416666686,0.32093175416666686,0.32093175416666686,0.3827001600000004,0.3175688950000002,2.1253520774999997,0.32093175416666686
2020-02-01 09:45:00+00:00,0.485852621666667,3.7915567601315803,1.7995363774999995,0.6050879202192982,0.22048661416666687,0.22048661416666687,0.22048661416666687,0.22048661416666687,0.2822550200000004,0.2171237550000002,2.1253520774999997,0.22048661416666687
2020-02-01 10:00:00+00:00,0.485852621666667,3.679450586798247,1.6874302041666662,0.4734271146192984,0.10838044083333354,0.10838044083333354,0.10838044083333354,0.10838044083333354,0.17014884666666708,0.10501758166666686,2.1253520774999997,0.10838044083333354
2020-02-01 10:15:00+00:00,0.485852621666667,3.57187036013158,1.5798499774999994,0.3658468879526317,0.0008002141666668683,0.0008002141666668683,0.0008002141666668683,0.0008002141666668683,0.06256862000000041,-0.002562644999999808,2.1253520774999997,0.0008002141666668683
2020-02-01 10:30:00+00:00,0.485852621666667,3.458772546798247,1.466752164166666,0.4370843784789475,-0.11229759916666648,-0.11229759916666648,-0.11229759916666648,-0.11229759916666648,-0.050529193333332945,-0.11566045833333316,2.1253520774999997,-0.11229759916666648
2020-02-01 10:45:00+00:00,0.485852621666667,3.2692421734649137,1.4221537908333328,0.2475540051456142,-0.15689597249999981,-0.15689597249999981,-0.15689597249999981,-0.15689597249999981,-0.09512756666666626,-0.1602588316666665,2.1253520774999997,-0.15689597249999981
2020-02-01 11:00:00+00:00,0.485852621666667,3.1932841217982473,1.3461957391666661,0.17159595347894752,-0.23285402416666648,-0.23285402416666648,-0.23285402416666648,-0.23285402416666648,-0.1710856183333329,-0.23621688333333316,2.1253520774999997,-0.23285402416666648
2020-02-01 11:15:00+00:00,0.485852621666667,3.1159334651315804,1.2688450824999995,0.09424529681228086,-0.31020468083333314,-0.31020468083333314,-0.31020468083333314,-0.31020468083333314,-0.24843627499999957,-0.3135675399999998,2.1253520774999997,-0.31020468083333314
2020-02-01 11:30:00+00:00,0.48585262166666704,3.1996652873684224,1.1703610341666661,0.09424529681228089,-0.4086887291666665,-0.4086887291666665,-0.4086887291666665,-0.4086887291666665,-0.3469203233333329,-0.41205158833333316,2.1253520774999997,-0.4086887291666665
2020-02-01 11:45:00+00:00,0.48585262166666704,3.082442150701756,1.0531378974999994,0.09424529681228089,-0.5259118658333332,-0.5259118658333332,-0.5259118658333332,-0.5259118658333332,-0.46414345999999956,-0.5292747249999998,2.1253520774999997,-0.5259118658333332
2020-02-01 12:00:00+00:00,0.48585262166666704,2.948510930701756,0.9192066774999995,0.14111688786491244,-0.6598430858333331,-0.6598430858333331,-0.6598430858333331,-0.6598430858333331,-0.5980746799999994,-0.6632059449999997,1.9954553532894743,-0.6598430858333331
2020-02-01 12:15:00+00:00,0.48585262166666704,2.8262440973684226,0.7969398441666662,0.018850054531579175,-0.7821099191666663,-0.7821099191666663,-0.7821099191666663,-0.7821099191666663,-0.7203415133333326,-0.7854727783333331,1.873188519956141,-0.7821099191666663
2020-02-01 12:30:00+00:00,0.48585262166666704,2.7077433440350895,0.6784390908333329,0.08886734558421068,-0.9006106724999996,-0.9006106724999996,-0.9006106724999996,-0.9006106724999996,-0.838842266666666,-0.9039735316666664,1.7546877666228078,-0.9006106724999996
2020-02-01 12:45:00+00:00,0.48585262166666704,2.5828088707017565,0.5535046174999996,0.08886734558421068,-1.025545145833333,-1.025545145833333,-1.025545145833333,-1.025545145833333,-0.9637767399999992,-1.0289080049999997,1.6297532932894745,-1.025545145833333
2020-02-01 13:00:00+00:00,0.3778520966666671,2.4748083457017565,0.4455040924999996,0.1756297159789475,-1.133545670833333,-1.133545670833333,-1.133545670833333,-1.133545670833333,-1.0717772649999993,-1.1369085299999997,1.5217527682894745,-1.133545670833333
2020-02-01 13:15:00+00:00,0.3778520966666671,2.3764183707017565,0.34711411749999965,0.07723974097894751,-1.2319356458333328,-1.2319356458333328,-1.2319356458333328,-1.2319356458333328,-1.1701672399999992,-1.2352985049999996,1.4233627932894746,-1.2319356458333328
