,Custom DQN,SARSA,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN
2013-01-29 13:30:00+00:00,0.0,1.4439999999999997,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 14:00:00+00:00,0.0,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 14:30:00+00:00,0.0,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 15:00:00+00:00,0.0,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 15:30:00+00:00,0.0,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 16:00:00+00:00,0.0,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 16:30:00+00:00,0.0,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 17:00:00+00:00,1.2920000000000003,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 17:30:00+00:00,1.2920000000000003,0.0,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 18:00:00+00:00,1.8715,0.5794999999999999,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 18:30:00+00:00,2.1375,0.8454999999999998,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 19:00:00+00:00,2.0532894736842104,0.8454999999999998,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 19:30:00+00:00,1.4901315789473686,0.8454999999999998,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 20:00:00+00:00,0.016447368421052544,1.3877787807814457e-16,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 20:30:00+00:00,2.168404344971009e-18,1.3877787807814457e-16,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 21:00:00+00:00,2.407412430484045e-34,1.3877787807814457e-16,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
