,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,35.0,49.87894736842105,0.0,49.87894736842105,50.0,65.0,35.0,35.0,65.0,49.87894736842106,49.87894736842106,50.0,50.0
2012-06-30 17:00:00+00:00,20.0,49.87894736842105,0.0,34.87894736842105,50.0,80.0,20.0,20.0,80.0,49.80526315789474,49.80526315789474,50.0,47.552631500000004
2012-06-30 17:30:00+00:00,5.000000000000002,49.87894736842105,0.0,34.48421052631579,35.0,65.0,5.000000000000003,5.000000000000003,65.0,49.41052631578947,49.41052631578947,50.0,31.763157999999997
2012-06-30 18:00:00+00:00,0.0,49.80526315789474,0.0,19.484210526315795,35.0,50.0,0.0,0.0,80.0,49.33684210526316,49.33684210526316,50.0,15.973683999999999
2012-06-30 18:30:00+00:00,0.0,49.62105263157895,0.0,4.484210526315797,35.0,35.0,0.0,0.0,65.0,49.15263157894737,49.15263157894737,50.0,0.184210525
2012-06-30 19:00:00+00:00,0.0,49.310526315789474,0.0,5.551115123125783e-16,35.0,50.0,15.0,0.0,80.0,48.8421052631579,48.8421052631579,50.0,0.0
2012-06-30 19:30:00+00:00,0.0,49.236842105263165,0.0,6.162975822039155e-32,35.0,65.0,30.0,0.0,95.0,33.8421052631579,48.76842105263158,50.0,0.0
2012-06-30 20:00:00+00:00,0.0,48.98947368421053,0.0,6.162975822039155e-32,35.0,80.0,45.0,0.0,100.0,18.842105263157897,48.521052631578954,50.0,0.0
2012-06-30 20:30:00+00:00,0.0,48.789473684210535,0.0,6.842277657836021e-48,35.0,95.0,60.0,0.0,100.0,3.8421052631579,48.32105263157896,50.0,0.0
2012-06-30 21:00:00+00:00,0.0,48.715789473684225,0.0,6.842277657836021e-48,35.0,100.0,75.0,0.0,100.0,5.551115123125783e-16,48.24736842105264,50.0,0.0
2012-06-30 21:30:00+00:00,0.0,48.389473684210536,0.0,7.596454196607839e-64,35.0,85.0,90.0,0.0,100.0,5.551115123125783e-16,47.92105263157896,50.0,0.0
2012-06-30 22:00:00+00:00,0.0,48.31578947368423,0.0,8.433758354584419e-80,35.0,70.0,75.0,0.0,100.0,5.551115123125783e-16,47.84736842105264,50.0,0.0
2012-06-30 22:30:00+00:00,0.0,48.0842105263158,0.0,9.363352709384397e-96,35.0,55.00000000000001,60.0,0.0,100.0,5.551115123125783e-16,47.615789473684224,50.0,0.0
2012-06-30 23:00:00+00:00,0.0,47.942105263157906,0.0,9.363352709384397e-96,35.0,70.0,45.0,0.0,100.0,5.551115123125783e-16,47.47368421052632,50.0,0.0
2012-06-30 23:30:00+00:00,0.0,47.82105263157896,0.0,1.03954097656449e-111,35.0,85.0,30.0,0.0,100.0,5.551115123125783e-16,47.35263157894738,50.0,0.0
2012-07-01 00:00:00+00:00,0.0,47.5842105263158,0.0,1.154122327223217e-127,35.0,70.0,15.000000000000002,0.0,100.0,5.551115123125783e-16,47.115789473684224,50.0,0.0
2012-07-01 00:30:00+00:00,0.0,62.5842105263158,0.0,1.2813331809171846e-143,35.0,55.00000000000001,4.440892098500626e-15,0.0,85.0,5.551115123125783e-16,47.04210526315791,50.0,0.07368421
2012-07-01 01:00:00+00:00,0.0,62.31052631578948,0.0,1.4225655996704496e-159,35.0,40.0,4.930380657631324e-31,0.0,100.0,5.551115123125783e-16,46.76842105263159,50.0,0.0
2012-07-01 01:30:00+00:00,0.0,62.236842105263165,0.0,1.579365082793826e-175,20.0,25.0,5.473822126268817e-47,0.0,100.0,5.551115123125783e-16,46.69473684210527,50.0,0.0
2012-07-01 02:00:00+00:00,0.0,61.963157894736845,0.0,15.0,20.0,10.000000000000002,15.0,0.0,100.0,5.551115123125783e-16,46.42105263157895,50.0,0.0
2012-07-01 02:30:00+00:00,0.0,61.88947368421053,0.0,2.220446049250313e-15,20.0,0.0,30.0,0.0,100.0,5.551115123125783e-16,46.347368421052636,50.0,0.0
2012-07-01 03:00:00+00:00,0.0,61.62105263157896,0.0,2.465190328815662e-31,20.0,0.0,45.0,0.0,100.0,5.551115123125783e-16,46.07894736842106,50.0,0.0
2012-07-01 03:30:00+00:00,0.0,61.547368421052646,0.0,2.465190328815662e-31,20.0,0.0,30.0,0.0,100.0,5.551115123125783e-16,46.005263157894746,50.0,0.0
2012-07-01 04:00:00+00:00,0.0,61.336842105263166,0.0,2.7369110631344083e-47,20.0,0.0,15.000000000000002,0.0,85.0,5.551115123125783e-16,45.79473684210528,50.0,0.0
2012-07-01 04:30:00+00:00,0.0,61.22631578947369,0.0,15.0,20.0,0.0,4.440892098500626e-15,0.0,100.0,5.551115123125783e-16,45.6842105263158,50.0,0.0
2012-07-01 05:00:00+00:00,0.0,61.057894736842115,0.0,15.0,20.0,0.0,4.930380657631324e-31,0.0,100.0,5.551115123125783e-16,45.51578947368422,50.0,0.0
2012-07-01 05:30:00+00:00,0.0,60.90000000000001,0.0,2.220446049250313e-15,20.0,0.0,5.473822126268817e-47,0.0,100.0,5.551115123125783e-16,45.35789473684211,50.0,0.0
2012-07-01 06:00:00+00:00,0.0,60.76842105263158,0.0,15.000000000000004,20.0,0.0,6.077163357286271e-63,0.0,85.0,5.551115123125783e-16,45.22631578947369,50.0,0.0
2012-07-01 06:30:00+00:00,0.0,60.58421052631579,0.0,14.815789473684214,20.0,0.0,6.747006683667535e-79,0.0,70.0,5.551115123125783e-16,45.04210526315789,50.0,0.0
2012-07-01 07:00:00+00:00,0.0,60.48421052631579,0.0,2.220446049250313e-15,20.0,0.0,7.490682167507517e-95,0.0,55.00000000000001,5.551115123125783e-16,44.9421052631579,50.0,0.0
2012-07-01 07:30:00+00:00,0.0,60.257894736842104,0.0,15.000000000000004,20.0,0.0,7.490682167507517e-95,0.0,40.0,5.551115123125783e-16,44.71578947368421,50.0,0.0
2012-07-01 08:00:00+00:00,0.0,75.2578947368421,0.0,4.440892098500626e-15,20.0,0.0,8.31632781251592e-111,0.0,25.0,5.551115123125783e-16,44.642105263157895,50.0,0.0
2012-07-01 08:30:00+00:00,0.0,90.25789473684209,0.0,4.930380657631324e-31,20.0,0.0,15.0,0.0,10.000000000000002,5.551115123125783e-16,44.40526315789474,50.0,5.0000000000000005e-12
2012-07-01 09:00:00+00:00,0.0,100.0,0.0,4.930380657631324e-31,20.171,0.0,30.0,0.0,0.0,0.17100000000000057,44.40526315789474,50.171,0.0
2012-07-01 09:30:00+00:00,0.0,100.0,0.0,0.285,20.456000000000003,0.0,45.0,0.0,0.0,0.45600000000000057,44.40526315789474,50.456,0.0
2012-07-01 10:00:00+00:00,0.0,100.0,0.0,15.285,21.1305,0.0,60.0,0.0,0.0,1.1305000000000005,44.40526315789474,51.1305,0.0
2012-07-01 10:30:00+00:00,0.0,100.0,0.0,16.06875,21.1305,0.0,75.0,0.0,0.0,1.9142500000000002,44.40526315789474,51.91425000000001,0.0
2012-07-01 11:00:00+00:00,0.0,100.0,0.0,16.06875,21.1305,0.0,90.0,0.0,0.0,3.0067500000000003,44.40526315789474,53.00675000000001,0.0
2012-07-01 11:30:00+00:00,0.0,100.0,0.0,1.0687500000000028,21.1305,0.0,100.0,0.0,0.0,4.27025,44.40526315789474,54.27025000000001,0.0
2012-07-01 12:00:00+00:00,0.0,100.0,0.0,3.1112500000000027,21.1305,0.0,100.0,0.0,0.0,6.31275,44.40526315789474,56.31275000000001,0.0
2012-07-01 12:30:00+00:00,0.0,100.0,0.0,5.551115123125783e-16,21.1305,0.0,100.0,0.0,0.0,8.02275,44.40526315789474,58.02275000000001,0.0
2012-07-01 13:00:00+00:00,0.0,100.0,0.0,5.551115123125783e-16,21.1305,0.0,100.0,0.0,0.0,8.521500000000001,44.40526315789474,58.52150000000002,0.0
2012-07-01 13:30:00+00:00,0.0,100.0,0.0,1.3822500000000004,21.1305,0.0,100.0,0.0,0.0,9.90375,44.40526315789474,59.903750000000024,0.0
2012-07-01 14:00:00+00:00,0.0,100.0,0.0,1.3822500000000004,21.1305,0.0,100.0,0.0,0.0,12.036500000000002,44.40526315789474,62.036500000000025,0.0
2012-07-01 14:30:00+00:00,0.0,100.0,0.0,3.1065000000000005,21.1305,0.0,100.0,0.0,0.0,13.760750000000002,44.40526315789474,63.76075000000002,0.0
2012-07-01 15:00:00+00:00,0.0,100.0,0.0,4.57425,21.1305,0.0,100.0,0.0,0.0,15.2285,44.40526315789474,65.22850000000003,0.0
2012-07-01 15:30:00+00:00,0.0,100.0,0.0,19.57425,21.1305,0.0,100.0,0.0,0.0,16.3305,44.40526315789474,66.33050000000001,0.0
2012-07-01 16:00:00+00:00,0.0,100.0,0.0,4.574250000000002,21.1305,0.0,85.0,0.0,0.0,16.83875,44.40526315789474,66.83875000000002,0.0
2012-07-01 16:30:00+00:00,0.0,100.0,0.0,4.626500000000002,21.18275,0.0,70.0,0.0,0.0,16.891000000000002,44.40526315789474,66.891,0.0
2012-07-01 17:00:00+00:00,0.0,100.0,0.0,4.331763157894739,21.18275,0.0,85.0,0.0,0.0,16.891000000000002,44.11052631578948,66.891,0.05225
