,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2020-02-01 05:00:00+00:00,0.02460520833333331,-0.30422796052631584,-0.12491875000000001,-0.12491875000000001,0.02460520833333331,0.02460520833333331,0.02460520833333331,0.02460520833333331,0.02460520833333331,0.02460520833333331,0.0,0.02460520833333331,0.037475634085
2020-02-01 05:15:00+00:00,0.056781249999999964,-0.5970996710526316,-0.23848125,-0.12491875000000001,0.056781249999999964,0.056781249999999964,0.056781249999999964,0.056781249999999964,0.056781249999999964,0.056781249999999964,0.0,0.056781249999999964,0.07532980529416666
2020-02-01 05:30:00+00:00,0.09652812499999994,-0.8786151315789474,-0.34068750000000003,-0.22712500000000002,0.09652812499999994,0.056781249999999964,0.09652812499999994,0.09652812499999994,0.09652812499999994,0.09652812499999994,0.0,0.09652812499999994,0.12075481210791666
2020-02-01 05:45:00+00:00,0.12113333333333325,-1.1828430921052633,-0.46560625000000005,-0.5313529605263159,0.12113333333333325,0.08138645833333327,0.12113333333333325,0.12113333333333325,0.12113333333333325,0.12113333333333325,0.0,0.12113333333333325,0.15103815376916666
2020-02-01 06:00:00+00:00,0.15518923958333322,-1.4785461817434211,-0.579029734375,-0.8270560501644737,0.15518923958333322,0.11544236458333326,0.15518923958333322,0.15518923958333322,0.15518923958333322,0.15518923958333322,0.0,0.15518923958333322,0.15103815376916666
2020-02-01 06:15:00+00:00,0.1981727958333332,-1.760857796381579,-0.6790617437500001,-1.1093676648026316,0.1981727958333332,0.15842592083333323,0.1981727958333332,0.1981727958333332,0.1981727958333332,0.1981727958333332,0.0,0.1981727958333332,0.15534802452341664
2020-02-01 06:30:00+00:00,0.18198180989583318,-2.0082400816611843,-0.8049242921875001,-1.0836044679276315,0.18198180989583318,0.1841891177083332,0.18198180989583318,0.18198180989583318,0.18198180989583318,0.18198180989583318,0.0,0.18198180989583318,0.18688340889841665
2020-02-01 06:45:00+00:00,0.04694148333333317,-2.1432804082236845,-0.93996461875,-1.2186447944901315,0.04694148333333317,0.05492097864583323,0.04694148333333317,0.04694148333333317,0.04694148333333317,0.04694148333333317,0.0,0.04694148333333317,0.18688340889841665
2020-02-01 07:00:00+00:00,-0.06328346197916684,-2.2535053535361844,-1.0501895640625,-1.3288697398026315,-0.06328346197916684,-0.05530396666666679,-0.06328346197916684,-0.06328346197916684,-0.06328346197916684,-0.06328346197916684,0.0,-0.06328346197916684,0.18688340889841665
2020-02-01 07:15:00+00:00,-0.15364709479166686,-2.3438689863486846,-1.140553196875,-1.2876699741776314,-0.15364709479166686,-0.1456675994791668,-0.15364709479166686,-0.15364709479166686,-0.15364709479166686,-0.15364709479166686,-0.06273398437500023,-0.15364709479166686,0.18688340889841665
