,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2020-02-01 05:00:00+00:00,42.5,57.5,0.0,50.0,42.5,50.0,57.49999999999999,42.5,57.49999999999999,44.210526315789465,42.5,42.5,50.0
2020-02-01 05:15:00+00:00,35.0,65.0,0.0,44.736842105263165,35.0,50.0,65.0,35.0,65.0,38.94736842105263,35.0,35.0,41.6052625
2020-02-01 05:30:00+00:00,27.5,72.5,0.0,44.736842105263165,27.500000000000004,50.0,72.5,27.500000000000004,72.5,34.210526315789465,27.500000000000004,27.500000000000004,33.7105255
2020-02-01 05:45:00+00:00,21.710526315789473,80.0,0.0,52.23684210526316,20.0,50.0,80.0,20.0,80.0,28.42105263157894,20.0,20.0,25.815788
2020-02-01 06:00:00+00:00,16.539473684210527,87.5,0.0,59.73684210526316,12.5,50.0,87.5,20.0,87.5,23.249999999999993,12.5,12.5,17.9210505
2020-02-01 06:15:00+00:00,11.978947368421053,95.0,0.0,67.23684210526315,12.5,50.0,95.0,20.0,95.0,18.689473684210515,5.000000000000001,5.000000000000001,12.749998000000001
2020-02-01 06:30:00+00:00,6.240789473684211,100.0,0.0,59.73684210526316,20.0,50.0,100.0,20.0,100.0,12.951315789473675,0.0,0.0,7.894736999999999
2020-02-01 06:45:00+00:00,0.08421052631578996,100.0,0.0,59.73684210526316,27.500000000000004,50.0,100.0,20.0,100.0,6.794736842105253,0.0,0.0,0.0
2020-02-01 07:00:00+00:00,0.08421052631578996,100.0,0.0,59.73684210526316,35.0,50.0,100.0,12.5,100.0,1.361842105263148,0.0,0.0,0.0
2020-02-01 07:15:00+00:00,0.08421052631578996,100.0,0.0,52.23684210526316,42.5,50.0,100.0,12.5,100.0,2.7755575615628914e-16,0.0,0.0,0.0
2020-02-01 07:30:00+00:00,0.08421052631578996,100.0,0.0,44.736842105263165,50.0,50.0,100.0,5.000000000000001,100.0,3.0814879110195774e-32,0.0,0.0,-5.2631580000000004e-12
2020-02-01 07:45:00+00:00,1.734723475976807e-17,100.0,0.0,37.236842105263165,57.49999999999999,57.49999999999999,100.0,0.0,100.0,3.4211388289180104e-48,0.0,0.0,0.0
2020-02-01 08:00:00+00:00,1.925929944387236e-33,100.0,0.0,29.73684210526316,65.0,65.0,100.0,0.0,100.0,3.7982270983039195e-64,0.0,0.0,2.05657895
2020-02-01 08:15:00+00:00,1.925929944387236e-33,100.0,0.0,28.85,72.5,72.5,100.0,0.0,100.0,4.216879177292209e-80,0.0,0.0,0.0
2020-02-01 08:30:00+00:00,7.5,100.0,0.0,36.35,80.0,80.0,100.0,0.0,100.0,4.681676354692198e-96,0.0,0.0,5.0000000000000005e-12
2020-02-01 08:45:00+00:00,15.0,100.0,0.0,36.17763157894737,87.5,87.5,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 09:00:00+00:00,17.243187499999998,92.5,0.0,36.17763157894737,95.0,95.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 09:15:00+00:00,20.367499999999996,100.0,0.0,36.17763157894737,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 09:30:00+00:00,24.860999999999997,100.0,0.0,28.67763157894737,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 09:45:00+00:00,29.255937499999995,100.0,0.0,28.67763157894737,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 10:00:00+00:00,34.49162499999999,100.0,0.0,28.67763157894737,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 10:15:00+00:00,39.51593749999999,100.0,0.0,33.70194407894736,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 10:30:00+00:00,44.79793749999999,100.0,0.0,33.70194407894736,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 10:45:00+00:00,44.79793749999999,92.5,0.0,33.70194407894736,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 11:00:00+00:00,48.48987499999999,92.5,0.0,33.70194407894736,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 11:15:00+00:00,48.48987499999999,92.5,0.0,26.201944078947367,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 11:30:00+00:00,48.48987499999999,100.0,0.0,26.201944078947367,92.5,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 11:45:00+00:00,48.48987499999999,100.0,0.0,31.899569078947366,100.0,100.0,100.0,0.0,100.0,5.19770488282245e-112,0.0,0.0,0.0
2020-02-01 12:00:00+00:00,48.48987499999999,100.0,0.0,24.39956907894737,92.5,100.0,100.0,0.0,100.0,5.770611636116085e-128,0.0,0.0,5.6976249999999995
2020-02-01 12:15:00+00:00,48.48987499999999,100.0,0.0,24.39956907894737,100.0,100.0,100.0,0.0,100.0,6.406665904585923e-144,0.0,0.0,0.0
2020-02-01 12:30:00+00:00,48.48987499999999,100.0,0.0,31.899569078947366,100.0,100.0,100.0,0.0,92.5,7.112827998352248e-160,0.0,0.0,0.0
2020-02-01 12:45:00+00:00,48.48987499999999,100.0,0.0,37.572256578947375,100.0,100.0,100.0,0.0,85.0,7.89682541396913e-176,0.0,0.0,0.0
2020-02-01 13:00:00+00:00,48.48987499999999,100.0,0.0,37.572256578947375,100.0,100.0,100.0,0.0,77.5,8.767237396033612e-192,0.0,0.0,0.0
2020-02-01 13:15:00+00:00,48.48987499999999,100.0,0.0,42.02181907894737,100.0,92.5,100.0,0.0,70.0,9.733588819431218e-208,0.0,0.0,0.0
2020-02-01 13:30:00+00:00,48.48987499999999,100.0,0.0,42.02181907894737,100.0,85.0,100.0,0.0,62.5,1.0806454419566534e-223,0.0,0.0,0.0
2020-02-01 13:45:00+00:00,48.48987499999999,100.0,0.0,49.52181907894737,100.0,85.0,100.0,0.0,62.5,1.1997574511165048e-239,0.0,0.0,0.0
2020-02-01 14:00:00+00:00,48.48987499999999,100.0,0.0,49.52181907894737,100.0,85.0,100.0,0.0,55.00000000000001,1.3319983461951343e-255,0.0,0.0,0.0
2020-02-01 14:15:00+00:00,48.48987499999999,92.5,0.0,51.51444407894736,100.0,77.5,100.0,0.0,47.5,1.4788152327084684e-271,0.0,0.0,0.0
2020-02-01 14:30:00+00:00,48.48987499999999,85.0,0.0,52.72094407894737,100.0,77.5,100.0,0.0,40.0,1.6418147205193505e-287,0.0,0.0,0.0
2020-02-01 14:45:00+00:00,48.48987499999999,77.5,0.0,52.72094407894737,100.0,77.5,100.0,0.0,32.5,1.8227805048890994e-303,0.0,0.0,0.0
2020-02-01 15:00:00+00:00,48.195138157894725,70.0,0.0,52.72094407894737,100.0,77.20526315789473,100.0,0.0,25.0,2.02567e-319,0.0,0.0,0.29473684
2020-02-01 15:15:00+00:00,47.13592763157894,62.5,0.0,60.22094407894737,100.0,76.14605263157894,100.0,0.0,17.5,0.0,0.0,0.0,0.0
2020-02-01 15:30:00+00:00,45.66224342105262,55.0,0.0,60.22094407894737,100.0,74.67236842105264,100.0,0.0,10.0,0.0,0.0,0.0,0.0
2020-02-01 15:45:00+00:00,43.55698026315789,62.5,0.0,67.72094407894737,100.0,72.5671052631579,100.0,0.0,2.5000000000000013,0.0,0.0,0.0,0.0
2020-02-01 16:00:00+00:00,41.45171710526316,60.39473684210526,0.0,67.72094407894737,100.0,70.46184210526316,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 16:15:00+00:00,39.8727697368421,52.89473684210526,0.0,60.22094407894737,100.0,68.88289473684212,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 16:30:00+00:00,37.76750657894736,60.39473684210526,0.0,60.22094407894737,100.0,66.77763157894738,97.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 16:45:00+00:00,35.66224342105263,58.289473684210535,0.0,58.115680921052636,100.0,64.67236842105264,95.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 17:00:00+00:00,33.5569802631579,58.289473684210535,0.0,65.61568092105264,100.0,62.567105263157906,95.78947368421052,0.0,0.0,0.0,0.0,0.0,5.0000000000000005e-12
2020-02-01 17:15:00+00:00,31.978032894736845,50.789473684210535,0.0,65.61568092105264,100.0,60.98815789473686,95.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 17:30:00+00:00,31.978032894736845,50.789473684210535,0.0,73.11568092105264,100.0,58.88289473684212,95.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 17:45:00+00:00,31.978032894736845,50.789473684210535,0.0,65.61568092105264,92.5,56.777631578947386,95.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 18:00:00+00:00,39.47803289473684,43.289473684210535,0.0,64.03673355263157,92.5,55.19868421052634,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 18:15:00+00:00,46.97803289473684,41.184210526315795,0.0,61.93147039473685,92.5,53.0934210526316,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 18:30:00+00:00,54.47803289473685,39.07894736842106,0.0,54.43147039473685,92.5,50.988157894736865,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 18:45:00+00:00,61.97803289473685,31.578947368421062,0.0,46.93147039473685,92.5,50.988157894736865,100.0,0.0,0.0,0.0,0.0,0.0,0.0
