,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,-0.03811522769999999,-0.03811522769999999,0.008187205950000002,-0.03811522769999999,0.0,0.008187205950000002,0.008187205950000002,-0.03811522769999999,-0.03811522769999999,0.008187205950000002,-0.03811522769999999,-0.03811522769999999,-0.0404085627
2012-06-30 17:00:00+00:00,-0.0871340118,-0.03811522769999999,0.012358437300000002,0.05214952996578949,0.00417123135,0.012358437300000002,0.012358437300000002,-0.0871340118,-0.0871340118,0.012358437300000002,-0.0871340118,-0.0871340118,-0.0467153918
2012-06-30 17:30:00+00:00,-0.0871340118,-0.08451390269999998,0.026454237300000003,0.005750854965789504,0.018267031349999997,0.026454237300000003,0.026454237300000003,-0.13353268679999997,-0.13353268679999997,0.026454237300000003,-0.13353268679999997,-0.13353268679999997,-0.0960506918
2012-06-30 18:00:00+00:00,-0.0871340118,-0.07975552469999998,0.031212615300000003,-0.053428053034210485,0.023025409349999998,0.031212615300000003,0.031212615300000003,-0.15114415479999999,-0.15114415479999999,0.031212615300000003,-0.15114415479999999,-0.15114415479999999,-0.1585112398
2012-06-30 18:30:00+00:00,-0.1418645428,-0.06948139619999999,0.0414867438,0.059195022834210576,0.03329953785,0.0414867438,0.0414867438,-0.14087002629999998,-0.14087002629999998,0.0414867438,-0.14087002629999998,-0.14087002629999998,-0.1482371113
2012-06-30 19:00:00+00:00,-0.1434796066,-0.06241792439999999,0.0485502156,0.06625849463421057,0.03329953785,0.0485502156,0.0485502156,-0.13380655449999998,-0.13380655449999998,0.0485502156,-0.13380655449999998,-0.13380655449999998,-0.1411736395
2012-06-30 19:30:00+00:00,-0.1352437849,-0.05418210269999999,0.0567860373,0.07449431633421058,0.03329953785,0.0567860373,0.0567860373,-0.12557073279999997,-0.12557073279999997,0.0567860373,-0.12557073279999997,-0.12557073279999997,-0.1329378178
2012-06-30 20:00:00+00:00,-0.12420972549999999,-0.043148043299999994,0.0678200967,0.07449431633421058,0.03329953785,0.0678200967,0.0678200967,-0.11453667339999997,-0.11453667339999997,0.0678200967,-0.11453667339999997,-0.11453667339999997,-0.12190375839999999
2012-06-30 20:30:00+00:00,-0.11697570189999999,-0.035914019699999994,0.0750541203,0.16360749782894743,0.03329953785,0.0750541203,0.023378819100000003,-0.10730264979999997,-0.10730264979999997,0.0750541203,-0.10730264979999997,-0.10730264979999997,-0.11466973479999999
2012-06-30 21:00:00+00:00,-0.1118678071,-0.030806124899999995,0.0801620151,0.11774880102894744,0.03840743265,0.0801620151,-0.02247987769999999,-0.10219475499999997,-0.10219475499999997,0.0801620151,-0.10219475499999997,-0.10219475499999997,-0.10956184
2012-06-30 21:30:00+00:00,-0.10515141054999999,-0.024089728349999995,0.08687841165,0.1994110396842106,0.03840743265,0.08687841165,-0.06309469499999998,-0.09547835844999997,-0.09547835844999997,0.08687841165,-0.09547835844999997,-0.09547835844999997,-0.10284544344999999
2012-06-30 22:00:00+00:00,-0.08833539174999999,-0.024089728349999995,0.10369443045,0.15925445888421058,0.05522345145,0.10369443045,-0.04627867619999998,-0.07866233964999997,-0.07866233964999997,0.10369443045,-0.07866233964999997,-0.07866233964999997,-0.08602942464999999
