,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,35.0,50.0,0.0,49.87894736842105,50.0,50.0,50.0,35.0,50.0,50.0,49.87894736842106,49.87894736842106,50.0
2012-06-30 17:00:00+00:00,20.0,50.0,0.0,49.80526315789474,50.0,50.0,50.0,20.0,50.0,50.0,49.80526315789474,49.80526315789474,49.878947499999995
2012-06-30 17:30:00+00:00,5.000000000000002,49.60526315789473,0.0,49.80526315789474,50.0,50.0,50.0,5.000000000000003,50.0,50.0,49.41052631578947,49.41052631578947,34.0894735
2012-06-30 18:00:00+00:00,5.000000000000002,34.60526315789473,0.0,64.80526315789474,50.0,50.0,50.0,0.0,50.0,50.0,49.33684210526316,49.33684210526316,18.3
2012-06-30 18:30:00+00:00,5.000000000000002,34.421052631578945,0.0,49.80526315789474,50.0,50.0,50.0,0.0,50.0,50.0,49.15263157894737,49.15263157894737,2.5105263
2012-06-30 19:00:00+00:00,5.000000000000002,34.11052631578947,0.0,34.80526315789474,50.0,50.0,50.0,0.0,50.0,50.0,48.8421052631579,48.8421052631579,0.0
2012-06-30 19:30:00+00:00,5.000000000000002,34.036842105263155,0.0,34.73157894736842,50.0,50.0,50.0,0.0,50.0,50.0,48.76842105263158,48.76842105263158,0.0
2012-06-30 20:00:00+00:00,5.000000000000002,33.78947368421053,0.0,49.73157894736842,50.0,50.0,50.0,0.0,50.0,50.0,48.521052631578954,48.521052631578954,0.0
2012-06-30 20:30:00+00:00,0.0,33.589473684210525,0.0,64.73157894736843,50.0,50.0,50.0,0.0,50.0,50.0,48.32105263157896,48.32105263157896,0.0
2012-06-30 21:00:00+00:00,0.0,33.51578947368421,0.0,64.65789473684211,50.0,50.0,50.0,0.0,50.0,50.0,48.24736842105264,48.24736842105264,0.0
2012-06-30 21:30:00+00:00,0.0,33.189473684210526,0.0,64.33157894736843,50.0,50.0,50.0,0.0,50.0,50.0,47.92105263157896,47.92105263157896,0.0
2012-06-30 22:00:00+00:00,0.0,33.11578947368421,0.0,49.33157894736842,50.0,50.0,50.0,0.0,50.0,50.0,47.84736842105264,47.84736842105264,0.0
2012-06-30 22:30:00+00:00,0.0,32.88421052631578,0.0,64.33157894736843,50.0,50.0,50.0,0.0,50.0,50.0,47.615789473684224,47.615789473684224,0.0
2012-06-30 23:00:00+00:00,0.0,32.74210526315789,0.0,49.33157894736842,50.0,50.0,50.0,0.0,50.0,50.0,47.47368421052632,47.47368421052632,0.0
2012-06-30 23:30:00+00:00,0.0,32.62105263157895,0.0,64.33157894736843,50.0,50.0,50.0,0.0,50.0,50.0,47.35263157894738,47.35263157894738,0.0
2012-07-01 00:00:00+00:00,0.0,32.38421052631578,0.0,79.33157894736843,50.0,50.0,50.0,0.0,50.0,50.0,47.115789473684224,47.115789473684224,0.0
2012-07-01 00:30:00+00:00,0.0,47.38421052631578,0.0,64.33157894736843,50.0,50.0,50.0,0.0,50.0,50.0,47.04210526315791,47.04210526315791,0.07368421
2012-07-01 01:00:00+00:00,0.0,32.38421052631578,0.0,79.33157894736843,50.0,50.0,50.0,0.0,50.0,50.0,46.76842105263159,46.76842105263159,0.0
2012-07-01 01:30:00+00:00,0.0,17.38421052631579,0.0,79.2578947368421,35.0,50.0,50.0,0.0,50.0,50.0,46.69473684210527,46.69473684210527,0.0
2012-07-01 02:00:00+00:00,0.0,2.384210526315793,0.0,64.2578947368421,35.0,50.0,50.0,0.0,50.0,50.0,46.42105263157895,46.42105263157895,0.0
2012-07-01 02:30:00+00:00,0.0,2.7755575615628914e-16,0.0,64.2578947368421,35.0,50.0,50.0,0.0,50.0,50.0,46.347368421052636,46.347368421052636,0.0
2012-07-01 03:00:00+00:00,0.0,3.0814879110195774e-32,0.0,79.2578947368421,35.0,50.0,50.0,0.0,50.0,50.0,46.07894736842106,46.07894736842106,0.0
2012-07-01 03:30:00+00:00,0.0,3.4211388289180104e-48,0.0,79.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,46.005263157894746,46.005263157894746,0.0
2012-07-01 04:00:00+00:00,0.0,3.7982270983039195e-64,0.0,79.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,45.79473684210528,45.79473684210528,0.0
2012-07-01 04:30:00+00:00,0.0,4.216879177292209e-80,0.0,94.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,45.6842105263158,45.6842105263158,0.45789473499999994
2012-07-01 05:00:00+00:00,0.0,4.681676354692198e-96,0.0,94.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,45.51578947368422,45.51578947368422,0.45789473499999994
2012-07-01 05:30:00+00:00,0.0,5.19770488282245e-112,0.0,79.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,45.35789473684211,45.35789473684211,0.28947368500000004
2012-07-01 06:00:00+00:00,0.0,5.770611636116085e-128,0.0,79.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,45.22631578947369,45.22631578947369,0.13157894499999997
2012-07-01 06:30:00+00:00,0.0,6.406665904585923e-144,0.0,64.1842105263158,35.0,50.0,50.0,0.0,50.0,50.0,45.04210526315789,45.04210526315789,0.0
2012-07-01 07:00:00+00:00,0.0,7.112827998352248e-160,0.0,49.184210526315795,35.0,50.0,50.0,0.0,50.0,50.0,44.9421052631579,44.9421052631579,0.0
2012-07-01 07:30:00+00:00,0.0,7.89682541396913e-176,0.0,34.184210526315795,35.0,50.0,50.0,0.0,50.0,50.0,44.71578947368421,44.71578947368421,0.0
2012-07-01 08:00:00+00:00,0.0,15.0,0.0,34.11052631578948,35.0,50.0,50.0,0.0,50.0,50.0,44.642105263157895,44.642105263157895,5.0000000000000005e-12
2012-07-01 08:30:00+00:00,0.0,30.0,0.0,33.87368421052632,35.0,50.0,50.0,0.0,50.0,50.0,44.40526315789474,44.40526315789474,5.0000000000000005e-12
2012-07-01 09:00:00+00:00,0.0,30.171000000000003,0.0,48.87368421052632,35.0,50.0,50.171,0.0,50.0,50.0,44.40526315789474,44.40526315789474,0.0
2012-07-01 09:30:00+00:00,0.0,30.456000000000007,0.0,33.87368421052632,50.0,50.0,50.456,0.0,50.0,50.0,44.40526315789474,44.40526315789474,0.0
2012-07-01 10:00:00+00:00,0.0,31.1305,0.0,48.87368421052632,65.0,50.0,51.1305,0.0,50.0,50.0,44.40526315789474,44.40526315789474,0.0
2012-07-01 10:30:00+00:00,0.0,31.914250000000003,0.0,48.87368421052632,65.0,50.0,51.91425000000001,0.0,50.0,50.0,44.40526315789474,44.40526315789474,0.0
2012-07-01 11:00:00+00:00,0.0,46.91425,0.0,49.96618421052632,65.0,50.0,53.00675000000001,0.0,50.0,50.0,44.40526315789474,44.40526315789474,0.0
2012-07-01 11:30:00+00:00,0.0,48.17775000000001,0.0,34.96618421052632,65.0,50.0,54.27025000000001,0.0,50.0,50.0,44.40526315789474,44.40526315789474,5.0000000000000005e-12
2012-07-01 12:00:00+00:00,0.0,50.22025000000001,0.0,34.96618421052632,65.0,50.0,56.31275000000001,0.0,50.0,50.0,44.40526315789474,44.40526315789474,1.0000000000000001e-11
2012-07-01 12:30:00+00:00,0.0,65.22025000000001,0.0,19.96618421052633,65.0,50.0,58.02275000000001,0.0,50.0,50.0,44.40526315789474,44.40526315789474,1.5000000000000003e-11
2012-07-01 13:00:00+00:00,0.0,80.22025000000001,0.0,34.96618421052632,65.0,50.0,58.52150000000002,0.0,50.0,50.0,44.40526315789474,44.40526315789474,2.0000000000000002e-11
2012-07-01 13:30:00+00:00,0.0,95.22025000000001,0.0,34.96618421052632,65.0,50.0,59.903750000000024,0.0,50.0,50.0,44.40526315789474,44.40526315789474,2.5e-11
2012-07-01 14:00:00+00:00,0.0,100.0,0.0,37.09893421052632,65.0,50.0,62.036500000000025,0.0,50.0,50.0,44.40526315789474,44.40526315789474,3.0000000000000006e-11
2012-07-01 14:30:00+00:00,0.0,100.0,0.0,22.09893421052633,65.0,50.0,63.76075000000002,0.0,50.0,50.0,44.40526315789474,44.40526315789474,3.5e-11
2012-07-01 15:00:00+00:00,0.0,100.0,0.0,22.09893421052633,65.0,50.0,65.22850000000003,0.0,50.0,50.0,44.40526315789474,44.40526315789474,1.72425
2012-07-01 15:30:00+00:00,0.0,100.0,0.0,7.0989342105263304,65.0,50.0,66.33050000000001,0.0,50.0,50.0,44.40526315789474,44.40526315789474,1.72425
2012-07-01 16:00:00+00:00,0.0,100.0,0.0,22.09893421052633,65.0,50.0,66.83875000000002,0.0,50.0,50.0,44.40526315789474,44.40526315789474,2.8262500000000004
2012-07-01 16:30:00+00:00,0.0,100.0,0.0,22.09893421052633,80.0,50.0,66.891,0.0,50.0,50.0,44.40526315789474,44.40526315789474,3.3345
2012-07-01 17:00:00+00:00,0.0,100.0,0.0,21.804197368421065,95.0,50.0,66.891,0.0,50.0,50.0,44.11052631578948,44.11052631578948,3.38675
2012-07-01 17:30:00+00:00,0.0,100.0,0.0,21.73051315789475,100.0,50.0,66.891,0.0,50.0,50.0,44.03684210526316,44.03684210526316,3.38675
2012-07-01 18:00:00+00:00,0.0,100.0,0.0,21.73051315789475,100.0,50.0,66.891,0.0,50.0,50.0,43.75789473684211,43.75789473684211,3.38675
