,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,49.87894736842105,50.0,0.0,50.0,50.0,50.0,50.0,35.0,50.0,50.0,50.0,49.87894736842106,50.0
2012-06-30 17:00:00+00:00,49.80526315789474,50.0,0.0,65.0,50.0,50.0,50.0,20.0,50.0,50.0,50.0,49.80526315789474,47.552631500000004
2012-06-30 17:30:00+00:00,49.410526315789475,49.60526315789473,0.0,65.0,50.0,50.0,50.0,5.000000000000003,50.0,50.0,50.0,49.41052631578947,31.763157999999997
2012-06-30 18:00:00+00:00,49.33684210526316,34.60526315789473,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,49.33684210526316,15.973683999999999
2012-06-30 18:30:00+00:00,49.15263157894737,34.421052631578945,0.0,35.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,49.15263157894737,0.184210525
2012-06-30 19:00:00+00:00,48.8421052631579,34.11052631578947,0.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,48.8421052631579,0.0
2012-06-30 19:30:00+00:00,48.76842105263158,34.036842105263155,0.0,49.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,48.76842105263158,0.0
2012-06-30 20:00:00+00:00,48.521052631578954,33.78947368421053,0.0,49.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,48.521052631578954,0.0
2012-06-30 20:30:00+00:00,48.32105263157896,33.589473684210525,0.0,49.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,48.32105263157896,0.0
2012-06-30 21:00:00+00:00,48.24736842105264,33.51578947368421,0.0,64.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,48.24736842105264,0.0
2012-06-30 21:30:00+00:00,47.92105263157896,33.189473684210526,0.0,49.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,47.92105263157896,0.0
2012-06-30 22:00:00+00:00,32.92105263157896,33.11578947368421,0.0,49.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,47.84736842105264,0.0
2012-06-30 22:30:00+00:00,17.92105263157896,32.88421052631578,0.0,34.92631578947369,50.0,50.0,50.0,0.0,50.0,50.0,50.0,47.615789473684224,0.0
