,Custom DQN,SARSA,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN
2013-06-10 20:00:00+00:00,-187.6960443676243,-313.353179896689,-193.1042031434997,-191.07989906706217,-193.81529463493715,-192.5877346526872,-188.07725827018717,-193.1134131135622,-192.22291414874954,-192.27653215862452
2013-06-10 20:30:00+00:00,-187.7035158950618,-313.3606514241265,-193.1116746709372,-191.08737059449967,-193.82276616237465,-192.5952061801247,-188.08472979762468,-193.1208846409997,-192.23038567618704,-192.28400368606202
2013-06-10 21:00:00+00:00,-187.7191258859368,-313.3762614150015,-193.12728466181218,-191.10298058537467,-193.83837615324964,-192.6108161709997,-188.10033978849967,-193.13649463187468,-192.24599566706203,-192.299613676937
2013-06-10 21:30:00+00:00,-187.7348692955618,-313.3920048246265,-193.1430280714372,-191.11872399499967,-193.85411956287464,-192.6265595806247,-188.11608319812467,-193.1522380414997,-192.26173907668704,-192.31535708656202
2013-06-10 22:00:00+00:00,-187.7506125308743,-313.407748059939,-193.15877130674968,-191.13446723031217,-193.86986279818714,-192.6423028159372,-188.13182643343717,-193.16798127681218,-192.27748231199953,-192.33110032187452
2013-06-10 22:30:00+00:00,-187.76455472156178,-313.4216902506265,-193.17271349743717,-191.14840942099966,-193.88380498887463,-192.6562450066247,-188.14576862412466,-193.18192346749967,-192.29142450268702,-192.345042512562
2013-06-10 23:00:00+00:00,-187.8291299294368,-313.4862654585015,-193.23728870531218,-191.21298462887466,-193.94838019674964,-192.7208202144997,-188.21034383199967,-193.24649867537468,-192.35599971056203,-192.409617720437
2013-06-10 23:30:00+00:00,-187.84820910018678,-313.5053446292515,-193.25636787606217,-191.23206379962465,-193.96745936749963,-192.7398993852497,-188.22942300274966,-193.26557784612467,-192.37507888131202,-192.428696891187
2013-06-11 00:00:00+00:00,-187.87153303406177,-313.52866856312653,-193.27969180993716,-191.25538773349965,-193.99078330137462,-192.76322331912468,-188.25274693662465,-193.28890177999966,-192.398402815187,-192.452020825062
2013-06-11 00:30:00+00:00,-187.88051187424927,-313.53764740331405,-193.28867065012466,-191.26436657368714,-193.99976214156212,-192.77220215931217,-188.26172577681214,-193.29788062018716,-192.4073816553745,-192.4609996652495
