,Custom DQN,SARSA,No Battery Baseline,Random,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN,MILP (Theoretical Optimum)
2012-06-30 16:30:00+00:00,35.0,35.0,0.0,35.0,48.12105263157894,50.0,50.0,35.0,35.0,50.0,35.0,35.0,50.0
2012-06-30 17:00:00+00:00,20.0,34.194736842105264,0.0,50.0,48.12105263157894,50.0,50.0,20.0,20.0,50.0,20.0,20.0,34.2105265
2012-06-30 17:30:00+00:00,17.47368421052632,19.194736842105264,0.0,35.0,48.12105263157894,50.0,50.0,5.000000000000003,5.000000000000003,50.0,5.000000000000003,5.000000000000003,31.578947499999998
2012-06-30 18:00:00+00:00,16.710526315789476,19.194736842105264,0.0,20.0,48.12105263157894,50.0,50.0,0.0,0.0,50.0,0.0,0.0,15.789473500000001
2012-06-30 18:30:00+00:00,1.710526315789478,19.194736842105264,0.0,35.0,48.12105263157894,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 19:00:00+00:00,2.7755575615628914e-16,19.194736842105264,0.0,35.0,46.84736842105263,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 19:30:00+00:00,3.0814879110195774e-32,19.194736842105264,0.0,35.0,45.14736842105263,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 20:00:00+00:00,3.4211388289180104e-48,19.194736842105264,0.0,32.71578947368421,42.86315789473684,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 20:30:00+00:00,3.7982270983039195e-64,19.194736842105264,0.0,47.71578947368421,41.39473684210526,50.0,35.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 21:00:00+00:00,4.216879177292209e-80,19.194736842105264,0.0,32.71578947368421,41.39473684210526,50.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 21:30:00+00:00,4.681676354692198e-96,19.194736842105264,0.0,47.71578947368421,39.90526315789474,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 22:00:00+00:00,5.19770488282245e-112,15.92105263157895,0.0,32.71578947368421,39.90526315789474,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 22:30:00+00:00,5.770611636116085e-128,13.2421052631579,0.0,47.71578947368421,39.90526315789474,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 23:00:00+00:00,6.406665904585923e-144,0.0,0.0,47.71578947368421,39.90526315789474,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-06-30 23:30:00+00:00,7.112827998352248e-160,15.0,0.0,32.71578947368421,39.90526315789474,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 00:00:00+00:00,7.89682541396913e-176,30.0,0.0,47.71578947368421,35.08421052631579,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 00:30:00+00:00,8.767237396033612e-192,45.0,0.0,62.71578947368421,30.584210526315793,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,4.5
2012-07-01 01:00:00+00:00,9.733588819431218e-208,45.0,0.0,47.71578947368421,15.584210526315795,50.0,5.000000000000003,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 01:30:00+00:00,1.0806454419566534e-223,45.0,0.0,32.71578947368421,0.584210526315796,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 02:00:00+00:00,1.1997574511165048e-239,42.13684210526316,0.0,29.852631578947364,6.938893903907228e-17,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 02:30:00+00:00,1.1997574511165048e-239,57.136842105263156,0.0,44.85263157894737,6.938893903907228e-17,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 03:00:00+00:00,1.1997574511165048e-239,72.13684210526316,0.0,59.852631578947374,6.938893903907228e-17,35.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 03:30:00+00:00,1.3319983461951343e-255,87.13684210526317,0.0,44.85263157894737,6.938893903907228e-17,20.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 04:00:00+00:00,1.4788152327084684e-271,100.0,0.0,41.352631578947374,6.938893903907228e-17,5.000000000000003,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 04:30:00+00:00,1.6418147205193505e-287,100.0,0.0,40.952631578947376,6.938893903907228e-17,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 05:00:00+00:00,1.6418147205193505e-287,100.0,0.0,55.952631578947376,6.938893903907228e-17,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2012-07-01 05:30:00+00:00,1.8227805048890994e-303,96.5421052631579,0.0,70.95263157894738,15.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
