timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-15T13:21:03.778538,Learning_DQN,dqn_train_20260615_132103,,1,10,335,-0.9248297262786228,-0.9248297262786228,-0.9248297262786228,0.9865999999999866,1447.03,1,ok,,DQN/dqn_model
2026-06-15T13:21:04.385445,Learning_DQN,dqn_train_20260615_132103,,2,10,335,-1.9153791152994692,-2.8402088415780944,-1.4201044207890472,0.9731999999999732,1447.23,1,ok,,DQN/dqn_model
2026-06-15T13:21:04.993051,Learning_DQN,dqn_train_20260615_132103,,3,10,335,-1.2419688345629862,-4.082177676141082,-1.3607258920470275,0.9597999999999598,1447.45,1,ok,,DQN/dqn_model
2026-06-15T13:21:05.594834,Learning_DQN,dqn_train_20260615_132103,,4,10,335,-0.4920944354145586,-4.574272111555644,-1.143568027888911,0.9463999999999464,1447.69,1,ok,,DQN/dqn_model
2026-06-15T13:21:06.201540,Learning_DQN,dqn_train_20260615_132103,,5,10,335,-2.3472714178854783,-6.921543529441129,-1.3843087058882257,0.932999999999933,1447.89,1,ok,,DQN/dqn_model
2026-06-15T13:21:06.811033,Learning_DQN,dqn_train_20260615_132103,,6,10,335,-1.5655278546071525,-8.487071384048289,-1.4145118973413815,0.9195999999999196,1448.11,1,ok,,DQN/dqn_model
2026-06-15T13:21:07.422046,Learning_DQN,dqn_train_20260615_132103,,7,10,335,-1.6517173102394016,-10.138788694287685,-1.4483983848982407,0.9061999999999062,1448.33,1,ok,,DQN/dqn_model
2026-06-15T13:21:08.032585,Learning_DQN,dqn_train_20260615_132103,,8,10,335,-1.4021687833968437,-11.540957477684525,-1.4426196847105657,0.8927999999998928,1448.53,1,ok,,DQN/dqn_model
2026-06-15T13:21:08.644229,Learning_DQN,dqn_train_20260615_132103,,9,10,335,-0.7749882870037968,-12.315945764688319,-1.3684384182987022,0.8793999999998794,1448.75,1,ok,,DQN/dqn_model
2026-06-15T13:21:09.256297,Learning_DQN,dqn_train_20260615_132103,,10,10,335,-0.978237959699626,-13.294183724387949,-1.329418372438795,0.865999999999866,1449.0,1,ok,,DQN/dqn_model
