timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-07T15:37:11.189418,Learning_DQN,dqn_train_20260607_153710,,1,52,335,-1.0277337465573289,-1.0277337465573289,-1.0277337465573289,0.8014285294204349,3050.43,1,ok,,DQN\dqn_model
2026-06-07T15:37:11.932505,Learning_DQN,dqn_train_20260607_153710,,2,52,335,4.311733262349477,3.2839995157921495,1.6419997578960748,0.7757881779925713,3050.86,1,ok,,DQN\dqn_model
2026-06-07T15:37:12.700735,Learning_DQN,dqn_train_20260607_153710,,3,52,335,1.2001642792547387,4.484163795046886,1.4947212650156285,0.7501478265647077,3051.3,1,ok,,DQN\dqn_model
2026-06-07T15:37:13.489356,Learning_DQN,dqn_train_20260607_153710,,4,52,335,1.0403649703692963,5.524528765416185,1.3811321913540462,0.7245074751368441,3051.68,1,ok,,DQN\dqn_model
2026-06-07T15:37:14.253625,Learning_DQN,dqn_train_20260607_153710,,5,52,335,2.5648507223370736,8.089379487753263,1.6178758975506526,0.6988671237089805,3052.18,1,ok,,DQN\dqn_model
2026-06-07T15:37:15.032424,Learning_DQN,dqn_train_20260607_153710,,6,52,335,7.783277509238172,15.872656996991434,2.6454428328319057,0.6732267722811169,3052.95,1,ok,,DQN\dqn_model
2026-06-07T15:37:15.853080,Learning_DQN,dqn_train_20260607_153710,,7,52,335,12.481918105531065,28.354575102522485,4.050653586074641,0.6475864208532534,3053.4,1,ok,,DQN\dqn_model
2026-06-07T15:37:16.640369,Learning_DQN,dqn_train_20260607_153710,,8,52,335,3.7391095350287062,32.0936846375512,4.0117105796939,0.6219460694253898,3053.84,1,ok,,DQN\dqn_model
2026-06-07T15:37:17.431893,Learning_DQN,dqn_train_20260607_153710,,9,52,335,7.751039154450715,39.844723792001965,4.427191532444663,0.5963057179975262,3054.21,1,ok,,DQN\dqn_model
2026-06-07T15:37:18.212286,Learning_DQN,dqn_train_20260607_153710,,10,52,335,11.204931853151916,51.049655645153855,5.1049655645153855,0.5706653665696626,3054.76,1,ok,,DQN\dqn_model
2026-06-07T15:37:19.012184,Learning_DQN,dqn_train_20260607_153710,,11,52,335,9.929871308017358,60.979526953171174,5.543593359379198,0.545025015141799,3055.13,1,ok,,DQN\dqn_model
2026-06-07T15:37:19.818767,Learning_DQN,dqn_train_20260607_153710,,12,52,335,5.803251290632635,66.78277824380382,5.565231520316985,0.5193846637139354,3055.76,1,ok,,DQN\dqn_model
2026-06-07T15:37:20.634445,Learning_DQN,dqn_train_20260607_153710,,13,52,335,6.155708459449178,72.93848670325299,5.610652823327153,0.49374431228607185,3056.14,1,ok,,DQN\dqn_model
2026-06-07T15:37:21.459839,Learning_DQN,dqn_train_20260607_153710,,14,52,335,6.752272099791788,79.69075880304469,5.692197057360334,0.46810396085820827,3056.51,1,ok,,DQN\dqn_model
2026-06-07T15:37:22.269349,Learning_DQN,dqn_train_20260607_153710,,15,52,335,10.715981033053856,90.40673983609858,6.027115989073239,0.4424636094303447,3057.02,1,ok,,DQN\dqn_model
2026-06-07T15:37:23.073238,Learning_DQN,dqn_train_20260607_153710,,16,52,335,5.9224664536659635,96.3292062897646,6.020575393110287,0.4168232580024811,3057.4,1,ok,,DQN\dqn_model
2026-06-07T15:37:23.871740,Learning_DQN,dqn_train_20260607_153710,,17,52,335,27.175654976043784,123.50486126580847,7.264991839165204,0.3911829065746175,3057.9,1,ok,,DQN\dqn_model
2026-06-07T15:37:24.686019,Learning_DQN,dqn_train_20260607_153710,,18,52,335,23.39167868470425,146.89653995051253,8.160918886139585,0.36554255514675393,3058.28,1,ok,,DQN\dqn_model
2026-06-07T15:37:25.524522,Learning_DQN,dqn_train_20260607_153710,,19,52,335,12.834590538478674,159.73113048899123,8.406901604683748,0.33990220371889035,3058.72,1,ok,,DQN\dqn_model
2026-06-07T15:37:26.348840,Learning_DQN,dqn_train_20260607_153710,,20,52,335,8.450589425195144,168.18171991418652,8.409085995709326,0.31426185229102677,3059.16,1,ok,,DQN\dqn_model
2026-06-07T15:37:27.160133,Learning_DQN,dqn_train_20260607_153710,,21,52,335,6.361417676707643,174.54313759089422,8.311577980518772,0.2886215008631632,3059.54,1,ok,,DQN\dqn_model
2026-06-07T15:37:28.010891,Learning_DQN,dqn_train_20260607_153710,,22,52,335,7.420931166252915,181.96406875714698,8.271094034415771,0.2629811494352996,3060.04,1,ok,,DQN\dqn_model
2026-06-07T15:37:28.823517,Learning_DQN,dqn_train_20260607_153710,,23,52,335,25.40734246173945,207.37141121888644,9.016148313864628,0.23734079800743602,3060.42,1,ok,,DQN\dqn_model
