timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-15T13:05:45.547240,Learning_DQN,dqn_train_20260615_130545,,1,10,335,-0.34548557984813044,-0.34548557984813044,-0.34548557984813044,0.9865999999999866,742.56,1,ok,,DQN/dqn_model
2026-06-15T13:05:45.955762,Learning_DQN,dqn_train_20260615_130545,,2,10,335,-1.4322225778641482,-1.77770815771228,-0.88885407885614,0.9731999999999732,743.0,1,ok,,DQN/dqn_model
2026-06-15T13:05:46.360714,Learning_DQN,dqn_train_20260615_130545,,3,10,335,-1.4226840968683427,-3.2003922545806183,-1.0667974181935393,0.9597999999999598,743.44,1,ok,,DQN/dqn_model
2026-06-15T13:05:46.767449,Learning_DQN,dqn_train_20260615_130545,,4,10,335,-1.0809626811454995,-4.281354935726117,-1.0703387339315293,0.9463999999999464,743.84,1,ok,,DQN/dqn_model
2026-06-15T13:05:47.171607,Learning_DQN,dqn_train_20260615_130545,,5,10,335,-2.116205756620717,-6.397560692346839,-1.2795121384693677,0.932999999999933,744.28,1,ok,,DQN/dqn_model
2026-06-15T13:05:47.578058,Learning_DQN,dqn_train_20260615_130545,,6,10,335,-2.063666667962224,-8.461227360309065,-1.410204560051511,0.9195999999999196,744.72,1,ok,,DQN/dqn_model
2026-06-15T13:05:47.983997,Learning_DQN,dqn_train_20260615_130545,,7,10,335,-1.1695260452427372,-9.630753405551792,-1.3758219150788273,0.9061999999999062,745.16,1,ok,,DQN/dqn_model
2026-06-15T13:05:48.393072,Learning_DQN,dqn_train_20260615_130545,,8,10,335,-1.278569309898888,-10.909322715450678,-1.3636653394313347,0.8927999999998928,745.59,1,ok,,DQN/dqn_model
2026-06-15T13:05:48.805137,Learning_DQN,dqn_train_20260615_130545,,9,10,335,-1.0827784747963778,-11.992101190247064,-1.3324556878052294,0.8793999999998794,746.03,1,ok,,DQN/dqn_model
2026-06-15T13:05:49.217115,Learning_DQN,dqn_train_20260615_130545,,10,10,335,-1.0203820894565785,-13.012483279703632,-1.3012483279703633,0.865999999999866,746.44,1,ok,,DQN/dqn_model
