timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-05-31T16:59:05.669590,Learning_DQN,dqn_train_20260531_165904,,1,10,335,-1.3349448885786073,-1.3349448885786073,-1.3349448885786073,1.0,558.31,1,ok,,DQN\dqn_model
2026-05-31T16:59:06.731834,Learning_DQN,dqn_train_20260531_165904,,2,10,335,-1.9163421048532323,-3.2512869934318416,-1.6256434967159208,1.0,558.69,1,ok,,DQN\dqn_model
2026-05-31T16:59:07.765280,Learning_DQN,dqn_train_20260531_165904,,3,10,335,-2.5445957350073027,-5.7958827284391425,-1.931960909479714,1.0,559.18,1,ok,,DQN\dqn_model
2026-05-31T16:59:08.806190,Learning_DQN,dqn_train_20260531_165904,,4,10,335,-1.5972970372223319,-7.393179765661472,-1.848294941415368,1.0,559.56,1,ok,,DQN\dqn_model
2026-05-31T16:59:09.845202,Learning_DQN,dqn_train_20260531_165904,,5,10,335,-0.28442564365887707,-7.677605409320348,-1.5355210818640697,1.0,560.06,1,ok,,DQN\dqn_model
2026-05-31T16:59:10.880209,Learning_DQN,dqn_train_20260531_165904,,6,10,335,-0.973915989510147,-8.651521398830504,-1.4419202331384173,1.0,560.43,1,ok,,DQN\dqn_model
2026-05-31T16:59:11.906194,Learning_DQN,dqn_train_20260531_165904,,7,10,335,-1.8550408656103992,-10.506562264440916,-1.5009374663487023,1.0,560.87,1,ok,,DQN\dqn_model
2026-05-31T16:59:12.943860,Learning_DQN,dqn_train_20260531_165904,,8,10,335,-1.8622936462414832,-12.368855910682392,-1.546106988835299,1.0,561.3,1,ok,,DQN\dqn_model
2026-05-31T16:59:13.996023,Learning_DQN,dqn_train_20260531_165904,,9,10,335,-1.134950862334686,-13.503806773017088,-1.5004229747796765,1.0,561.68,1,ok,,DQN\dqn_model
2026-05-31T16:59:15.043096,Learning_DQN,dqn_train_20260531_165904,,10,10,335,-1.8774364573908182,-15.381243230407904,-1.5381243230407904,1.0,562.18,1,ok,,DQN\dqn_model
