timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-15T13:04:35.470882,Learning_DQN,dqn_train_20260615_130435,,1,10,335,-1.2422250554366079,-1.2422250554366079,-1.2422250554366079,0.9865999999999866,654.7,1,ok,,DQN/dqn_model
2026-06-15T13:04:35.740398,Learning_DQN,dqn_train_20260615_130435,,2,10,335,-0.9726142707300042,-2.2148393261666106,-1.1074196630833053,0.9731999999999732,655.11,1,ok,,DQN/dqn_model
2026-06-15T13:04:36.009316,Learning_DQN,dqn_train_20260615_130435,,3,10,335,-0.9878152394095117,-3.202654565576122,-1.0675515218587073,0.9597999999999598,655.55,1,ok,,DQN/dqn_model
2026-06-15T13:04:36.280628,Learning_DQN,dqn_train_20260615_130435,,4,10,335,-1.0470454593670888,-4.249700024943211,-1.0624250062358027,0.9463999999999464,655.98,1,ok,,DQN/dqn_model
2026-06-15T13:04:36.551771,Learning_DQN,dqn_train_20260615_130435,,5,10,335,-1.652055352828878,-5.901755377772092,-1.1803510755544184,0.932999999999933,656.42,1,ok,,DQN/dqn_model
2026-06-15T13:04:36.824663,Learning_DQN,dqn_train_20260615_130435,,6,10,335,-0.827945543749157,-6.729700921521248,-1.1216168202535413,0.9195999999999196,656.86,1,ok,,DQN/dqn_model
2026-06-15T13:04:37.100954,Learning_DQN,dqn_train_20260615_130435,,7,10,335,-2.1974294344179635,-8.927130355939225,-1.2753043365627463,0.9061999999999062,657.3,1,ok,,DQN/dqn_model
2026-06-15T13:04:37.373409,Learning_DQN,dqn_train_20260615_130435,,8,10,335,-0.4296443973018977,-9.356774753241126,-1.1695968441551408,0.8927999999998928,657.7,1,ok,,DQN/dqn_model
2026-06-15T13:04:37.647758,Learning_DQN,dqn_train_20260615_130435,,9,10,335,-0.8490822995612602,-10.205857052802402,-1.1339841169780447,0.8793999999998794,658.14,1,ok,,DQN/dqn_model
2026-06-15T13:04:37.922106,Learning_DQN,dqn_train_20260615_130435,,10,10,335,-0.5210337101347369,-10.726890762937138,-1.0726890762937138,0.865999999999866,658.58,1,ok,,DQN/dqn_model
