timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-06-07T20:07:17.224773,Learning_DQN,dqn_train_20260607_200714,,1,10,335,-0.899310154286258,-0.899310154286258,-0.899310154286258,0.8267471294094002,2033.73,1,ok,,DQN\dqn_model
2026-06-07T20:07:19.536984,Learning_DQN,dqn_train_20260607_200714,,2,10,335,-1.0712954030268136,-1.9706055573130712,-0.9853027786565356,0.7615258614218833,2034.17,1,ok,,DQN\dqn_model
2026-06-07T20:07:21.881905,Learning_DQN,dqn_train_20260607_200714,,3,10,335,-0.734248301775115,-2.7048538590881877,-0.9016179530293958,0.6963045934343663,2034.61,1,ok,,DQN\dqn_model
2026-06-07T20:07:24.230861,Learning_DQN,dqn_train_20260607_200714,,4,10,335,-1.2493961390188373,-3.954249998107021,-0.9885624995267552,0.6310833254468494,2035.05,1,ok,,DQN\dqn_model
2026-06-07T20:07:26.599379,Learning_DQN,dqn_train_20260607_200714,,5,10,335,-0.6060937296872453,-4.560343727794268,-0.9120687455588536,0.5658620574593325,2035.48,1,ok,,DQN\dqn_model
2026-06-07T20:07:28.969868,Learning_DQN,dqn_train_20260607_200714,,6,10,335,-0.9391650707873723,-5.499508798581644,-0.9165847997636073,0.5006407894718156,2035.86,1,ok,,DQN\dqn_model
2026-06-07T20:07:31.336956,Learning_DQN,dqn_train_20260607_200714,,7,10,335,-1.354782075011957,-6.854290873593599,-0.9791844105133712,0.43541952148429863,2036.36,1,ok,,DQN\dqn_model
2026-06-07T20:07:33.775888,Learning_DQN,dqn_train_20260607_200714,,8,10,335,-0.64930274548347,-7.503593619077073,-0.9379492023846341,0.3701982534967817,2036.73,1,ok,,DQN\dqn_model
2026-06-07T20:07:36.151489,Learning_DQN,dqn_train_20260607_200714,,9,10,335,-0.7166252016644407,-8.220218820741522,-0.913357646749058,0.3049769855092648,2037.17,1,ok,,DQN\dqn_model
2026-06-07T20:07:38.611220,Learning_DQN,dqn_train_20260607_200714,,10,10,335,-0.5851406966250322,-8.805359517366547,-0.8805359517366547,0.23975571752174932,2037.61,1,ok,,DQN\dqn_model
