"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.146","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.144","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.133","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.142","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.143","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.229","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.183","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.145","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.166","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.319","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","0.416","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.385","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","0.297","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","0.334","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","1.012","0.0","0.0168264"
"2010-07-01 08:00:00+00:00","0.693","0.0","0.02135895"
"2010-07-01 08:30:00+00:00","0.746","0.0","0.0238866"
"2010-07-01 09:00:00+00:00","0.778","0.0","0.0214758"
"2010-07-01 09:30:00+00:00","0.342","0.0","0.0210576"
"2010-07-01 10:00:00+00:00","0.156","0.0","0.02192475"
"2010-07-01 10:30:00+00:00","0.163","0.0","0.02094075"
"2010-07-01 11:00:00+00:00","0.164","0.0","0.0186345"
"2010-07-01 11:30:00+00:00","0.163","0.0","0.01739835"
"2010-07-01 12:00:00+00:00","0.163","0.0","0.0156825"
"2010-07-01 12:30:00+00:00","0.263","0.0","0.0024354"
"2010-07-01 13:00:00+00:00","0.641","0.0","0.01620525"
"2010-07-01 13:30:00+00:00","0.371","0.0","0.0142311"
"2010-07-01 14:00:00+00:00","0.506","0.0","0.01518435"
"2010-07-01 14:30:00+00:00","0.458","0.0","0.01567635"
"2010-07-01 15:00:00+00:00","0.218","0.0","0.01568865"
"2010-07-01 15:30:00+00:00","0.138","0.0","0.01570095"
"2010-07-01 16:00:00+00:00","0.139","0.0","0.0156825"
"2010-07-01 16:30:00+00:00","0.167","0.0","0.01543035"
"2010-07-01 17:00:00+00:00","0.307","0.0","0.01416345"
"2010-07-01 17:30:00+00:00","0.51","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","0.94","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.681","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","0.667","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","0.762","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","0.825","0.0","0.0212175"
"2010-07-01 20:30:00+00:00","0.592","0.0","0.018819"
"2010-07-01 21:00:00+00:00","0.67","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.652","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.675","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.791","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.426","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.142","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.131","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.13","0.0","0.01523355"
"2010-07-02 01:00:00+00:00","0.131","0.0","0.01604535"
"2010-07-02 01:30:00+00:00","0.126","0.0","0.01797645"
"2010-07-02 02:00:00+00:00","0.137","0.0","0.0179457"
"2010-07-02 02:30:00+00:00","0.137","0.0","0.01691865"
"2010-07-02 03:00:00+00:00","0.136","0.0","0.01529505"
"2010-07-02 03:30:00+00:00","0.128","0.0","0.0142188"
"2010-07-02 04:00:00+00:00","0.126","0.0","0.013407"
"2010-07-02 04:30:00+00:00","0.156","0.0","0.0128043"
"2010-07-02 05:00:00+00:00","0.308","0.0","0.0133332"
"2010-07-02 05:30:00+00:00","0.318","0.0","0.01495065"
"2010-07-02 06:00:00+00:00","0.268","0.0","0.0156087"
"2010-07-02 06:30:00+00:00","0.139","0.0","0.0162729"
"2010-07-02 07:00:00+00:00","0.178","0.0","0.0170847"
"2010-07-02 07:30:00+00:00","0.29","0.0","0.0162237"
"2010-07-02 08:00:00+00:00","0.358","0.0","0.02100225"
"2010-07-02 08:30:00+00:00","0.392","0.0","0.0240096"
"2010-07-02 09:00:00+00:00","0.647","0.0","0.02365905"
"2010-07-02 09:30:00+00:00","0.267","0.0","0.0273798"
"2010-07-02 10:00:00+00:00","0.331","0.0","0.0252396"
"2010-07-02 10:30:00+00:00","0.325","0.0","0.02499975"
"2010-07-02 11:00:00+00:00","0.371","0.0","0.0235545"
"2010-07-02 11:30:00+00:00","0.341","0.0","0.0214143"
"2010-07-02 12:00:00+00:00","0.319","0.0","0.0213774"
"2010-07-02 12:30:00+00:00","0.321","0.0","0.02046105"
"2010-07-02 13:00:00+00:00","0.305","0.0","0.01941555"
"2010-07-02 13:30:00+00:00","0.303","0.0","0.02078085"
"2010-07-02 14:00:00+00:00","0.3","0.0","0.0213159"
"2010-07-02 14:30:00+00:00","0.309","0.0","0.01990755"
"2010-07-02 15:00:00+00:00","0.32","0.0","0.01980915"
"2010-07-02 15:30:00+00:00","0.492","0.0","0.01948935"
"2010-07-02 16:00:00+00:00","0.753","0.0","0.0205041"
"2010-07-02 16:30:00+00:00","0.833","0.0","0.0165066"
"2010-07-02 17:00:00+00:00","0.8","0.0","0.0143049"
"2010-07-02 17:30:00+00:00","1.993","0.0","0.0212544"
"2010-07-02 18:00:00+00:00","1.271","0.0","0.02480295"
"2010-07-02 18:30:00+00:00","0.907","0.0","0.0246615"
"2010-07-02 19:00:00+00:00","1.364","0.0","0.0226074"
"2010-07-02 19:30:00+00:00","1.198","0.0","0.0194832"
"2010-07-02 20:00:00+00:00","1.074","0.0","0.017343"
"2010-07-02 20:30:00+00:00","0.715","0.0","0.01552875"
"2010-07-02 21:00:00+00:00","1.14","0.0","0.0158547"
"2010-07-02 21:30:00+00:00","0.759","0.0","0.0156825"
"2010-07-02 22:00:00+00:00","0.73","0.0","0.01651275"
"2010-07-02 22:30:00+00:00","0.742","0.0","0.0301842"
"2010-07-02 23:00:00+00:00","0.736","0.0","0.0203319"
"2010-07-02 23:30:00+00:00","0.502","0.0","0.02074395"
"2010-07-03 00:00:00+00:00","0.182","0.0","0.02005515"
"2010-07-03 00:30:00+00:00","0.151","0.0","0.01984605"
"2010-07-03 01:00:00+00:00","0.143","0.0","0.0196308"
"2010-07-03 01:30:00+00:00","0.137","0.0","0.02150655"
"2010-07-03 02:00:00+00:00","0.146","0.0","0.02060865"
"2010-07-03 02:30:00+00:00","0.152","0.0","0.01597155"
"2010-07-03 03:00:00+00:00","0.149","0.0","0.01458165"
"2010-07-03 03:30:00+00:00","0.149","0.0","0.01453245"
"2010-07-03 04:00:00+00:00","0.147","0.0","0.01217085"
"2010-07-03 04:30:00+00:00","0.166","0.0","0.01453245"
"2010-07-03 05:00:00+00:00","0.311","0.0","0.0125337"
"2010-07-03 05:30:00+00:00","0.326","0.0","0.01534425"
"2010-07-03 06:00:00+00:00","0.222","0.0","0.0153873"
"2010-07-03 06:30:00+00:00","0.166","0.0","0.01531965"
"2010-07-03 07:00:00+00:00","0.215","0.0","0.0156333"
"2010-07-03 07:30:00+00:00","0.293","0.0","0.01536885"
"2010-07-03 08:00:00+00:00","0.274","0.0","0.0163959"
"2010-07-03 08:30:00+00:00","0.426","0.0","0.0195447"
"2010-07-03 09:00:00+00:00","0.362","0.0","0.02000595"
"2010-07-03 09:30:00+00:00","0.879","0.0","0.02219535"
"2010-07-03 10:00:00+00:00","0.487","0.0","0.02128515"
"2010-07-03 10:30:00+00:00","0.287","0.0","0.0204057"
"2010-07-03 11:00:00+00:00","0.167","0.0","0.01958775"
"2010-07-03 11:30:00+00:00","0.161","0.0","0.0199875"
"2010-07-03 12:00:00+00:00","0.168","0.0","0.020664"
"2010-07-03 12:30:00+00:00","0.178","0.0","0.0201351"
"2010-07-03 13:00:00+00:00","0.178","0.0","0.0184869"
"2010-07-03 13:30:00+00:00","0.268","0.0","0.01757055"
"2010-07-03 14:00:00+00:00","0.311","0.0","0.01776735"
"2010-07-03 14:30:00+00:00","0.399","0.0","0.01575015"
"2010-07-03 15:00:00+00:00","0.361","0.0","0.01549185"
"2010-07-03 15:30:00+00:00","0.48","0.0","0.0156825"
"2010-07-03 16:00:00+00:00","0.454","0.0","0.0156825"
"2010-07-03 16:30:00+00:00","0.855","0.0","0.01682025"
"2010-07-03 17:00:00+00:00","0.869","0.0","0.01638975"
"2010-07-03 17:30:00+00:00","1.185","0.0","0.0186099"
"2010-07-03 18:00:00+00:00","0.859","0.0","0.02677095"
"2010-07-03 18:30:00+00:00","0.788","0.0","0.02907105"
"2010-07-03 19:00:00+00:00","0.906","0.0","0.02368365"
"2010-07-03 19:30:00+00:00","1.482","0.0","0.01883745"
"2010-07-03 20:00:00+00:00","1.113","0.0","0.01888665"
"2010-07-03 20:30:00+00:00","0.757","0.0","0.0188559"
"2010-07-03 21:00:00+00:00","0.971","0.0","0.01750905"
"2010-07-03 21:30:00+00:00","1.141","0.0","0.01677105"
"2010-07-03 22:00:00+00:00","1.101","0.0","0.01634055"
"2010-07-03 22:30:00+00:00","1.018","0.0","0.0198276"
"2010-07-03 23:00:00+00:00","0.883","0.0","0.0197907"
"2010-07-03 23:30:00+00:00","0.312","0.0","0.01946475"
"2010-07-04 00:00:00+00:00","0.133","0.0","0.02272425"
"2010-07-04 00:30:00+00:00","0.142","0.0","0.0207132"
"2010-07-04 01:00:00+00:00","0.131","0.0","0.0186222"
"2010-07-04 01:30:00+00:00","0.131","0.0","0.01806255"
"2010-07-04 02:00:00+00:00","0.174","0.0","0.017097"
"2010-07-04 02:30:00+00:00","0.207","0.0","0.01563945"
"2010-07-04 03:00:00+00:00","0.142","0.0","0.0153627"
"2010-07-04 03:30:00+00:00","0.137","0.0","0.0151167"
"2010-07-04 04:00:00+00:00","0.135","0.0","0.0133947"
"2010-07-04 04:30:00+00:00","0.158","0.0","0.01253985"
"2010-07-04 05:00:00+00:00","0.303","0.0","0.01281045"
"2010-07-04 05:30:00+00:00","0.319","0.0","0.0134808"
"2010-07-04 06:00:00+00:00","0.293","0.0","0.01450785"
"2010-07-04 06:30:00+00:00","0.155","0.0","0.01525815"
"2010-07-04 07:00:00+00:00","0.163","0.0","0.01540575"
