"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.056","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.108","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.099","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.061","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.123","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.068","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.123","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.062","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.081","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.277","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","0.084","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.181","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","0.125","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","0.33","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","0.175","0.0","0.0168264"
"2010-07-01 08:00:00+00:00","0.182","0.004","0.02135895"
"2010-07-01 08:30:00+00:00","0.133","0.021","0.0238866"
"2010-07-01 09:00:00+00:00","0.183","0.15","0.0214758"
"2010-07-01 09:30:00+00:00","0.106","0.245","0.0210576"
"2010-07-01 10:00:00+00:00","0.099","0.356","0.02192475"
"2010-07-01 10:30:00+00:00","0.066","0.481","0.02094075"
"2010-07-01 11:00:00+00:00","0.262","0.351","0.0186345"
"2010-07-01 11:30:00+00:00","0.058","0.335","0.01739835"
"2010-07-01 12:00:00+00:00","0.382","0.337","0.0156825"
"2010-07-01 12:30:00+00:00","0.582","0.482","0.0024354"
"2010-07-01 13:00:00+00:00","0.406","0.498","0.01620525"
"2010-07-01 13:30:00+00:00","0.208","0.464","0.0142311"
"2010-07-01 14:00:00+00:00","0.129","0.424","0.01518435"
"2010-07-01 14:30:00+00:00","0.2","0.374","0.01567635"
"2010-07-01 15:00:00+00:00","0.112","0.264","0.01568865"
"2010-07-01 15:30:00+00:00","0.341","0.076","0.01570095"
"2010-07-01 16:00:00+00:00","0.237","0.03","0.0156825"
"2010-07-01 16:30:00+00:00","0.842","0.01","0.01543035"
"2010-07-01 17:00:00+00:00","0.66","0.0","0.01416345"
"2010-07-01 17:30:00+00:00","0.77","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","0.731","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.311","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","0.394","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","0.319","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","0.386","0.0","0.0212175"
"2010-07-01 20:30:00+00:00","0.285","0.0","0.018819"
"2010-07-01 21:00:00+00:00","0.305","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.319","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.406","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.14","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.074","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.147","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.065","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.108","0.0","0.01523355"
"2010-07-02 01:00:00+00:00","0.095","0.0","0.01604535"
"2010-07-02 01:30:00+00:00","0.087","0.0","0.01797645"
"2010-07-02 02:00:00+00:00","0.118","0.0","0.0179457"
