"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.095","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.089","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.093","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.094","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.096","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.093","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.098","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.094","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.094","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.093","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","0.094","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.091","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","0.093","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","0.088","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","0.089","0.001","0.0168264"
"2010-07-01 08:00:00+00:00","0.392","0.016","0.02135895"
"2010-07-01 08:30:00+00:00","0.204","0.035","0.0238866"
"2010-07-01 09:00:00+00:00","0.16","0.072","0.0214758"
"2010-07-01 09:30:00+00:00","0.153","0.119","0.0210576"
"2010-07-01 10:00:00+00:00","0.203","0.14","0.02192475"
"2010-07-01 10:30:00+00:00","0.179","0.178","0.02094075"
"2010-07-01 11:00:00+00:00","0.228","0.133","0.0186345"
"2010-07-01 11:30:00+00:00","0.177","0.296","0.01739835"
"2010-07-01 12:00:00+00:00","0.193","0.392","0.0156825"
"2010-07-01 12:30:00+00:00","0.174","0.427","0.0024354"
"2010-07-01 13:00:00+00:00","0.189","0.365","0.01620525"
"2010-07-01 13:30:00+00:00","0.298","0.406","0.0142311"
"2010-07-01 14:00:00+00:00","0.186","0.372","0.01518435"
"2010-07-01 14:30:00+00:00","0.176","0.274","0.01567635"
"2010-07-01 15:00:00+00:00","0.186","0.227","0.01568865"
"2010-07-01 15:30:00+00:00","0.232","0.148","0.01570095"
"2010-07-01 16:00:00+00:00","0.161","0.072","0.0156825"
"2010-07-01 16:30:00+00:00","0.171","0.012","0.01543035"
"2010-07-01 17:00:00+00:00","0.164","0.0","0.01416345"
"2010-07-01 17:30:00+00:00","0.208","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","0.575","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.43","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","0.242","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","0.208","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","0.345","0.0","0.0212175"
"2010-07-01 20:30:00+00:00","0.171","0.0","0.018819"
"2010-07-01 21:00:00+00:00","0.14","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.159","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.321","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.116","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.168","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.154","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.093","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.095","0.0","0.01523355"
