"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.305","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.345","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.325","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.334","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.295","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.267","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.334","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.26","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.256","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.399","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","0.382","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.708","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","2.353","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","2.07","0.001","0.01896045"
"2010-07-01 07:30:00+00:00","2.387","0.002","0.0168264"
"2010-07-01 08:00:00+00:00","2.093","0.024","0.02135895"
"2010-07-01 08:30:00+00:00","2.177","0.089","0.0238866"
"2010-07-01 09:00:00+00:00","1.988","0.518","0.0214758"
"2010-07-01 09:30:00+00:00","0.546","0.471","0.0210576"
"2010-07-01 10:00:00+00:00","0.857","0.741","0.02192475"
"2010-07-01 10:30:00+00:00","0.888","0.957","0.02094075"
"2010-07-01 11:00:00+00:00","0.827","0.777","0.0186345"
"2010-07-01 11:30:00+00:00","1.037","0.756","0.01739835"
"2010-07-01 12:00:00+00:00","0.933","0.82","0.0156825"
"2010-07-01 12:30:00+00:00","0.873","1.023","0.0024354"
"2010-07-01 13:00:00+00:00","0.895","1.06","0.01620525"
"2010-07-01 13:30:00+00:00","1.365","1.008","0.0142311"
"2010-07-01 14:00:00+00:00","1.447","0.94","0.01518435"
"2010-07-01 14:30:00+00:00","1.304","0.846","0.01567635"
"2010-07-01 15:00:00+00:00","1.291","0.477","0.01568865"
"2010-07-01 15:30:00+00:00","0.958","0.111","0.01570095"
"2010-07-01 16:00:00+00:00","0.916","0.077","0.0156825"
"2010-07-01 16:30:00+00:00","0.619","0.023","0.01543035"
"2010-07-01 17:00:00+00:00","0.341","0.001","0.01416345"
"2010-07-01 17:30:00+00:00","0.442","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","0.382","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.31","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","1.138","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","0.845","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","0.425","0.0","0.0212175"
"2010-07-01 20:30:00+00:00","0.389","0.001","0.018819"
"2010-07-01 21:00:00+00:00","0.709","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.636","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.581","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.656","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.583","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.44","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.362","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.31","0.0","0.01523355"
"2010-07-02 01:00:00+00:00","0.283","0.0","0.01604535"
"2010-07-02 01:30:00+00:00","0.325","0.0","0.01797645"
"2010-07-02 02:00:00+00:00","0.25","0.0","0.0179457"
"2010-07-02 02:30:00+00:00","0.249","0.0","0.01691865"
"2010-07-02 03:00:00+00:00","0.341","0.0","0.01529505"
"2010-07-02 03:30:00+00:00","0.322","0.0","0.0142188"
"2010-07-02 04:00:00+00:00","0.279","0.0","0.013407"
"2010-07-02 04:30:00+00:00","0.344","0.0","0.0128043"
"2010-07-02 05:00:00+00:00","0.514","0.0","0.0133332"
"2010-07-02 05:30:00+00:00","0.354","0.0","0.01495065"
"2010-07-02 06:00:00+00:00","0.288","0.0","0.0156087"
"2010-07-02 06:30:00+00:00","0.301","0.0","0.0162729"
"2010-07-02 07:00:00+00:00","0.374","0.0","0.0170847"
"2010-07-02 07:30:00+00:00","0.278","0.002","0.0162237"
"2010-07-02 08:00:00+00:00","0.252","0.02","0.02100225"
"2010-07-02 08:30:00+00:00","0.241","0.065","0.0240096"
"2010-07-02 09:00:00+00:00","0.251","0.2","0.02365905"
"2010-07-02 09:30:00+00:00","0.673","0.136","0.0273798"
"2010-07-02 10:00:00+00:00","1.02","0.125","0.0252396"
"2010-07-02 10:30:00+00:00","1.07","0.162","0.02499975"
"2010-07-02 11:00:00+00:00","1.001","0.159","0.0235545"
"2010-07-02 11:30:00+00:00","2.126","0.208","0.0214143"
"2010-07-02 12:00:00+00:00","1.902","0.23","0.0213774"
"2010-07-02 12:30:00+00:00","1.137","0.254","0.02046105"
"2010-07-02 13:00:00+00:00","1.164","0.264","0.01941555"
"2010-07-02 13:30:00+00:00","1.244","0.235","0.02078085"
"2010-07-02 14:00:00+00:00","0.893","0.246","0.0213159"
"2010-07-02 14:30:00+00:00","0.91","0.178","0.01990755"
"2010-07-02 15:00:00+00:00","1.16","0.098","0.01980915"
"2010-07-02 15:30:00+00:00","1.972","0.044","0.01948935"
"2010-07-02 16:00:00+00:00","1.029","0.034","0.0205041"
"2010-07-02 16:30:00+00:00","0.956","0.023","0.0165066"
"2010-07-02 17:00:00+00:00","0.6","0.001","0.0143049"
"2010-07-02 17:30:00+00:00","0.408","0.0","0.0212544"
"2010-07-02 18:00:00+00:00","0.311","0.0","0.02480295"
"2010-07-02 18:30:00+00:00","0.293","0.0","0.0246615"
"2010-07-02 19:00:00+00:00","0.597","0.0","0.0226074"
"2010-07-02 19:30:00+00:00","1.49","0.0","0.0194832"
"2010-07-02 20:00:00+00:00","0.783","0.0","0.017343"
"2010-07-02 20:30:00+00:00","0.538","0.0","0.01552875"
"2010-07-02 21:00:00+00:00","0.587","0.001","0.0158547"
"2010-07-02 21:30:00+00:00","0.658","0.0","0.0156825"
"2010-07-02 22:00:00+00:00","0.644","0.0","0.01651275"
"2010-07-02 22:30:00+00:00","0.582","0.0","0.0301842"
"2010-07-02 23:00:00+00:00","0.637","0.0","0.0203319"
"2010-07-02 23:30:00+00:00","0.466","0.0","0.02074395"
"2010-07-03 00:00:00+00:00","0.423","0.0","0.02005515"
"2010-07-03 00:30:00+00:00","0.47","0.0","0.01984605"
"2010-07-03 01:00:00+00:00","0.277","0.0","0.0196308"
"2010-07-03 01:30:00+00:00","0.25","0.0","0.02150655"
"2010-07-03 02:00:00+00:00","0.314","0.0","0.02060865"
"2010-07-03 02:30:00+00:00","0.351","0.0","0.01597155"
"2010-07-03 03:00:00+00:00","0.246","0.0","0.01458165"
"2010-07-03 03:30:00+00:00","0.304","0.0","0.01453245"
"2010-07-03 04:00:00+00:00","0.284","0.0","0.01217085"
"2010-07-03 04:30:00+00:00","0.261","0.0","0.01453245"
"2010-07-03 05:00:00+00:00","0.304","0.0","0.0125337"
"2010-07-03 05:30:00+00:00","0.331","0.0","0.01534425"
"2010-07-03 06:00:00+00:00","0.307","0.0","0.0153873"
"2010-07-03 06:30:00+00:00","0.282","0.0","0.01531965"
"2010-07-03 07:00:00+00:00","0.329","0.0","0.0156333"
"2010-07-03 07:30:00+00:00","0.271","0.009","0.01536885"
"2010-07-03 08:00:00+00:00","0.306","0.053","0.0163959"
"2010-07-03 08:30:00+00:00","0.202","0.076","0.0195447"
"2010-07-03 09:00:00+00:00","0.252","0.214","0.02000595"
"2010-07-03 09:30:00+00:00","0.778","0.565","0.02219535"
"2010-07-03 10:00:00+00:00","1.273","0.846","0.02128515"
"2010-07-03 10:30:00+00:00","0.958","0.948","0.0204057"
"2010-07-03 11:00:00+00:00","1.014","1.02","0.01958775"
"2010-07-03 11:30:00+00:00","1.06","1.068","0.0199875"
"2010-07-03 12:00:00+00:00","1.016","1.09","0.020664"
"2010-07-03 12:30:00+00:00","1.072","1.093","0.0201351"
"2010-07-03 13:00:00+00:00","0.983","1.071","0.0184869"
