"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.096","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.115","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.121","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.098","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.125","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.109","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.096","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.135","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.122","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.127","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","0.124","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.095","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","0.122","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","0.115","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","0.095","0.006","0.0168264"
"2010-07-01 08:00:00+00:00","0.128","0.056","0.02135895"
"2010-07-01 08:30:00+00:00","2.224","0.138","0.0238866"
"2010-07-01 09:00:00+00:00","2.865","0.225","0.0214758"
"2010-07-01 09:30:00+00:00","0.8","0.275","0.0210576"
"2010-07-01 10:00:00+00:00","0.214","0.55","0.02192475"
"2010-07-01 10:30:00+00:00","0.153","0.95","0.02094075"
"2010-07-01 11:00:00+00:00","0.227","0.744","0.0186345"
"2010-07-01 11:30:00+00:00","0.267","0.994","0.01739835"
"2010-07-01 12:00:00+00:00","0.574","1.281","0.0156825"
"2010-07-01 12:30:00+00:00","0.482","1.175","0.0024354"
"2010-07-01 13:00:00+00:00","0.407","1.325","0.01620525"
"2010-07-01 13:30:00+00:00","1.808","0.975","0.0142311"
"2010-07-01 14:00:00+00:00","2.679","1.113","0.01518435"
"2010-07-01 14:30:00+00:00","0.503","1.231","0.01567635"
"2010-07-01 15:00:00+00:00","1.345","0.988","0.01568865"
"2010-07-01 15:30:00+00:00","0.873","0.725","0.01570095"
"2010-07-01 16:00:00+00:00","1.647","0.419","0.0156825"
"2010-07-01 16:30:00+00:00","2.077","0.113","0.01543035"
"2010-07-01 17:00:00+00:00","3.064","0.006","0.01416345"
"2010-07-01 17:30:00+00:00","3.143","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","2.728","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.672","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","0.289","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","2.162","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","3.243","0.0","0.0212175"
"2010-07-01 20:30:00+00:00","3.139","0.0","0.018819"
"2010-07-01 21:00:00+00:00","0.624","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.568","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.191","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.169","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.118","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.165","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.111","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.101","0.0","0.01523355"
"2010-07-02 01:00:00+00:00","0.138","0.0","0.01604535"
"2010-07-02 01:30:00+00:00","0.098","0.0","0.01797645"
"2010-07-02 02:00:00+00:00","0.113","0.0","0.0179457"
"2010-07-02 02:30:00+00:00","0.126","0.0","0.01691865"
"2010-07-02 03:00:00+00:00","0.098","0.0","0.01529505"
"2010-07-02 03:30:00+00:00","0.125","0.0","0.0142188"
"2010-07-02 04:00:00+00:00","0.11","0.0","0.013407"
"2010-07-02 04:30:00+00:00","0.095","0.0","0.0128043"
"2010-07-02 05:00:00+00:00","0.169","0.0","0.0133332"
"2010-07-02 05:30:00+00:00","0.106","0.0","0.01495065"
"2010-07-02 06:00:00+00:00","0.11","0.0","0.0156087"
"2010-07-02 06:30:00+00:00","0.124","0.0","0.0162729"
"2010-07-02 07:00:00+00:00","0.095","0.0","0.0170847"
"2010-07-02 07:30:00+00:00","0.37","0.0","0.0162237"
"2010-07-02 08:00:00+00:00","0.201","0.025","0.02100225"
"2010-07-02 08:30:00+00:00","1.632","0.106","0.0240096"
"2010-07-02 09:00:00+00:00","2.29","0.25","0.02365905"
"2010-07-02 09:30:00+00:00","0.496","0.469","0.0273798"
"2010-07-02 10:00:00+00:00","0.629","0.356","0.0252396"
"2010-07-02 10:30:00+00:00","0.35","0.531","0.02499975"
"2010-07-02 11:00:00+00:00","1.138","0.544","0.0235545"
"2010-07-02 11:30:00+00:00","2.007","0.444","0.0214143"
"2010-07-02 12:00:00+00:00","0.473","0.256","0.0213774"
"2010-07-02 12:30:00+00:00","2.724","0.25","0.02046105"
"2010-07-02 13:00:00+00:00","3.268","0.2","0.01941555"
"2010-07-02 13:30:00+00:00","0.551","0.231","0.02078085"
"2010-07-02 14:00:00+00:00","0.156","0.194","0.0213159"
"2010-07-02 14:30:00+00:00","0.138","0.119","0.01990755"
"2010-07-02 15:00:00+00:00","0.144","0.1","0.01980915"
"2010-07-02 15:30:00+00:00","0.115","0.081","0.01948935"
"2010-07-02 16:00:00+00:00","0.142","0.069","0.0205041"
"2010-07-02 16:30:00+00:00","1.827","0.031","0.0165066"
"2010-07-02 17:00:00+00:00","3.123","0.0","0.0143049"
"2010-07-02 17:30:00+00:00","3.067","0.0","0.0212544"
"2010-07-02 18:00:00+00:00","0.683","0.0","0.02480295"
"2010-07-02 18:30:00+00:00","1.633","0.0","0.0246615"
"2010-07-02 19:00:00+00:00","3.322","0.0","0.0226074"
"2010-07-02 19:30:00+00:00","3.062","0.0","0.0194832"
"2010-07-02 20:00:00+00:00","1.201","0.0","0.017343"
"2010-07-02 20:30:00+00:00","0.36","0.0","0.01552875"
"2010-07-02 21:00:00+00:00","0.408","0.0","0.0158547"
"2010-07-02 21:30:00+00:00","0.345","0.0","0.0156825"
"2010-07-02 22:00:00+00:00","1.635","0.0","0.01651275"
"2010-07-02 22:30:00+00:00","0.722","0.0","0.0301842"
"2010-07-02 23:00:00+00:00","1.161","0.0","0.0203319"
"2010-07-02 23:30:00+00:00","0.152","0.0","0.02074395"
"2010-07-03 00:00:00+00:00","0.135","0.0","0.02005515"
"2010-07-03 00:30:00+00:00","0.128","0.0","0.01984605"
"2010-07-03 01:00:00+00:00","0.178","0.0","0.0196308"
"2010-07-03 01:30:00+00:00","0.105","0.0","0.02150655"
"2010-07-03 02:00:00+00:00","0.109","0.0","0.02060865"
"2010-07-03 02:30:00+00:00","0.126","0.0","0.01597155"
"2010-07-03 03:00:00+00:00","0.098","0.0","0.01458165"
"2010-07-03 03:30:00+00:00","0.127","0.0","0.01453245"
"2010-07-03 04:00:00+00:00","0.105","0.0","0.01217085"
"2010-07-03 04:30:00+00:00","0.103","0.0","0.01453245"
"2010-07-03 05:00:00+00:00","0.136","0.0","0.0125337"
"2010-07-03 05:30:00+00:00","0.126","0.0","0.01534425"
"2010-07-03 06:00:00+00:00","0.125","0.0","0.0153873"
"2010-07-03 06:30:00+00:00","0.105","0.0","0.01531965"
"2010-07-03 07:00:00+00:00","0.102","0.0","0.0156333"
"2010-07-03 07:30:00+00:00","0.923","0.0","0.01536885"
"2010-07-03 08:00:00+00:00","3.057","0.031","0.0163959"
"2010-07-03 08:30:00+00:00","3.143","0.075","0.0195447"
"2010-07-03 09:00:00+00:00","1.28","0.394","0.02000595"
"2010-07-03 09:30:00+00:00","0.128","0.563","0.02219535"
"2010-07-03 10:00:00+00:00","0.16","0.888","0.02128515"
"2010-07-03 10:30:00+00:00","0.168","1.025","0.0204057"
"2010-07-03 11:00:00+00:00","0.115","0.975","0.01958775"
"2010-07-03 11:30:00+00:00","0.149","1.138","0.0199875"
"2010-07-03 12:00:00+00:00","0.133","1.281","0.020664"
"2010-07-03 12:30:00+00:00","0.126","1.35","0.0201351"
"2010-07-03 13:00:00+00:00","0.165","1.494","0.0184869"
"2010-07-03 13:30:00+00:00","0.149","1.544","0.01757055"
"2010-07-03 14:00:00+00:00","0.138","1.456","0.01776735"
"2010-07-03 14:30:00+00:00","0.425","1.344","0.01575015"
"2010-07-03 15:00:00+00:00","0.289","1.163","0.01549185"
"2010-07-03 15:30:00+00:00","0.385","1.013","0.0156825"
"2010-07-03 16:00:00+00:00","1.267","0.681","0.0156825"
"2010-07-03 16:30:00+00:00","3.074","0.319","0.01682025"
"2010-07-03 17:00:00+00:00","3.172","0.075","0.01638975"
"2010-07-03 17:30:00+00:00","1.549","0.0","0.0186099"
"2010-07-03 18:00:00+00:00","0.763","0.0","0.02677095"
"2010-07-03 18:30:00+00:00","0.474","0.0","0.02907105"
"2010-07-03 19:00:00+00:00","0.39","0.0","0.02368365"
"2010-07-03 19:30:00+00:00","1.716","0.0","0.01883745"
"2010-07-03 20:00:00+00:00","1.924","0.0","0.01888665"
"2010-07-03 20:30:00+00:00","2.617","0.0","0.0188559"
"2010-07-03 21:00:00+00:00","1.717","0.0","0.01750905"
"2010-07-03 21:30:00+00:00","1.368","0.0","0.01677105"
"2010-07-03 22:00:00+00:00","0.818","0.0","0.01634055"
"2010-07-03 22:30:00+00:00","0.963","0.0","0.0198276"
"2010-07-03 23:00:00+00:00","0.117","0.0","0.0197907"
