"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.162","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.16","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.133","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.102","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.097","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.097","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.098","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.106","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.101","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.203","0.001","0.0156825"
"2010-07-01 05:30:00+00:00","0.129","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.1","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","0.097","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","0.096","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","0.101","0.002","0.0168264"
"2010-07-01 08:00:00+00:00","2.491","0.031","0.02135895"
"2010-07-01 08:30:00+00:00","2.617","0.067","0.0238866"
"2010-07-01 09:00:00+00:00","0.126","0.128","0.0214758"
"2010-07-01 09:30:00+00:00","0.147","0.206","0.0210576"
"2010-07-01 10:00:00+00:00","0.409","0.228","0.02192475"
"2010-07-01 10:30:00+00:00","0.106","0.311","0.02094075"
"2010-07-01 11:00:00+00:00","0.1","0.227","0.0186345"
"2010-07-01 11:30:00+00:00","0.099","0.444","0.01739835"
"2010-07-01 12:00:00+00:00","0.099","0.541","0.0156825"
"2010-07-01 12:30:00+00:00","0.099","0.503","0.0024354"
"2010-07-01 13:00:00+00:00","0.101","0.407","0.01620525"
"2010-07-01 13:30:00+00:00","0.1","0.483","0.0142311"
"2010-07-01 14:00:00+00:00","0.1","0.454","0.01518435"
"2010-07-01 14:30:00+00:00","0.105","0.338","0.01567635"
"2010-07-01 15:00:00+00:00","0.105","0.317","0.01568865"
"2010-07-01 15:30:00+00:00","0.105","0.218","0.01570095"
"2010-07-01 16:00:00+00:00","0.104","0.109","0.0156825"
"2010-07-01 16:30:00+00:00","0.102","0.037","0.01543035"
"2010-07-01 17:00:00+00:00","0.1","0.002","0.01416345"
"2010-07-01 17:30:00+00:00","0.099","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","0.099","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.099","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","0.098","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","0.097","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","0.097","0.0","0.0212175"
"2010-07-01 20:30:00+00:00","0.098","0.0","0.018819"
"2010-07-01 21:00:00+00:00","0.097","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.096","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.096","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.096","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.097","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.096","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.098","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.095","0.0","0.01523355"
"2010-07-02 01:00:00+00:00","0.096","0.0","0.01604535"
"2010-07-02 01:30:00+00:00","0.095","0.0","0.01797645"
"2010-07-02 02:00:00+00:00","0.094","0.0","0.0179457"
"2010-07-02 02:30:00+00:00","0.093","0.0","0.01691865"
"2010-07-02 03:00:00+00:00","0.095","0.0","0.01529505"
"2010-07-02 03:30:00+00:00","0.093","0.0","0.0142188"
"2010-07-02 04:00:00+00:00","0.093","0.0","0.013407"
"2010-07-02 04:30:00+00:00","0.093","0.0","0.0128043"
"2010-07-02 05:00:00+00:00","0.093","0.0","0.0133332"
"2010-07-02 05:30:00+00:00","0.092","0.0","0.01495065"
"2010-07-02 06:00:00+00:00","0.093","0.0","0.0156087"
"2010-07-02 06:30:00+00:00","0.092","0.0","0.0162729"
"2010-07-02 07:00:00+00:00","0.093","0.0","0.0170847"
"2010-07-02 07:30:00+00:00","0.092","0.0","0.0162237"
"2010-07-02 08:00:00+00:00","0.095","0.012","0.02100225"
"2010-07-02 08:30:00+00:00","0.098","0.043","0.0240096"
"2010-07-02 09:00:00+00:00","0.101","0.113","0.02365905"
"2010-07-02 09:30:00+00:00","0.1","0.237","0.0273798"
"2010-07-02 10:00:00+00:00","0.099","0.153","0.0252396"
"2010-07-02 10:30:00+00:00","0.1","0.15","0.02499975"
"2010-07-02 11:00:00+00:00","0.099","0.169","0.0235545"
"2010-07-02 11:30:00+00:00","0.099","0.135","0.0214143"
"2010-07-02 12:00:00+00:00","0.098","0.103","0.0213774"
"2010-07-02 12:30:00+00:00","0.101","0.073","0.02046105"
"2010-07-02 13:00:00+00:00","0.098","0.069","0.01941555"
"2010-07-02 13:30:00+00:00","0.098","0.076","0.02078085"
