"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.401","0.0","0.0000111047"
"2010-07-01 01:00:00+00:00","0.39","0.0","0.0000110669"
"2010-07-01 01:30:00+00:00","0.446","0.0","0.0000123377"
"2010-07-01 02:00:00+00:00","0.349","0.0","0.0000120616"
"2010-07-01 02:30:00+00:00","0.437","0.0","0.0000109231"
"2010-07-01 03:00:00+00:00","0.376","0.0","0.0000102007"
"2010-07-01 03:30:00+00:00","0.398","0.0","0.0000085517"
"2010-07-01 04:00:00+00:00","0.43","0.0","0.0000085895"
"2010-07-01 04:30:00+00:00","0.336","0.0","0.0000095275"
"2010-07-01 05:00:00+00:00","0.436","0.0","0.0000096447"
"2010-07-01 05:30:00+00:00","0.338","0.0","0.0000100494"
"2010-07-01 06:00:00+00:00","0.412","0.0","0.000009588"
"2010-07-01 06:30:00+00:00","0.403","0.0","0.0000105638"
"2010-07-01 07:00:00+00:00","0.471","0.0","0.0000116607"
"2010-07-01 07:30:00+00:00","0.57","0.0","0.0000103482"
"2010-07-01 08:00:00+00:00","0.431","0.031","0.0000131358"
"2010-07-01 08:30:00+00:00","2.539","0.063","0.0000146903"
"2010-07-01 09:00:00+00:00","3.387","0.119","0.0000132076"
"2010-07-01 09:30:00+00:00","3.491","0.181","0.0000129504"
"2010-07-01 10:00:00+00:00","2.723","0.188","0.0000134837"
"2010-07-01 10:30:00+00:00","2.207","0.244","0.0000128786"
"2010-07-01 11:00:00+00:00","1.928","0.175","0.0000114602"
"2010-07-01 11:30:00+00:00","1.656","0.331","0.0000107"
"2010-07-01 12:00:00+00:00","1.462","0.344","0.0000096447"
"2010-07-01 12:30:00+00:00","1.289","0.306","0.0000014978"
"2010-07-01 13:00:00+00:00","1.261","0.244","0.0000099662"
"2010-07-01 13:30:00+00:00","0.968","0.244","0.0000087521"
"2010-07-01 14:00:00+00:00","1.028","0.2","0.0000093384"
"2010-07-01 14:30:00+00:00","0.989","0.131","0.000009641"
"2010-07-01 15:00:00+00:00","0.886","0.088","0.0000096485"
"2010-07-01 15:30:00+00:00","0.901","0.038","0.0000096561"
"2010-07-01 16:00:00+00:00","1.111","0.013","0.0000096447"
"2010-07-01 16:30:00+00:00","0.933","0.013","0.0000094897"
"2010-07-01 17:00:00+00:00","1.177","0.0","0.0000087105"
"2010-07-01 17:30:00+00:00","1.297","0.0","0.0000103331"
"2010-07-01 18:00:00+00:00","1.205","0.0","0.0000199476"
"2010-07-01 18:30:00+00:00","1.269","0.0","0.0000218349"
"2010-07-01 19:00:00+00:00","1.187","0.0","0.0000154278"
"2010-07-01 19:30:00+00:00","1.085","0.0","0.00001334"
"2010-07-01 20:00:00+00:00","1.352","0.0","0.0000130488"
"2010-07-01 20:30:00+00:00","1.345","0.0","0.0000115737"
"2010-07-01 21:00:00+00:00","1.288","0.0","0.0000104125"
"2010-07-01 21:30:00+00:00","1.303","0.0","0.0000104541"
"2010-07-01 22:00:00+00:00","1.39","0.0","0.0000096296"
"2010-07-01 22:30:00+00:00","1.468","0.0","0.0000147508"
"2010-07-01 23:00:00+00:00","1.526","0.0","0.0000117174"
"2010-07-01 23:30:00+00:00","1.395","0.0","0.0000110328"
"2010-07-02 00:00:00+00:00","1.141","0.0","0.0000101856"
"2010-07-02 00:30:00+00:00","0.452","0.0","0.0000093686"
"2010-07-02 01:00:00+00:00","0.43","0.0","0.0000098679"
"2010-07-02 01:30:00+00:00","0.402","0.0","0.0000110555"
"2010-07-02 02:00:00+00:00","0.398","0.0","0.0000110366"
"2010-07-02 02:30:00+00:00","0.464","0.0","0.000010405"
"2010-07-02 03:00:00+00:00","0.349","0.0","0.0000094065"
"2010-07-02 03:30:00+00:00","0.453","0.0","0.0000087446"
"2010-07-02 04:00:00+00:00","0.4","0.0","0.0000082453"
"2010-07-02 04:30:00+00:00","0.425","0.0","0.0000078746"
"2010-07-02 05:00:00+00:00","0.392","0.0","0.0000081999"
"2010-07-02 05:30:00+00:00","0.442","0.0","0.0000091946"
"2010-07-02 06:00:00+00:00","0.347","0.0","0.0000095994"
"2010-07-02 06:30:00+00:00","0.422","0.0","0.0000100078"
"2010-07-02 07:00:00+00:00","0.427","0.0","0.0000105071"
"2010-07-02 07:30:00+00:00","0.347","0.0","0.0000099776"
"2010-07-02 08:00:00+00:00","0.446","0.006","0.0000129164"
"2010-07-02 08:30:00+00:00","0.371","0.038","0.0000147659"
"2010-07-02 09:00:00+00:00","1.15","0.088","0.0000145503"
"2010-07-02 09:30:00+00:00","3.404","0.188","0.0000168386"
"2010-07-02 10:00:00+00:00","3.782","0.1","0.0000155224"
"2010-07-02 10:30:00+00:00","1.616","0.094","0.0000153748"
"2010-07-02 11:00:00+00:00","1.64","0.119","0.000014486"
"2010-07-02 11:30:00+00:00","1.486","0.1","0.0000131698"
"2010-07-02 12:00:00+00:00","0.616","0.075","0.0000131471"
"2010-07-02 12:30:00+00:00","0.446","0.063","0.0000125835"
