"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.139","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.147","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.137","0.006","0.0200613"
"2010-07-01 02:00:00+00:00","0.134","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","0.147","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.144","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.153","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.187","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.154","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","0.173","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","1.899","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","2.133","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","2.164","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","2.345","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","2.681","0.0","0.0168264"
"2010-07-01 08:00:00+00:00","2.808","0.019","0.02135895"
"2010-07-01 08:30:00+00:00","2.921","0.044","0.0238866"
"2010-07-01 09:00:00+00:00","2.483","0.1","0.0214758"
"2010-07-01 09:30:00+00:00","2.326","0.194","0.0210576"
"2010-07-01 10:00:00+00:00","2.462","0.3","0.02192475"
"2010-07-01 10:30:00+00:00","2.416","0.413","0.02094075"
"2010-07-01 11:00:00+00:00","0.309","0.319","0.0186345"
"2010-07-01 11:30:00+00:00","0.335","0.244","0.01739835"
"2010-07-01 12:00:00+00:00","0.2","0.113","0.0156825"
"2010-07-01 12:30:00+00:00","0.137","0.131","0.0024354"
"2010-07-01 13:00:00+00:00","2.097","0.088","0.01620525"
"2010-07-01 13:30:00+00:00","4.169","0.738","0.0142311"
"2010-07-01 14:00:00+00:00","1.607","1.013","0.01518435"
"2010-07-01 14:30:00+00:00","0.601","0.956","0.01567635"
"2010-07-01 15:00:00+00:00","1.051","0.588","0.01568865"
"2010-07-01 15:30:00+00:00","4.289","0.181","0.01570095"
"2010-07-01 16:00:00+00:00","4.4","0.081","0.0156825"
"2010-07-01 16:30:00+00:00","2.81","0.031","0.01543035"
"2010-07-01 17:00:00+00:00","2.53","0.0","0.01416345"
"2010-07-01 17:30:00+00:00","2.197","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","3.324","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","3.649","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","3.92","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","4.203","0.0","0.02169105"
