"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","0.131","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","0.136","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","0.162","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","0.067","0.001","0.01961235"
"2010-07-01 02:30:00+00:00","0.119","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","0.091","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","0.193","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","0.098","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","0.214","0.001","0.01549185"
"2010-07-01 05:00:00+00:00","0.315","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","0.281","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","0.196","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","0.174","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","0.274","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","0.392","0.005","0.0168264"
"2010-07-01 08:00:00+00:00","0.32","0.045","0.02135895"
"2010-07-01 08:30:00+00:00","0.618","0.126","0.0238866"
"2010-07-01 09:00:00+00:00","0.827","0.171","0.0214758"
"2010-07-01 09:30:00+00:00","0.893","0.374","0.0210576"
"2010-07-01 10:00:00+00:00","1.078","0.348","0.02192475"
"2010-07-01 10:30:00+00:00","0.963","0.252","0.02094075"
"2010-07-01 11:00:00+00:00","0.93","0.42","0.0186345"
"2010-07-01 11:30:00+00:00","0.234","0.598","0.01739835"
"2010-07-01 12:00:00+00:00","0.287","0.668","0.0156825"
"2010-07-01 12:30:00+00:00","0.194","0.55","0.0024354"
"2010-07-01 13:00:00+00:00","0.297","0.519","0.01620525"
"2010-07-01 13:30:00+00:00","0.191","0.522","0.0142311"
"2010-07-01 14:00:00+00:00","0.235","0.435","0.01518435"
"2010-07-01 14:30:00+00:00","0.169","0.27","0.01567635"
"2010-07-01 15:00:00+00:00","0.273","0.242","0.01568865"
"2010-07-01 15:30:00+00:00","0.255","0.22","0.01570095"
"2010-07-01 16:00:00+00:00","0.308","0.154","0.0156825"
"2010-07-01 16:30:00+00:00","0.392","0.034","0.01543035"
"2010-07-01 17:00:00+00:00","0.44","0.002","0.01416345"
"2010-07-01 17:30:00+00:00","0.645","0.0","0.0168018"
"2010-07-01 18:00:00+00:00","0.463","0.0","0.0324351"
"2010-07-01 18:30:00+00:00","0.356","0.0","0.03550395"
"2010-07-01 19:00:00+00:00","0.343","0.0","0.02508585"
"2010-07-01 19:30:00+00:00","0.372","0.0","0.02169105"
"2010-07-01 20:00:00+00:00","0.328","0.001","0.0212175"
"2010-07-01 20:30:00+00:00","0.322","0.0","0.018819"
"2010-07-01 21:00:00+00:00","0.205","0.0","0.01693095"
"2010-07-01 21:30:00+00:00","0.216","0.0","0.0169986"
"2010-07-01 22:00:00+00:00","0.18","0.0","0.0156579"
"2010-07-01 22:30:00+00:00","0.173","0.0","0.023985"
"2010-07-01 23:00:00+00:00","0.148","0.0","0.0190527"
"2010-07-01 23:30:00+00:00","0.055","0.0","0.01793955"
"2010-07-02 00:00:00+00:00","0.125","0.0","0.01656195"
"2010-07-02 00:30:00+00:00","0.13","0.0","0.01523355"
"2010-07-02 01:00:00+00:00","0.146","0.0","0.01604535"
"2010-07-02 01:30:00+00:00","0.133","0.0","0.01797645"
"2010-07-02 02:00:00+00:00","0.059","0.0","0.0179457"
"2010-07-02 02:30:00+00:00","0.114","0.0","0.01691865"
"2010-07-02 03:00:00+00:00","0.156","0.0","0.01529505"
"2010-07-02 03:30:00+00:00","0.142","0.0","0.0142188"
"2010-07-02 04:00:00+00:00","0.104","0.0","0.013407"
"2010-07-02 04:30:00+00:00","0.286","0.0","0.0128043"
"2010-07-02 05:00:00+00:00","0.239","0.0","0.0133332"
"2010-07-02 05:30:00+00:00","0.41","0.0","0.01495065"
"2010-07-02 06:00:00+00:00","0.285","0.0","0.0156087"
"2010-07-02 06:30:00+00:00","0.423","0.0","0.0162729"
"2010-07-02 07:00:00+00:00","0.297","0.0","0.0170847"
"2010-07-02 07:30:00+00:00","0.482","0.002","0.0162237"
"2010-07-02 08:00:00+00:00","0.796","0.022","0.02100225"
"2010-07-02 08:30:00+00:00","0.856","0.072","0.0240096"
"2010-07-02 09:00:00+00:00","0.887","0.113","0.02365905"
"2010-07-02 09:30:00+00:00","0.86","0.212","0.0273798"
"2010-07-02 10:00:00+00:00","1.125","0.197","0.0252396"
"2010-07-02 10:30:00+00:00","0.245","0.166","0.02499975"
"2010-07-02 11:00:00+00:00","0.14","0.161","0.0235545"
"2010-07-02 11:30:00+00:00","0.264","0.139","0.0214143"
"2010-07-02 12:00:00+00:00","0.357","0.149","0.0213774"
"2010-07-02 12:30:00+00:00","1.141","0.112","0.02046105"
"2010-07-02 13:00:00+00:00","0.648","0.094","0.01941555"
"2010-07-02 13:30:00+00:00","0.545","0.1","0.02078085"
"2010-07-02 14:00:00+00:00","0.491","0.09","0.0213159"
"2010-07-02 14:30:00+00:00","0.623","0.063","0.01990755"
"2010-07-02 15:00:00+00:00","0.553","0.081","0.01980915"
"2010-07-02 15:30:00+00:00","0.619","0.063","0.01948935"
"2010-07-02 16:00:00+00:00","0.662","0.047","0.0205041"
"2010-07-02 16:30:00+00:00","0.465","0.01","0.0165066"
"2010-07-02 17:00:00+00:00","0.574","0.001","0.0143049"
"2010-07-02 17:30:00+00:00","0.668","0.0","0.0212544"
"2010-07-02 18:00:00+00:00","0.419","0.0","0.02480295"
"2010-07-02 18:30:00+00:00","0.296","0.0","0.0246615"
"2010-07-02 19:00:00+00:00","0.285","0.0","0.0226074"
"2010-07-02 19:30:00+00:00","0.297","0.0","0.0194832"
"2010-07-02 20:00:00+00:00","0.297","0.0","0.017343"
"2010-07-02 20:30:00+00:00","0.225","0.001","0.01552875"
"2010-07-02 21:00:00+00:00","0.308","0.0","0.0158547"
"2010-07-02 21:30:00+00:00","0.222","0.0","0.0156825"
"2010-07-02 22:00:00+00:00","0.233","0.0","0.01651275"
"2010-07-02 22:30:00+00:00","0.179","0.0","0.0301842"
"2010-07-02 23:00:00+00:00","0.133","0.0","0.0203319"
"2010-07-02 23:30:00+00:00","0.111","0.0","0.02074395"
"2010-07-03 00:00:00+00:00","0.151","0.0","0.02005515"
"2010-07-03 00:30:00+00:00","0.181","0.001","0.01984605"
"2010-07-03 01:00:00+00:00","0.103","0.0","0.0196308"
"2010-07-03 01:30:00+00:00","0.139","0.0","0.02150655"
"2010-07-03 02:00:00+00:00","0.062","0.0","0.02060865"
"2010-07-03 02:30:00+00:00","0.15","0.001","0.01597155"
"2010-07-03 03:00:00+00:00","0.17","0.0","0.01458165"
"2010-07-03 03:30:00+00:00","0.117","0.0","0.01453245"
"2010-07-03 04:00:00+00:00","0.621","0.0","0.01217085"
"2010-07-03 04:30:00+00:00","0.993","0.0","0.01453245"
"2010-07-03 05:00:00+00:00","0.497","0.0","0.0125337"
"2010-07-03 05:30:00+00:00","0.922","0.0","0.01534425"
"2010-07-03 06:00:00+00:00","0.768","0.0","0.0153873"
"2010-07-03 06:30:00+00:00","0.753","0.0","0.01531965"
"2010-07-03 07:00:00+00:00","0.796","0.0","0.0156333"
"2010-07-03 07:30:00+00:00","1.039","0.003","0.01536885"
"2010-07-03 08:00:00+00:00","0.846","0.024","0.0163959"
"2010-07-03 08:30:00+00:00","0.53","0.223","0.0195447"
"2010-07-03 09:00:00+00:00","0.278","0.217","0.02000595"
"2010-07-03 09:30:00+00:00","1.173","0.431","0.02219535"
"2010-07-03 10:00:00+00:00","1.219","0.507","0.02128515"
"2010-07-03 10:30:00+00:00","0.883","0.564","0.0204057"
"2010-07-03 11:00:00+00:00","0.764","0.578","0.01958775"
"2010-07-03 11:30:00+00:00","0.777","0.613","0.0199875"
"2010-07-03 12:00:00+00:00","0.86","0.66","0.020664"
"2010-07-03 12:30:00+00:00","0.863","0.654","0.0201351"
"2010-07-03 13:00:00+00:00","0.683","0.635","0.0184869"
"2010-07-03 13:30:00+00:00","0.655","0.604","0.01757055"
"2010-07-03 14:00:00+00:00","0.566","0.558","0.01776735"
"2010-07-03 14:30:00+00:00","0.191","0.498","0.01575015"
"2010-07-03 15:00:00+00:00","0.303","0.414","0.01549185"
"2010-07-03 15:30:00+00:00","0.211","0.318","0.0156825"
"2010-07-03 16:00:00+00:00","0.221","0.209","0.0156825"
"2010-07-03 16:30:00+00:00","0.296","0.094","0.01682025"
"2010-07-03 17:00:00+00:00","0.511","0.012","0.01638975"
"2010-07-03 17:30:00+00:00","0.313","0.0","0.0186099"
"2010-07-03 18:00:00+00:00","0.523","0.0","0.02677095"
"2010-07-03 18:30:00+00:00","0.409","0.0","0.02907105"
"2010-07-03 19:00:00+00:00","0.373","0.0","0.02368365"
"2010-07-03 19:30:00+00:00","0.409","0.0","0.01883745"
"2010-07-03 20:00:00+00:00","0.38","0.001","0.01888665"
"2010-07-03 20:30:00+00:00","0.256","0.0","0.0188559"
"2010-07-03 21:00:00+00:00","0.275","0.0","0.01750905"
"2010-07-03 21:30:00+00:00","0.225","0.0","0.01677105"
"2010-07-03 22:00:00+00:00","0.326","0.0","0.01634055"
"2010-07-03 22:30:00+00:00","0.248","0.0","0.0198276"
"2010-07-03 23:00:00+00:00","0.228","0.001","0.0197907"
"2010-07-03 23:30:00+00:00","0.134","0.0","0.01946475"
"2010-07-04 00:00:00+00:00","0.181","0.0","0.02272425"
"2010-07-04 00:30:00+00:00","0.176","0.0","0.0207132"
"2010-07-04 01:00:00+00:00","0.081","0.0","0.0186222"
"2010-07-04 01:30:00+00:00","0.13","0.0","0.01806255"
"2010-07-04 02:00:00+00:00","0.062","0.001","0.017097"
"2010-07-04 02:30:00+00:00","0.183","0.0","0.01563945"
"2010-07-04 03:00:00+00:00","0.129","0.0","0.0153627"
"2010-07-04 03:30:00+00:00","0.118","0.0","0.0151167"
"2010-07-04 04:00:00+00:00","0.092","0.0","0.0133947"
"2010-07-04 04:30:00+00:00","0.676","0.0","0.01253985"
"2010-07-04 05:00:00+00:00","0.792","0.0","0.01281045"
"2010-07-04 05:30:00+00:00","0.885","0.001","0.0134808"
"2010-07-04 06:00:00+00:00","0.746","0.0","0.01450785"
"2010-07-04 06:30:00+00:00","0.821","0.0","0.01525815"
"2010-07-04 07:00:00+00:00","0.817","0.0","0.01540575"
"2010-07-04 07:30:00+00:00","1.062","0.002","0.01422495"
"2010-07-04 08:00:00+00:00","0.734","0.01","0.017097"
