"Timestamp_UTC","Energy_Consumption","Energy_Generation","SMP"
"2010-07-01 00:30:00+00:00","1.164","0.0","0.0180564"
"2010-07-01 01:00:00+00:00","1.275","0.0","0.0179949"
"2010-07-01 01:30:00+00:00","1.2","0.0","0.0200613"
"2010-07-01 02:00:00+00:00","1.213","0.0","0.01961235"
"2010-07-01 02:30:00+00:00","1.314","0.0","0.0177612"
"2010-07-01 03:00:00+00:00","1.275","0.0","0.01658655"
"2010-07-01 03:30:00+00:00","1.163","0.0","0.01390515"
"2010-07-01 04:00:00+00:00","1.288","0.0","0.01396665"
"2010-07-01 04:30:00+00:00","1.275","0.0","0.01549185"
"2010-07-01 05:00:00+00:00","1.225","0.0","0.0156825"
"2010-07-01 05:30:00+00:00","1.276","0.0","0.01634055"
"2010-07-01 06:00:00+00:00","1.263","0.0","0.01559025"
"2010-07-01 06:30:00+00:00","1.225","0.0","0.01717695"
"2010-07-01 07:00:00+00:00","1.213","0.0","0.01896045"
"2010-07-01 07:30:00+00:00","1.189","0.0","0.0168264"
"2010-07-01 08:00:00+00:00","1.238","0.0","0.02135895"
"2010-07-01 08:30:00+00:00","1.338","0.008","0.0238866"
"2010-07-01 09:00:00+00:00","1.338","0.009","0.0214758"
"2010-07-01 09:30:00+00:00","1.45","0.034","0.0210576"
"2010-07-01 10:00:00+00:00","1.388","0.114","0.02192475"
"2010-07-01 10:30:00+00:00","0.913","0.414","0.02094075"
"2010-07-01 11:00:00+00:00","0.625","0.391","0.0186345"
"2010-07-01 11:30:00+00:00","0.675","0.296","0.01739835"
"2010-07-01 12:00:00+00:00","0.613","0.216","0.0156825"
"2010-07-01 12:30:00+00:00","1.35","0.295","0.0024354"
"2010-07-01 13:00:00+00:00","1.5","0.263","0.01620525"
"2010-07-01 13:30:00+00:00","1.35","0.421","0.0142311"
"2010-07-01 14:00:00+00:00","1.175","0.252","0.01518435"
"2010-07-01 14:30:00+00:00","0.738","0.015","0.01567635"
"2010-07-01 15:00:00+00:00","0.55","0.02","0.01568865"
