Timestamp_UTC,SMP,Energy_Consumption,Energy_Generation,Energy_Flow_Quarter
2018-10-03 21:00:00+00:00,0.18,0.8,0.0,0.0
2018-10-03 21:15:00+00:00,0.18,0.7,0.0,0.0
2018-10-03 21:30:00+00:00,0.18,0.7,0.0,0.0
2018-10-03 21:45:00+00:00,0.18,0.7,0.0,0.0
2018-10-03 22:00:00+00:00,0.07420336,0.6,0.0,0.0
2018-10-03 22:15:00+00:00,0.07420336,0.6,0.0,0.0
2018-10-03 22:30:00+00:00,0.07420336,0.8,0.0,0.0
2018-10-03 22:45:00+00:00,0.07420336,0.7,0.0,0.0
2018-10-03 23:00:00+00:00,0.07112974,0.7,0.0,0.0
2018-10-03 23:15:00+00:00,0.07112974,0.6,0.0,0.0
2018-10-03 23:30:00+00:00,0.07112974,0.6,0.0,0.0
2018-10-03 23:45:00+00:00,0.07112974,0.7,0.0,0.0
2018-10-04 00:00:00+00:00,0.07044891,0.8,0.0,0.0
2018-10-04 00:15:00+00:00,0.07044891,0.7,0.0,0.0
2018-10-04 00:30:00+00:00,0.07044891,0.5,0.0,0.0
2018-10-04 00:45:00+00:00,0.07044891,0.7,0.0,0.0
2018-10-04 01:00:00+00:00,0.06734145,0.7,0.0,0.0
2018-10-04 01:15:00+00:00,0.06734145,0.7,0.0,0.0
2018-10-04 01:30:00+00:00,0.06734145,0.7,0.0,0.0
2018-10-04 01:45:00+00:00,0.06734145,0.5,0.0,0.0
2018-10-04 02:00:00+00:00,0.06730446,0.7,0.0,0.0
2018-10-04 02:15:00+00:00,0.06730446,0.6,0.0,0.0
2018-10-04 02:30:00+00:00,0.06730446,0.7,0.0,0.0
2018-10-04 02:45:00+00:00,0.06730446,0.5,0.0,0.0
2018-10-04 03:00:00+00:00,0.11509801,0.6,0.0,0.0
2018-10-04 03:15:00+00:00,0.11509801,0.7,0.0,0.0
2018-10-04 03:30:00+00:00,0.11509801,0.6,0.0,0.0
2018-10-04 03:45:00+00:00,0.11509801,0.5,0.0,0.0
2018-10-04 04:00:00+00:00,0.18892994,0.5,0.0,0.0
2018-10-04 04:15:00+00:00,0.18892994,0.7,0.0,0.0
2018-10-04 04:30:00+00:00,0.18892994,0.7,0.0,0.0
2018-10-04 04:45:00+00:00,0.18892994,0.4,0.04,0.0
2018-10-04 05:00:00+00:00,0.23,0.6,0.038999997,0.0
2018-10-04 05:15:00+00:00,0.23,0.6,0.073,0.0
2018-10-04 05:30:00+00:00,0.23,0.5,0.102000006,0.0
2018-10-04 05:45:00+00:00,0.23,0.5,0.118,0.0
2018-10-04 06:00:00+00:00,0.2301,0.7,0.16399997,0.0
2018-10-04 06:15:00+00:00,0.2301,0.9,0.20600003,0.0
2018-10-04 06:30:00+00:00,0.2301,0.7,0.27499998,0.0
2018-10-04 06:45:00+00:00,0.2301,1.0,0.39499998,0.0
2018-10-04 07:00:00+00:00,0.2135999999999999,1.0,0.301,0.0
2018-10-04 07:15:00+00:00,0.2135999999999999,1.0,0.50400007,0.0
2018-10-04 07:30:00+00:00,0.2135999999999999,1.0,0.77499986,0.0
2018-10-04 07:45:00+00:00,0.2135999999999999,1.0,0.04,0.0
2018-10-04 08:00:00+00:00,0.20190178,1.1,1.152,0.0
2018-10-04 08:15:00+00:00,0.20190178,1.1,0.96099997,0.0
2018-10-04 08:30:00+00:00,0.20190178,1.2,0.9560003,0.0
2018-10-04 08:45:00+00:00,0.20190178,1.2,0.9199996,0.0
2018-10-04 09:00:00+00:00,0.20294596,1.0,0.99500036,0.0
2018-10-04 09:15:00+00:00,0.20294596,1.2,0.8800001,0.0
2018-10-04 09:30:00+00:00,0.20294596,1.1,0.4829998,0.0
2018-10-04 09:45:00+00:00,0.20294596,1.1,0.80999947,0.0
2018-10-04 10:00:00+00:00,0.20199899,1.1,0.3800001,0.0
2018-10-04 10:15:00+00:00,0.20199899,1.1,0.7449999,0.0
2018-10-04 10:30:00+00:00,0.20199899,1.2,0.8800001,0.0
2018-10-04 10:45:00+00:00,0.20199899,1.1,0.89100075,0.0
2018-10-04 11:00:00+00:00,0.20199105,1.2,1.441,0.0
2018-10-04 11:15:00+00:00,0.20199105,1.2,1.1699991,0.0
2018-10-04 11:30:00+00:00,0.20199105,1.2,0.88199997,0.0
2018-10-04 11:45:00+00:00,0.20199105,1.4,1.342001,0.0
2018-10-04 12:00:00+00:00,0.20197002,1.2,1.0289993,0.0
2018-10-04 12:15:00+00:00,0.20197002,1.3,0.8959999,0.0
2018-10-04 12:30:00+00:00,0.20197002,1.3,0.28100014,0.0
2018-10-04 12:45:00+00:00,0.20197002,1.2,0.0,0.0
2018-10-04 13:00:00+00:00,0.20606405,1.2,0.0,0.0
2018-10-04 13:15:00+00:00,0.20606405,1.1,0.0,0.0
2018-10-04 13:30:00+00:00,0.20606405,1.0,0.0,0.0
2018-10-04 13:45:00+00:00,0.20606405,1.0,0.22999954,0.0
2018-10-04 14:00:00+00:00,0.23,1.0,0.8710003,0.0
2018-10-04 14:15:00+00:00,0.23,1.1,0.86100006,0.0
2018-10-04 14:30:00+00:00,0.23,1.0,0.18799973,0.0
2018-10-04 14:45:00+00:00,0.23,1.0,0.0,0.0
2018-10-04 15:00:00+00:00,0.23,0.9,0.0,0.0
2018-10-04 15:15:00+00:00,0.23,0.8,0.0,0.0
2018-10-04 15:30:00+00:00,0.23,0.7,0.0,0.0
2018-10-04 15:45:00+00:00,0.23,0.7,0.0,0.0
2018-10-04 16:00:00+00:00,0.2301,0.8,0.0,0.0
2018-10-04 16:15:00+00:00,0.2301,0.5,0.0,0.0
2018-10-04 16:30:00+00:00,0.2301,0.6,0.0,0.0
2018-10-04 16:45:00+00:00,0.2301,0.7,0.0,0.0
2018-10-04 17:00:00+00:00,0.25100311,0.6,0.0,0.0
2018-10-04 17:15:00+00:00,0.25100311,0.5,0.0,0.0
2018-10-04 17:30:00+00:00,0.25100311,0.6,0.0,0.0
2018-10-04 17:45:00+00:00,0.25100311,0.6,0.0,0.0
2018-10-04 18:00:00+00:00,0.23099,0.6,0.0,0.0
2018-10-04 18:15:00+00:00,0.23099,0.5,0.0,0.0
2018-10-04 18:30:00+00:00,0.23099,0.7,0.0,0.0
2018-10-04 18:45:00+00:00,0.23099,0.6,0.0,0.0
2018-10-04 19:00:00+00:00,0.22365,0.5,0.0,0.0
2018-10-04 19:15:00+00:00,0.22365,0.7,0.0,0.0
2018-10-04 19:30:00+00:00,0.22365,0.6,0.0,0.0
2018-10-04 19:45:00+00:00,0.22365,0.5,0.0,0.0
2018-10-04 20:00:00+00:00,0.15906545,0.7,0.0,0.0
2018-10-04 20:15:00+00:00,0.15906545,0.6,0.0,0.0
2018-10-04 20:30:00+00:00,0.15906545,0.4,0.0,0.0
2018-10-04 20:45:00+00:00,0.15906545,0.7,0.0,0.0
2018-10-04 21:00:00+00:00,0.13309704,0.6,0.0,0.0
2018-10-04 21:15:00+00:00,0.13309704,0.5,0.0,0.0
2018-10-04 21:30:00+00:00,0.13309704,0.7,0.0,0.0
2018-10-04 21:45:00+00:00,0.13309704,0.5,0.0,0.0
2018-10-04 22:00:00+00:00,0.1895,0.5,0.0,0.0
2018-10-04 22:15:00+00:00,0.1895,0.7,0.0,0.0
2018-10-04 22:30:00+00:00,0.1895,0.6,0.0,0.0
2018-10-04 22:45:00+00:00,0.1895,0.4,0.0,0.0
2018-10-04 23:00:00+00:00,0.16,0.7,0.0,0.0
2018-10-04 23:15:00+00:00,0.16,0.6,0.0,0.0
2018-10-04 23:30:00+00:00,0.16,0.5,0.0,0.0
2018-10-04 23:45:00+00:00,0.16,0.7,0.0,0.0
2018-10-05 00:00:00+00:00,0.16,0.5,0.0,0.0
2018-10-05 00:15:00+00:00,0.16,0.5,0.0,0.0
2018-10-05 00:30:00+00:00,0.16,0.7,0.0,0.0
2018-10-05 00:45:00+00:00,0.16,0.5,0.0,0.0
2018-10-05 01:00:00+00:00,0.09457907,0.5,0.0,0.0
2018-10-05 01:15:00+00:00,0.09457907,0.7,0.0,0.0
2018-10-05 01:30:00+00:00,0.09457907,0.6,0.0,0.0
2018-10-05 01:45:00+00:00,0.09457907,0.5,0.0,0.0
2018-10-05 02:00:00+00:00,0.10354,0.6,0.0,0.0
2018-10-05 02:15:00+00:00,0.10354,0.6,0.0,0.0
2018-10-05 02:30:00+00:00,0.10354,0.5,0.0,0.0
2018-10-05 02:45:00+00:00,0.10354,0.6,0.0,0.0
2018-10-05 03:00:00+00:00,0.1109599999999999,0.6,0.0,0.0
2018-10-05 03:15:00+00:00,0.1109599999999999,0.5,0.0,0.0
2018-10-05 03:30:00+00:00,0.1109599999999999,0.6,0.0,0.0
2018-10-05 03:45:00+00:00,0.1109599999999999,0.6,0.0,0.0
2018-10-05 04:00:00+00:00,0.17006429,0.5,0.0,0.0
2018-10-05 04:15:00+00:00,0.17006429,0.6,0.0,0.0
2018-10-05 04:30:00+00:00,0.17006429,0.6,0.0,0.0
2018-10-05 04:45:00+00:00,0.17006429,0.5,0.0,0.0
2018-10-05 05:00:00+00:00,0.21761292,0.6,0.015,0.0
2018-10-05 05:15:00+00:00,0.21761292,0.6,0.026,0.0
2018-10-05 05:30:00+00:00,0.21761292,0.4,0.055,0.0
2018-10-05 05:45:00+00:00,0.21761292,0.6,0.087,0.0
2018-10-05 06:00:00+00:00,0.22904822,0.6,0.118000016,0.0
2018-10-05 06:15:00+00:00,0.22904822,0.6,0.13499999,0.0
2018-10-05 06:30:00+00:00,0.22904822,0.8,0.13799998,0.0
2018-10-05 06:45:00+00:00,0.22904822,1.0,0.148,0.0
2018-10-05 07:00:00+00:00,0.2175437499999999,0.9,0.12700003,0.0
2018-10-05 07:15:00+00:00,0.2175437499999999,1.1,0.21899992,0.0
2018-10-05 07:30:00+00:00,0.2175437499999999,1.1,0.23700011,0.0
2018-10-05 07:45:00+00:00,0.2175437499999999,1.1,0.3649999,0.0
2018-10-05 08:00:00+00:00,0.20403934,1.1,0.40400004,0.0
2018-10-05 08:15:00+00:00,0.20403934,0.9,0.27999997,0.0
2018-10-05 08:30:00+00:00,0.20403934,1.0,0.26999998,0.0
2018-10-05 08:45:00+00:00,0.20403934,1.1,0.2980001,0.0
2018-10-05 09:00:00+00:00,0.19492416,1.2,0.45000005,0.0
2018-10-05 09:15:00+00:00,0.19492416,1.1,0.51600003,0.0
2018-10-05 09:30:00+00:00,0.19492416,1.1,0.47399998,0.0
2018-10-05 09:45:00+00:00,0.19492416,1.0,0.4159999,0.0
2018-10-05 10:00:00+00:00,0.1807089499999999,1.1,0.44899988,0.0
2018-10-05 10:15:00+00:00,0.1807089499999999,1.1833333333333333,0.49500036,0.0
2018-10-05 10:30:00+00:00,0.1807089499999999,1.2666666666666668,0.48599958,0.0
2018-10-05 10:45:00+00:00,0.1807089499999999,1.35,0.3540001,0.0
2018-10-05 11:00:00+00:00,0.16217802,1.4333333333333333,0.0,0.0
2018-10-05 11:15:00+00:00,0.16217802,1.5166666666666666,0.0,0.0
2018-10-05 11:30:00+00:00,0.16217802,1.6,0.0,0.0
2018-10-05 11:45:00+00:00,0.16217802,1.1,0.15799999,0.0
2018-10-05 12:00:00+00:00,0.15499628,1.2,1.0780001,0.0
2018-10-05 12:15:00+00:00,0.15499628,0.9,0.17799997,0.0
2018-10-05 12:30:00+00:00,0.15499628,1.2,0.19100046,0.0
2018-10-05 12:45:00+00:00,0.15499628,1.1,0.056999207,0.0
2018-10-05 13:00:00+00:00,0.1553067,1.2,0.010000229,0.0
2018-10-05 13:15:00+00:00,0.1553067,1.2,0.0,0.0
2018-10-05 13:30:00+00:00,0.1553067,1.1,0.0,0.0
2018-10-05 13:45:00+00:00,0.1553067,1.1,0.0,0.0
2018-10-05 14:00:00+00:00,0.165,1.1,0.0,0.0
2018-10-05 14:15:00+00:00,0.165,1.2,0.0,0.0
2018-10-05 14:30:00+00:00,0.165,1.0,0.0,0.0
2018-10-05 14:45:00+00:00,0.165,0.9,0.0,0.0
2018-10-05 15:00:00+00:00,0.2234199999999999,0.9,0.0,0.0
2018-10-05 15:15:00+00:00,0.2234199999999999,0.7,0.0,0.0
2018-10-05 15:30:00+00:00,0.2234199999999999,0.6,0.0,0.0
2018-10-05 15:45:00+00:00,0.2234199999999999,0.8,0.0,0.0
2018-10-05 16:00:00+00:00,0.225,0.7,0.0,0.0
2018-10-05 16:15:00+00:00,0.225,0.7,0.0,0.0
2018-10-05 16:30:00+00:00,0.225,0.7,0.0,0.0
2018-10-05 16:45:00+00:00,0.225,0.5,0.0,0.0
2018-10-05 17:00:00+00:00,0.24,0.5,0.0,0.0
2018-10-05 17:15:00+00:00,0.24,0.7,0.0,0.0
2018-10-05 17:30:00+00:00,0.24,0.7,0.0,0.0
2018-10-05 17:45:00+00:00,0.24,0.5,0.0,0.0
2018-10-05 18:00:00+00:00,0.2276,0.5,0.0,0.0
2018-10-05 18:15:00+00:00,0.2276,0.7,0.0,0.0
2018-10-05 18:30:00+00:00,0.2276,0.7,0.0,0.0
2018-10-05 18:45:00+00:00,0.2276,0.5,0.0,0.0
2018-10-05 19:00:00+00:00,0.21414,0.6,0.0,0.0
2018-10-05 19:15:00+00:00,0.21414,0.6,0.0,0.0
2018-10-05 19:30:00+00:00,0.21414,0.7,0.0,0.0
2018-10-05 19:45:00+00:00,0.21414,0.5,0.0,0.0
2018-10-05 20:00:00+00:00,0.175,0.5,0.0,0.0
2018-10-05 20:15:00+00:00,0.175,0.7,0.0,0.0
2018-10-05 20:30:00+00:00,0.175,0.6,0.0,0.0
2018-10-05 20:45:00+00:00,0.175,0.5,0.0,0.0
2018-10-05 21:00:00+00:00,0.16,0.6,0.0,0.0
2018-10-05 21:15:00+00:00,0.16,0.7,0.0,0.0
2018-10-05 21:30:00+00:00,0.16,0.6,0.0,0.0
2018-10-05 21:45:00+00:00,0.16,0.5,0.0,0.0
2018-10-05 22:00:00+00:00,0.08098723,0.6,0.0,0.0
2018-10-05 22:15:00+00:00,0.08098723,0.7,0.0,0.0
2018-10-05 22:30:00+00:00,0.08098723,0.6,0.0,0.0
2018-10-05 22:45:00+00:00,0.08098723,0.5,0.0,0.0
2018-10-05 23:00:00+00:00,0.07497879,0.7,0.0,0.0
2018-10-05 23:15:00+00:00,0.07497879,0.7,0.0,0.0
2018-10-05 23:30:00+00:00,0.07497879,0.5,0.0,0.0
2018-10-05 23:45:00+00:00,0.07497879,0.5,0.0,0.0
2018-10-06 00:00:00+00:00,0.07066028,0.7,0.0,0.0
2018-10-06 00:15:00+00:00,0.07066028,0.6,0.0,0.0
2018-10-06 00:30:00+00:00,0.07066028,0.5,0.0,0.0
2018-10-06 00:45:00+00:00,0.07066028,0.7,0.0,0.0
2018-10-06 01:00:00+00:00,0.0604140799999999,0.6,0.0,0.0
2018-10-06 01:15:00+00:00,0.0604140799999999,0.5,0.0,0.0
2018-10-06 01:30:00+00:00,0.0604140799999999,0.6,0.0,0.0
2018-10-06 01:45:00+00:00,0.0604140799999999,0.7,0.0,0.0
2018-10-06 02:00:00+00:00,0.06048124,0.5,0.0,0.0
2018-10-06 02:15:00+00:00,0.06048124,0.5,0.0,0.0
2018-10-06 02:30:00+00:00,0.06048124,0.7,0.0,0.0
2018-10-06 02:45:00+00:00,0.06048124,0.6,0.0,0.0
2018-10-06 03:00:00+00:00,0.0817967199999999,0.5,0.0,0.0
2018-10-06 03:15:00+00:00,0.0817967199999999,0.6,0.0,0.0
2018-10-06 03:30:00+00:00,0.0817967199999999,0.6,0.0,0.0
2018-10-06 03:45:00+00:00,0.0817967199999999,0.6,0.0,0.0
2018-10-06 04:00:00+00:00,0.17503293,0.4,0.0,0.0
2018-10-06 04:15:00+00:00,0.17503293,0.7,0.0,0.0
2018-10-06 04:30:00+00:00,0.17503293,0.6,0.0,0.0
2018-10-06 04:45:00+00:00,0.17503293,0.5,0.0,0.0
2018-10-06 05:00:00+00:00,0.22,0.6,0.024,0.0
2018-10-06 05:15:00+00:00,0.22,0.6,0.045999996,0.0
2018-10-06 05:30:00+00:00,0.22,0.4,0.065,0.0
2018-10-06 05:45:00+00:00,0.22,0.6,0.08500001,0.0
2018-10-06 06:00:00+00:00,0.24803,0.7,0.12599999,0.0
2018-10-06 06:15:00+00:00,0.24803,0.5,0.195,0.0
2018-10-06 06:30:00+00:00,0.24803,0.5,0.29400003,0.0
2018-10-06 06:45:00+00:00,0.24803,0.7,0.40199995,0.0
2018-10-06 07:00:00+00:00,0.24012003,0.6,0.523,0.0
2018-10-06 07:15:00+00:00,0.24012003,0.4,0.65100014,0.0
2018-10-06 07:30:00+00:00,0.24012003,0.6,0.7779999,0.0
2018-10-06 07:45:00+00:00,0.24012003,0.7,0.90199995,0.0
2018-10-06 08:00:00+00:00,0.2120162699999999,0.5,1.0230002,0.0
2018-10-06 08:15:00+00:00,0.2120162699999999,0.5,1.1259999,0.0
2018-10-06 08:30:00+00:00,0.2120162699999999,0.7,0.95300007,0.0
2018-10-06 08:45:00+00:00,0.2120162699999999,0.6,0.8659997,0.0
2018-10-06 09:00:00+00:00,0.2055,0.5,0.86800003,0.0
2018-10-06 09:15:00+00:00,0.2055,0.6,0.8640003,0.0
2018-10-06 09:30:00+00:00,0.2055,0.6,0.8870001,0.0
2018-10-06 09:45:00+00:00,0.2055,0.7,1.1560001,0.0
2018-10-06 10:00:00+00:00,0.2,0.4,1.5099993,0.0
2018-10-06 10:15:00+00:00,0.2,0.6,1.6830006,0.0
2018-10-06 10:30:00+00:00,0.2,0.7,0.76699924,0.0
2018-10-06 10:45:00+00:00,0.2,0.6,1.6820011,0.0
2018-10-06 11:00:00+00:00,0.19343035,0.6,0.9899998,0.0
2018-10-06 11:15:00+00:00,0.19343035,0.7,0.816,0.0
2018-10-06 11:30:00+00:00,0.19343035,0.4,0.6549988,0.0
2018-10-06 11:45:00+00:00,0.19343035,0.6,0.8640003,0.0
2018-10-06 12:00:00+00:00,0.19420484,0.7,1.4790001,0.0
2018-10-06 12:15:00+00:00,0.19420484,0.6,1.5860004,0.0
2018-10-06 12:30:00+00:00,0.19420484,0.7,1.5939999,0.0
2018-10-06 12:45:00+00:00,0.19420484,0.6,1.1690006,0.0
2018-10-06 13:00:00+00:00,0.19563296,0.7,0.9399986,0.0
2018-10-06 13:15:00+00:00,0.19563296,0.7,0.8660011,0.0
2018-10-06 13:30:00+00:00,0.19563296,0.6,0.8659992,0.0
2018-10-06 13:45:00+00:00,0.19563296,0.7,0.8180008,0.0
2018-10-06 14:00:00+00:00,0.2139114999999999,0.7,0.8649998,0.0
2018-10-06 14:15:00+00:00,0.2139114999999999,0.6,0.86800003,0.0
2018-10-06 14:30:00+00:00,0.2139114999999999,0.7,0.70899963,0.0
2018-10-06 14:45:00+00:00,0.2139114999999999,0.7,0.013000488,0.0
2018-10-06 15:00:00+00:00,0.24242081,0.6,0.0,0.0
2018-10-06 15:15:00+00:00,0.24242081,0.7,0.0,0.0
2018-10-06 15:30:00+00:00,0.24242081,0.7,0.0,0.0
2018-10-06 15:45:00+00:00,0.24242081,0.6,0.0,0.0
2018-10-06 16:00:00+00:00,0.25224051,0.7,0.0,0.0
2018-10-06 16:15:00+00:00,0.25224051,0.7,0.0,0.0
2018-10-06 16:30:00+00:00,0.25224051,0.6,0.0,0.0
2018-10-06 16:45:00+00:00,0.25224051,0.5,0.0,0.0
2018-10-06 17:00:00+00:00,0.29097024,0.5,0.0,0.0
2018-10-06 17:15:00+00:00,0.29097024,0.7,0.0,0.0
2018-10-06 17:30:00+00:00,0.29097024,0.7,0.0,0.0
2018-10-06 17:45:00+00:00,0.29097024,0.5,0.0,0.0
2018-10-06 18:00:00+00:00,0.26,0.5,0.0,0.0
2018-10-06 18:15:00+00:00,0.26,0.7,0.0,0.0
2018-10-06 18:30:00+00:00,0.26,0.6,0.0,0.0
2018-10-06 18:45:00+00:00,0.26,0.7,0.0,0.0
2018-10-06 19:00:00+00:00,0.24498,0.4,0.0,0.0
2018-10-06 19:15:00+00:00,0.24498,0.6,0.0,0.0
2018-10-06 19:30:00+00:00,0.24498,0.7,0.0,0.0
2018-10-06 19:45:00+00:00,0.24498,0.6,0.0,0.0
2018-10-06 20:00:00+00:00,0.22019138,0.5,0.0,0.0
2018-10-06 20:15:00+00:00,0.22019138,0.7,0.0,0.0
2018-10-06 20:30:00+00:00,0.22019138,0.6,0.0,0.0
2018-10-06 20:45:00+00:00,0.22019138,0.5,0.0,0.0
2018-10-06 21:00:00+00:00,0.2057,0.5,0.0,0.0
2018-10-06 21:15:00+00:00,0.2057,0.8,0.0,0.0
2018-10-06 21:30:00+00:00,0.2057,0.6,0.0,0.0
2018-10-06 21:45:00+00:00,0.2057,0.6,0.0,0.0
2018-10-06 22:00:00+00:00,0.261,0.4,0.0,0.0
2018-10-06 22:15:00+00:00,0.261,0.7,0.0,0.0
2018-10-06 22:30:00+00:00,0.261,0.7,0.0,0.0
2018-10-06 22:45:00+00:00,0.261,0.5,0.0,0.0
2018-10-06 23:00:00+00:00,0.25286046,0.5,0.0,0.0
2018-10-06 23:15:00+00:00,0.25286046,0.7,0.0,0.0
2018-10-06 23:30:00+00:00,0.25286046,0.7,0.0,0.0
2018-10-06 23:45:00+00:00,0.25286046,0.4,0.0,0.0
2018-10-07 00:00:00+00:00,0.25,0.6,0.0,0.0
2018-10-07 00:15:00+00:00,0.25,0.7,0.0,0.0
2018-10-07 00:30:00+00:00,0.25,0.6,0.0,0.0
2018-10-07 00:45:00+00:00,0.25,0.5,0.0,0.0
2018-10-07 01:00:00+00:00,0.23685612,0.6,0.0,0.0
2018-10-07 01:15:00+00:00,0.23685612,0.6,0.0,0.0
2018-10-07 01:30:00+00:00,0.23685612,0.5,0.0,0.0
2018-10-07 01:45:00+00:00,0.23685612,0.5,0.0,0.0
2018-10-07 02:00:00+00:00,0.2418799999999999,0.7,0.0,0.0
2018-10-07 02:15:00+00:00,0.2418799999999999,0.6,0.0,0.0
2018-10-07 02:30:00+00:00,0.2418799999999999,0.5,0.0,0.0
2018-10-07 02:45:00+00:00,0.2418799999999999,0.5,0.0,0.0
2018-10-07 03:00:00+00:00,0.26431,0.7,0.0,0.0
2018-10-07 03:15:00+00:00,0.26431,0.5,0.0,0.0
2018-10-07 03:30:00+00:00,0.26431,0.5,0.0,0.0
2018-10-07 03:45:00+00:00,0.26431,0.7,0.0,0.0
2018-10-07 04:00:00+00:00,0.31005168,0.6,0.0,0.0
2018-10-07 04:15:00+00:00,0.31005168,0.5,0.0,0.0
2018-10-07 04:30:00+00:00,0.31005168,0.5,0.0,0.0
2018-10-07 04:45:00+00:00,0.31005168,0.6,0.02,0.0
2018-10-07 05:00:00+00:00,0.3560899999999999,0.5,0.023,0.0
2018-10-07 05:15:00+00:00,0.3560899999999999,0.5,0.042000003,0.0
2018-10-07 05:30:00+00:00,0.3560899999999999,0.6,0.060000002,0.0
2018-10-07 05:45:00+00:00,0.3560899999999999,0.7,0.08499999,0.0
2018-10-07 06:00:00+00:00,0.3931,0.4,0.13200001,0.0
2018-10-07 06:15:00+00:00,0.3931,0.5,0.23999998,0.0
2018-10-07 06:30:00+00:00,0.3931,0.7,0.343,0.0
2018-10-07 06:45:00+00:00,0.3931,0.5,0.42000002,0.0
2018-10-07 07:00:00+00:00,0.35254557,0.5,0.436,0.0
2018-10-07 07:15:00+00:00,0.35254557,0.6,0.6600001,0.0
2018-10-07 07:30:00+00:00,0.35254557,0.7,0.78999996,0.0
2018-10-07 07:45:00+00:00,0.35254557,0.5,0.9269998,0.0
2018-10-07 08:00:00+00:00,0.32848,0.4,1.0490003,0.0
2018-10-07 08:15:00+00:00,0.32848,0.7,1.1609998,0.0
2018-10-07 08:30:00+00:00,0.32848,0.6,0.921,0.0
2018-10-07 08:45:00+00:00,0.32848,0.6,0.8659997,0.0
2018-10-07 09:00:00+00:00,0.32,0.4,0.8640003,0.0
2018-10-07 09:15:00+00:00,0.32,0.7,0.8660002,0.0
2018-10-07 09:30:00+00:00,0.32,0.6,0.87300014,0.0
2018-10-07 09:45:00+00:00,0.32,0.6,1.0549994,0.0
2018-10-07 10:00:00+00:00,0.305,0.5,1.4110003,0.0
2018-10-07 10:15:00+00:00,0.305,0.6,1.6339998,0.0
2018-10-07 10:30:00+00:00,0.305,0.6,1.7249994,0.0
2018-10-07 10:45:00+00:00,0.305,0.7,1.7290001,0.0
2018-10-07 11:00:00+00:00,0.305,0.6,1.7280006,0.0
2018-10-07 11:15:00+00:00,0.305,0.7,1.7250004,0.0
2018-10-07 11:30:00+00:00,0.305,0.5,1.723999,0.0
2018-10-07 11:45:00+00:00,0.305,0.5,1.7300014,0.0
2018-10-07 12:00:00+00:00,0.31275,0.7,1.7229996,0.0
2018-10-07 12:15:00+00:00,0.31275,0.6,1.6429996,0.0
2018-10-07 12:30:00+00:00,0.31275,0.7,1.4549999,0.0
2018-10-07 12:45:00+00:00,0.31275,0.6,1.1860008,0.0
2018-10-07 13:00:00+00:00,0.2991,0.7,0.89500046,0.0
2018-10-07 13:15:00+00:00,0.2991,0.6,0.718,0.0
2018-10-07 13:30:00+00:00,0.2991,0.7,0.87,0.0
2018-10-07 13:45:00+00:00,0.2991,0.7,0.87,0.0
2018-10-07 14:00:00+00:00,0.2991,0.6,0.86,0.0
2018-10-07 14:15:00+00:00,0.2991,0.7,0.8699999,0.0
2018-10-07 14:30:00+00:00,0.2991,0.6,0.8100002,0.0
2018-10-07 14:45:00+00:00,0.2991,0.7,0.049999714,0.0
2018-10-07 15:00:00+00:00,0.31743674,0.7,0.0,0.0
2018-10-07 15:15:00+00:00,0.31743674,0.6,0.0,0.0
2018-10-07 15:30:00+00:00,0.31743674,0.7,0.0,0.0
2018-10-07 15:45:00+00:00,0.31743674,0.7,0.0,0.0
2018-10-07 16:00:00+00:00,0.34505,0.6,0.0,0.0
2018-10-07 16:15:00+00:00,0.34505,0.7,0.0,0.0
2018-10-07 16:30:00+00:00,0.34505,0.7,0.0,0.0
2018-10-07 16:45:00+00:00,0.34505,0.6,0.0,0.0
2018-10-07 17:00:00+00:00,0.42855701,0.4,0.0,0.0
2018-10-07 17:15:00+00:00,0.42855701,0.6,0.0,0.0
2018-10-07 17:30:00+00:00,0.42855701,0.6,0.0,0.0
2018-10-07 17:45:00+00:00,0.42855701,0.7,0.0,0.0
2018-10-07 18:00:00+00:00,0.31903,0.6,0.0,0.0
2018-10-07 18:15:00+00:00,0.31903,0.5,0.0,0.0
2018-10-07 18:30:00+00:00,0.31903,0.6,0.0,0.0
2018-10-07 18:45:00+00:00,0.31903,0.7,0.0,0.0
2018-10-07 19:00:00+00:00,0.3,0.6,0.0,0.0
2018-10-07 19:15:00+00:00,0.3,0.5,0.0,0.0
2018-10-07 19:30:00+00:00,0.3,0.5,0.0,0.0
2018-10-07 19:45:00+00:00,0.3,0.7,0.0,0.0
2018-10-07 20:00:00+00:00,0.29891149,0.7,0.0,0.0
2018-10-07 20:15:00+00:00,0.29891149,0.5,0.0,0.0
2018-10-07 20:30:00+00:00,0.29891149,0.5,0.0,0.0
2018-10-07 20:45:00+00:00,0.29891149,0.6,0.0,0.0
2018-10-07 21:00:00+00:00,0.2707,0.7,0.0,0.0
2018-10-07 21:15:00+00:00,0.2707,0.6,0.0,0.0
2018-10-07 21:30:00+00:00,0.2707,0.5,0.0,0.0
2018-10-07 21:45:00+00:00,0.2707,0.6,0.0,0.0
2018-10-07 22:00:00+00:00,0.17661343,0.6,0.0,0.0
2018-10-07 22:15:00+00:00,0.17661343,0.7,0.0,0.0
2018-10-07 22:30:00+00:00,0.17661343,0.5,0.0,0.0
2018-10-07 22:45:00+00:00,0.17661343,0.5,0.0,0.0
2018-10-07 23:00:00+00:00,0.16736076,0.7,0.0,0.0
2018-10-07 23:15:00+00:00,0.16736076,0.6,0.0,0.0
