timestamp,scope,run_name,trial,episode,episodes_total,steps,episode_reward,total_reward,avg_reward,epsilon,memory_rss_mb,done,status,error,checkpoint_file
2026-05-31T14:50:27.880569,Learning_DQN,dqn_train_20260531_145026,,1,10,335,-2.7325706921593405,-2.7325706921593405,-2.7325706921593405,1.0,626.7,1,ok,,DQN\dqn_model
2026-05-31T14:50:28.780582,Learning_DQN,dqn_train_20260531_145026,,2,10,335,-0.5194716480062337,-3.252042340165571,-1.6260211700827856,1.0,627.14,1,ok,,DQN\dqn_model
2026-05-31T14:50:29.697117,Learning_DQN,dqn_train_20260531_145026,,3,10,335,-1.0468566695768753,-4.29889900974245,-1.4329663365808167,1.0,627.57,1,ok,,DQN\dqn_model
2026-05-31T14:50:30.627369,Learning_DQN,dqn_train_20260531_145026,,4,10,335,-0.8311630058544407,-5.130062015596896,-1.282515503899224,1.0,628.01,1,ok,,DQN\dqn_model
2026-05-31T14:50:31.547561,Learning_DQN,dqn_train_20260531_145026,,5,10,335,-1.1561803254574499,-6.286242341054337,-1.2572484682108676,1.0,628.45,1,ok,,DQN\dqn_model
2026-05-31T14:50:32.498135,Learning_DQN,dqn_train_20260531_145026,,6,10,335,-2.3880377040860963,-8.67428004514044,-1.44571334085674,1.0,628.89,1,ok,,DQN\dqn_model
2026-05-31T14:50:33.423280,Learning_DQN,dqn_train_20260531_145026,,7,10,335,-1.2661810666086257,-9.940461111749054,-1.4200658731070077,1.0,629.26,1,ok,,DQN\dqn_model
2026-05-31T14:50:34.347054,Learning_DQN,dqn_train_20260531_145026,,8,10,335,-1.5067608198841353,-11.447221931633198,-1.4309027414541498,1.0,629.7,1,ok,,DQN\dqn_model
2026-05-31T14:50:35.257532,Learning_DQN,dqn_train_20260531_145026,,9,10,335,-0.6029271771367478,-12.050149108769945,-1.3389054565299938,1.0,630.14,1,ok,,DQN\dqn_model
2026-05-31T14:50:36.180973,Learning_DQN,dqn_train_20260531_145026,,10,10,335,-1.2994078615330689,-13.34955697030301,-1.334955697030301,1.0,630.57,1,ok,,DQN\dqn_model
